verdict,variant,err_low,err_high
תפ_44477-08-20,v1 sim≥50 lin,4.60869565217391,4.434782608695649
תפ_68942-01-19,v1 sim≥50 lin,3.552713678800501e-15,7.105427357601002e-15
תפ_36543-01-14,v1 sim≥50 lin,0.6923076923076916,2.4615384615384652
תפ_10689-10-17,v1 sim≥50 lin,0.11325966850828717,3.1850828729281773
תפ_41280-09-16,v1 sim≥50 lin,11.980053191489361,18.578457446808514
עפ_6029-03,v1 sim≥50 lin,4.752083333333337,13.691666666666663
תפ_44658-09-22,v1 sim≥50 lin,2.0,0.0
תפ_17268-12-15,v1 sim≥50 lin,3.0,1.0
תפ_46018-03-14,v1 sim≥50 lin,10.663507109004744,1.6303317535544863
תפ_3256-16,v1 sim≥50 lin,4.304761904761907,4.38095238095238
תפ_21557-06-16,v1 sim≥50 lin,0.5416666666666652,5.2499999999999964
תפ_40639-10-17,v1 sim≥50 lin,1.9961406518010287,3.7504288164665525
תפ_58591-08-18,v1 sim≥50 lin,20.75,33.00000000000001
תפ_35299-09-23,v1 sim≥50 lin,3.7916666666666643,9.75
תפ_51810-03-15,v1 sim≥50 lin,7.0,12.0
תפ_3576-03-18,v1 sim≥50 lin,10.0,15.0
תפ_50774-11-15,v1 sim≥50 lin,3.305785123966942,1.9834710743801622
תפ_12672-11-21,v1 sim≥50 lin,7.488372093023255,13.627906976744182
תפ_9696-09-13,v1 sim≥50 lin,1.0,12.0
תפ_36431-04-15,v1 sim≥50 lin,6.291666666666666,7.4999999999999964
תפ_25269-01-20,v1 sim≥50 lin,3.0,0.0
תפ_39647-01-20,v1 sim≥50 lin,10.959390862944161,10.239847715736037
תפ_51886-02-24,v1 sim≥50 lin,10.221590909090914,2.0227272727272876
תפ_40063-03-18,v1 sim≥50 lin,6.362318840579713,0.5797101449275424
תפ_10316-06-13,v1 sim≥50 lin,2.0625,4.958333333333336
תפ_41597-11-23,v1 sim≥50 lin,0.6285714285714281,2.2285714285714313
תפ_30310-09-23,v1 sim≥50 lin,14.915254237288135,21.152542372881356
תפ_61659-01-20,v1 sim≥50 lin,1.9714285714285733,8.18571428571429
תפ_33848-05-14,v1 sim≥50 lin,16.114285714285714,20.0
תפ_4677-02-14,v1 sim≥50 lin,0.0,0.0
תפ_9705-01-21,v1 sim≥50 lin,3.0000000000000004,2.0000000000000018
תפ_19005-11-20,v1 sim≥50 lin,5.0,2.0
תפ_33798-05-18,v1 sim≥50 lin,7.12,3.1199999999999974
תפ_27340-04-18,v1 sim≥50 lin,0.0,0.0
תפ_3170-10-24,v1 sim≥50 lin,3.9189189189189193,4.9729729729729755
תפ_47627-07-15,v1 sim≥50 lin,3.555555555555557,10.02469135802469
תפ_13774-03-21,v1 sim≥50 lin,0.0,4.0
תפ_47466-10-18,v1 sim≥50 lin,26.000000000000007,33.049180327868854
תפ_30094-09-19,v1 sim≥50 lin,1.7441860465116275,0.7441860465116257
תפ_18203-04-19,v1 sim≥50 lin,9.0,8.0
תפ_19981-06-16,v1 sim≥50 lin,1.0,10.0
תפ_56159-09-14,v1 sim≥50 lin,8.5,10.0
תפ_2211-11-19,v1 sim≥50 lin,5.710437710437713,8.973063973063965
תפ_27864-06-19,v1 sim≥50 lin,0.9375000000000018,6.0000000000000036
תפ_43941-10-14,v1 sim≥50 lin,6.0,2.1000000000000014
תפ_35571-06-24,v1 sim≥50 lin,2.6543209876543195,9.950617283950614
תפ_6553-05-14,v1 sim≥50 lin,5.598639455782312,14.39455782312925
תפ_19902-12-16,v1 sim≥50 lin,3.405737704918039,6.258196721311464
תפ_5076-04-22,v1 sim≥50 lin,2.353535353535353,2.2020202020202078
תפ_49156-08-15,v1 sim≥50 lin,1.0,0.0
תפ_20354-10-21,v1 sim≥50 lin,12.220551378446114,21.769423558897238
תפ_63672-03-19,v1 sim≥50 lin,1.0,4.0
תפ_42225-09-17,v1 sim≥50 lin,0.7809523809523817,4.769047619047615
תפ_61181-02-19,v1 sim≥50 lin,3.4444444444444446,1.7763568394002505e-15
תפ_45181-01-14,v1 sim≥50 lin,6.0,6.0
תפ_2791-06-18,v1 sim≥50 lin,0.4784688995215305,8.26794258373205
תפ_22981-12-22,v1 sim≥50 lin,5.65,7.150000000000002
תפ_16540-08-21,v1 sim≥50 lin,24.0,12.0
תפ_13667-09-17,v1 sim≥50 lin,3.0,2.0
תפ_16690-05-19,v1 sim≥50 lin,2.6143667296786415,3.1795841209829874
תפ_44501-11-16,v1 sim≥50 lin,3.798092209856918,6.600953895071541
תפ_1506-02-24,v1 sim≥50 lin,3.9672131147540997,1.5180327868852501
תפ_16800-01-24,v1 sim≥50 lin,8.0,12.0
תפ_58603-06-21,v1 sim≥50 lin,20.692307692307693,41.57692307692308
תפ_59045-12-20,v1 sim≥50 lin,21.0,60.0
תפ_15091-06-21,v1 sim≥50 lin,0.7999999999999998,6.240000000000002
תפ_59087-01-18,v1 sim≥50 lin,3.185430463576159,4.192052980132452
תפ_49875-05-23,v1 sim≥50 lin,1.0465116279069768,9.348837209302332
תפ_47319-07-15,v1 sim≥50 lin,4.0,12.0
תפ_16958-01-14,v1 sim≥50 lin,6.462346760070048,2.2609457092819554
תפ_19827-06-15,v1 sim≥50 lin,3.0,2.0
תפ_20825-08-14,v1 sim≥50 lin,5.119047619047619,14.714285714285715
תפ_35208-03-22,v1 sim≥50 lin,0.9999999999999991,2.19047619047619
תפ_40239-09-17,v1 sim≥50 lin,29.217391304347842,18.0
תפ_1062-06-18,v1 sim≥50 lin,5.948275862068965,4.758620689655174
תפ_726-01-14,v1 sim≥50 lin,2.5519067796610155,3.980932203389834
תפ_25332-01-18,v1 sim≥50 lin,0.8400000000000007,3.2079999999999984
תפ_13749-03-17,v1 sim≥50 lin,13.0,12.000000000000007
תפ_35359-03-20,v1 sim≥50 lin,0.0,16.0
תפ_32156-02-19,v1 sim≥50 lin,2.770731707317072,1.2682926829268268
תפ_42213-09-17,v1 sim≥50 lin,12.0,22.0
תפ_29504-09-13,v1 sim≥50 lin,3.583333333333332,6.69047619047619
תפ_4712-02-24,v1 sim≥50 lin,1.0714285714285712,0.928571428571427
תפ_13549-10-21,v1 sim≥50 lin,9.47953216374269,3.333333333333332
תפ_57043-06-16,v1 sim≥50 lin,6.0,10.0
תפ_60444-08-19,v1 sim≥50 lin,19.0,34.0
תפ_38578-12-20,v1 sim≥50 lin,1.7076023391812853,6.245614035087726
תפ_28397-10-19,v1 sim≥50 lin,4.804054054054053,10.763513513513509
תפ_51938-04-21,v1 sim≥50 lin,4.659999999999999,15.339999999999996
תפ_48352-05-15,v1 sim≥50 lin,0.0,16.0
תפ_48983-06-18,v1 sim≥50 lin,5.365853658536586,9.268292682926834
תפ_25852-02-20,v1 sim≥50 lin,6.0,18.0
תפ_21679-04-15,v1 sim≥50 lin,0.9411764705882355,1.617647058823529
תפ_40512-02-20,v1 sim≥50 lin,2.0571428571428587,0.0
תפ_45012-03-20,v1 sim≥50 lin,8.01405009163103,9.844838118509472
תפ_13598-05-23,v1 sim≥50 lin,6.152173913043473,8.391304347826093
תפ_60457-05-22,v1 sim≥50 lin,10.0,18.0
תפ_39259-05-22,v1 sim≥50 lin,3.0,3.0
תפ_58605-05-19,v1 sim≥50 lin,1.7936507936507908,3.7777777777777715
תפ_3618-03-23,v1 sim≥50 lin,9.0,18.0
תפ_25934-06-19,v1 sim≥50 lin,4.0,4.0
תפ_1277-05-20,v1 sim≥50 lin,0.33333333333333215,1.0
תפ_49472-07-18,v1 sim≥50 lin,2.9565217391304355,9.347826086956523
תפ_54543-06-21,v1 sim≥50 lin,3.6918714555765604,5.12287334593573
תפ_54826-08-16,v1 sim≥50 lin,4.105263157894737,1.8947368421052655
תפ_607-10-13,v1 sim≥50 lin,5.95862068965517,11.337931034482764
תפ_67527-03-18,v1 sim≥50 lin,12.028571428571425,16.771428571428544
תפ_9787-04-14,v1 sim≥50 lin,11.0,5.9999999999999964
תפ_15486-01-18,v1 sim≥50 lin,8.22,8.000000000000004
תפ_28473-08-23,v1 sim≥50 lin,0.0,2.0
תפ_46786-04-18,v1 sim≥50 lin,2.656716417910438,1.9552238805970177
תפ_41189-09-15,v1 sim≥50 lin,3.7600000000000016,12.270000000000003
תפ_2679-03-18,v1 sim≥50 lin,18.034722222222225,29.04861111111112
תפ_44174-05-21,v1 sim≥50 lin,2.000000000000001,4.0
תפ_50864-05-23,v1 sim≥50 lin,4.0,6.0
תפ_3919-12-20,v1 sim≥50 lin,1.0,3.552713678800501e-15
תפ_14963-02-23,v1 sim≥50 lin,6.549382716049383,10.388888888888886
תפ_39312-12-15,v1 sim≥50 lin,1.0,3.0
תפ_26839-11-16,v1 sim≥50 lin,0.0,16.0
תפ_45794-05-23,v1 sim≥50 lin,1.9512195121951228,0.5
תפ_21800-08-23,v1 sim≥50 lin,1.2142857142857135,6.214285714285715
תפ_13322-07-22,v1 sim≥50 lin,10.11220196353436,20.28330995792426
תפ_62866-06-20,v1 sim≥50 lin,7.999999999999999,14.999999999999998
תפ_54272-11-23,v1 sim≥50 lin,10.266666666666666,17.133333333333336
תפ_33024-01-18,v1 sim≥50 lin,5.5,2.249999999999993
תפ_51933-05-12,v1 sim≥50 lin,6.391489361702128,9.714893617021279
תפ_50621-12-11,v1 sim≥50 lin,2.0,23.999999999999996
תפ_12699-05-15,v1 sim≥50 lin,2.0,12.0
תפ_2275-06-17,v1 sim≥50 lin,0.2727272727272734,2.606060606060609
תפ_8988-11-22,v1 sim≥50 lin,6.0,1.0
תפ_19469-07-22,v1 sim≥50 lin,0.0,0.0
תפ_37551-01-16,v1 sim≥50 lin,2.9999999999999964,20.030769230769224
תפק_6666-09-19,v1 sim≥50 lin,2.0,1.7763568394002505e-15
תפ_49374-04-14,v1 sim≥50 lin,1.7303370786516838,0.022471910112358273
תפ_38680-05-20,v1 sim≥50 lin,0.0666666666666682,3.533333333333335
תפ_49034-02-19,v1 sim≥50 lin,5.99425758818704,6.264150943396231
תפ_18216-09-16,v1 sim≥50 lin,6.0,6.0
תפ_64144-09-17,v1 sim≥50 lin,0.0,6.459016393442624
תפ_34197-11-21,v1 sim≥50 lin,0.622478386167149,6.224783861671476
תפ_71830-10-21,v1 sim≥50 lin,3.375,0.33333333333333215
תפ_56648-11-23,v1 sim≥50 lin,1.0,0.0
תפ_23282-05-17,v1 sim≥50 lin,21.999999999999996,39.99999999999999
תפ_9270-02-21,v1 sim≥50 lin,10.839552238805965,12.932835820895512
תפ_52567-05-23,v1 sim≥50 lin,1.0,6.0
תפ_49232-01-17,v1 sim≥50 lin,4.0,30.0
תפ_60835-04-21,v1 sim≥50 lin,2.0,0.0
תפ_12320-10-17,v1 sim≥50 lin,4.0,0.0
תפ_10996-05-16,v1 sim≥50 lin,0.0,6.0
תפ_18944-02-19,v1 sim≥50 lin,21.0,30.0
תפ_54845-01-19,v1 sim≥50 lin,19.88461538461539,28.647435897435905
תפ_36475-04-22,v1 sim≥50 lin,6.0,1.0
תפ_12130-05-22,v1 sim≥50 lin,22.0,30.0
תפ_6929-10-15,v1 sim≥50 lin,4.345078979343864,7.748481166464153
תפ_17415-10-21,v1 sim≥50 lin,0.02000000000000135,1.1999999999999993
תפ_28847-09-20,v1 sim≥50 lin,3.369188696444848,9.438468550592518
תפ_10596-12-20,v1 sim≥50 lin,3.0,6.0
תפ_16312-10-12,v1 sim≥50 lin,0.0,4.0
תפ_50059-04-15,v1 sim≥50 lin,0.9670886075949348,2.6531645569620323
תפ_48731-11-14,v1 sim≥50 lin,3.115384615384615,2.7692307692307665
תפ_21991-04-20,v1 sim≥50 lin,3.0,2.0
תפ_42333-07-15,v1 sim≥50 lin,1.0,2.0
תפ_3593-09-21,v1 sim≥50 lin,6.806236080178177,12.182628062360802
תפ_21536-06-20,v1 sim≥50 lin,7.0,15.0
תפ_45133-06-19,v1 sim≥50 lin,0.0,6.0
תפ_26620-12-16,v1 sim≥50 lin,4.851063829787236,8.297872340425542
תפ_53373-04-13,v1 sim≥50 lin,8.0,8.181818181818182
תפ_47780-11-21,v1 sim≥50 lin,9.0,4.999999999999998
תפ_46903-02-13,v1 sim≥50 lin,0.0,0.0
תפ_4606-08-20,v1 sim≥50 lin,1.804347826086957,1.9999999999999964
תפ_51352-12-21,v1 sim≥50 lin,0.4745222929936297,0.7993630573248431
תפ_7325-10-16,v1 sim≥50 lin,0.5474452554744524,2.715328467153288
תפ_29373-12-23,v1 sim≥50 lin,4.000000000000002,0.0
תפ_54728-02-20,v1 sim≥50 lin,0.0,0.0
תפ_37495-01-20,v1 sim≥50 lin,3.7500000000000036,4.843922651933703
תפ_24053-04-20,v1 sim≥50 lin,4.270270270270268,7.783783783783779
תפ_21471-09-22,v1 sim≥50 lin,0.8958333333333321,1.9479166666666643
עפ_1987-15,v1 sim≥50 lin,1.2523696682464447,3.334123222748815
תפ_51778-06-24,v1 sim≥50 lin,1.1388888888888857,11.777777777777771
תפ_7420-05-19,v1 sim≥50 lin,4.184143222506394,5.306905370843985
תפ_34105-06-20,v1 sim≥50 lin,18.0,12.0
תפ_55287-10-23,v1 sim≥50 lin,2.458333333333332,8.75
תפ_22464-07-12,v1 sim≥50 lin,1.448717948717949,2.6410256410256423
עפ_6886-17,v1 sim≥50 lin,3.2093023255813904,2.2325581395348735
תפ_24551-06-22,v1 sim≥50 lin,12.0,4.0
תפ_55287-02-17,v1 sim≥50 lin,10.104083266613287,9.524419535628496
תפ_53127-06-16,v1 sim≥50 lin,0.8229954614220869,2.181543116490168
תפ_61720-01-23,v1 sim≥50 lin,0.08069164265129736,3.6368876080691663
תפ_74036-12-19,v1 sim≥50 lin,0.68359375,9.789062499999993
תפ_61273-12-15,v1 sim≥50 lin,6.0,12.0
תפ_32722-12-19,v1 sim≥50 lin,1.0,10.0
תפ_48568-10-15,v1 sim≥50 lin,0.0,0.0
תפ_824-06-17,v1 sim≥50 lin,20.0,28.0
תפ_50082-03-16,v1 sim≥50 lin,6.157894736842106,12.315789473684205
תפ_11545-01-19,v1 sim≥50 lin,2.9943820224719087,5.848314606741578
תפ_2816-11-22,v1 sim≥50 lin,0.9024390243902474,1.9024390243902474
תפ_31559-08-20,v1 sim≥50 lin,17.451361867704286,17.315175097276267
תפ_52145-01-20,v1 sim≥50 lin,0.8108108108108114,0.2702702702702702
תפ_63073-07-22,v1 sim≥50 lin,1.0,4.0
תפ_35342-09-23,v1 sim≥50 lin,1.3569482288828354,0.5476839237057192
תפ_29216-07-16,v1 sim≥50 lin,5.490196078431373,9.431372549019606
תפ_52402-08-19,v1 sim≥50 lin,1.270833333333334,0.9791666666666679
תפ_10767-02-15,v1 sim≥50 lin,11.632124352331607,7.502590673575131
תפ_48194-05-22,v1 sim≥50 lin,18.511627906976745,35.30232558139535
תפ_39391-05-23,v1 sim≥50 lin,3.666666666666667,1.777777777777775
תפ_41269-05-16,v1 sim≥50 lin,9.338582677165356,14.141732283464563
תפ_59970-03-19,v1 sim≥50 lin,3.8125,8.041666666666668
תפ_6399-03-17,v1 sim≥50 lin,1.0,4.0
תפ_27470-02-18,v1 sim≥50 lin,6.0,6.0
תפ_20482-10-16,v1 sim≥50 lin,1.978021978021978,7.105427357601002e-15
תפ_38478-03-19,v1 sim≥50 lin,0.0,0.0
תפ_62573-05-18,v1 sim≥50 lin,5.0,3.0000000000000018
תפ_17043-07-13,v1 sim≥50 lin,0.2682926829268304,2.9268292682926855
תפ_44279-06-21,v1 sim≥50 lin,1.475524475524475,0.0
תפ_45433-09-17,v1 sim≥50 lin,0.0,42.0
תפ_15172-01-16,v1 sim≥50 lin,1.8804347826086971,1.9347826086956523
תפ_49387-04-24,v1 sim≥50 lin,1.0,1.9999999999999964
תפ_56179-02-18,v1 sim≥50 lin,6.0,8.0
תפ_7832-07-20,v1 sim≥50 lin,6.0,12.0
תפ_36422-07-13,v1 sim≥50 lin,0.0,0.0
תפ_28615-01-22,v1 sim≥50 lin,7.333333333333332,6.0
תפ_31234-07-19,v1 sim≥50 lin,0.0,6.0
תפ_8633-04-15,v1 sim≥50 lin,5.777777777777782,5.777777777777786
תפ_48239-03-20,v1 sim≥50 lin,4.0,2.0
תפ_54036-06-19,v1 sim≥50 lin,11.19047619047619,2.6666666666666643
תפ_46914-06-18,v1 sim≥50 lin,2.764411027568922,3.3508771929824555
תפ_5775-02-18,v1 sim≥50 lin,14.861167002012074,20.583501006036215
תפ_31892-08-21,v1 sim≥50 lin,10.0,10.0
תפ_1838-02-16,v1 sim≥50 lin,2.0,4.929133858267717
תפ_40567-08-16,v1 sim≥50 lin,1.1707317073170724,1.6097560975609753
תפ_40650-03-22,v1 sim≥50 lin,15.999999999999996,24.0
תפ_33658-01-24,v1 sim≥50 lin,1.0,0.0
תפ_39936-04-12,v1 sim≥50 lin,8.881784197001252e-16,6.0
תפ_62073-03-19,v1 sim≥50 lin,1.5,1.0
תפ_2003-15,v1 sim≥50 lin,3.0,12.0
תפ_9145-10-19,v1 sim≥50 lin,3.4,2.0
תפ_45195-11-20,v1 sim≥50 lin,3.2285714285714278,6.857142857142861
תפ_38257-03-21,v1 sim≥50 lin,5.999999999999998,0.0
תפ_7414-01-15,v1 sim≥50 lin,2.0,5.9999999999999964
תפ_27992-01-24,v1 sim≥50 lin,15.283625730994146,11.725146198830402
תפ_41833-08-23,v1 sim≥50 lin,7.3870967741935445,4.241935483870975
תפ_28032-06-19,v1 sim≥50 lin,3.0,4.000000000000002
תפ_44181-01-17,v1 sim≥50 lin,2.5252525252525224,6.272727272727273
תפ_927-09-21,v1 sim≥50 lin,2.0,2.0
תפ_27506-03-21,v1 sim≥50 lin,5.0,5.0
תפ_30310-09-19,v1 sim≥50 lin,7.292307692307695,11.446153846153848
תפ_30618-02-18,v1 sim≥50 lin,2.72972972972973,1.8648648648648667
תפ_11701-02-20,v1 sim≥50 lin,9.06493506493506,5.194805194805198
תפ_54327-08-20,v1 sim≥50 lin,7.465425531914892,15.191489361702125
תפ_73261-01-23,v1 sim≥50 lin,14.0,28.0
תפ_11608-07-16,v1 sim≥50 lin,6.11009174311927,18.201834862385333
תפ_45539-04-17,v1 sim≥50 lin,0.0,0.0
תפ_55353-01-21,v1 sim≥50 lin,0.0,6.0
תפ_9369-01-13,v1 sim≥50 lin,1.0,2.0
תפ_14215-07-23,v1 sim≥50 lin,1.5,3.0
תפ_47753-11-14,v1 sim≥50 lin,0.0,12.0
תפ_31746-10-22,v1 sim≥50 lin,14.372093023255815,22.383720930232556
תפ_22611-02-17,v1 sim≥50 lin,12.524999999999999,21.450000000000003
תפ_9851-11-21,v1 sim≥50 lin,21.0,24.0
תפ_43195-09-15,v1 sim≥50 lin,1.5932721712538207,8.746177370030576
תפ_39612-02-20,v1 sim≥50 lin,12.0,22.0
תפ_44882-08-13,v1 sim≥50 lin,19.358823529411765,31.71764705882353
תפ_35441-01-20,v1 sim≥50 lin,2.1944444444444446,4.361111111111107
תפ_33898-01-22,v1 sim≥50 lin,30.0,34.0
תפ_19391-11-24,v1 sim≥50 lin,18.0,34.0
תפ_34561-01-23,v1 sim≥50 lin,1.7825112107623333,0.7511210762331828
תפ_14615-05-21,v1 sim≥50 lin,3.516587677725119,5.740916271721961
תפ_35274-02-19,v1 sim≥50 lin,8.488188976377955,0.5570866141732154
תפ_7871-06-14,v1 sim≥50 lin,2.4268292682926838,5.756097560975615
תפ_36823-02-21,v1 sim≥50 lin,0.0,17.793103448275858
עפ_7681-13,v1 sim≥50 lin,7.527777777777777,17.05555555555555
תפ_7867-04-22,v1 sim≥50 lin,3.4074394463667765,5.664359861591684
תפ_33932-08-15,v1 sim≥50 lin,0.0,6.0
תפ_69281-11-20,v1 sim≥50 lin,3.6521739130434803,8.63768115942029
תפ_8516-03-12,v1 sim≥50 lin,30.0,54.0
תפ_46722-01-23,v1 sim≥50 lin,8.0,12.0
תפ_1197-11-21,v1 sim≥50 lin,3.3931034482758626,1.600000000000005
תפ_17781-08-14,v1 sim≥50 lin,14.0,24.0
תפ_37364-07-15,v1 sim≥50 lin,6.920353982300886,18.681415929203542
תפ_1047-02-24,v1 sim≥50 lin,6.033898305084746,10.440677966101696
עפ_4522-18,v1 sim≥50 lin,32.56500000000001,31.770000000000017
תפ_62687-10-18,v1 sim≥50 lin,5.0,12.0
תפ_37696-03-23,v1 sim≥50 lin,3.641025641025644,0.9230769230769234
תפ_43253-03-21,v1 sim≥50 lin,2.000000000000001,0.0
תפ_56199-02-20,v1 sim≥50 lin,3.0,2.0
תפ_1062-08-22,v1 sim≥50 lin,6.0,4.666666666666668
תפ_68577-08-21,v1 sim≥50 lin,10.0,17.0
תפ_51149-02-22,v1 sim≥50 lin,2.0,6.0
תפ_50474-02-21,v1 sim≥50 lin,6.230769230769231,7.384615384615383
תפ_51123-01-12,v1 sim≥50 lin,5.3155940594059405,7.9863861386138595
תפ_25835-05-18,v1 sim≥50 lin,1.3222222222222229,3.7333333333333343
תפ_32793-08-18,v1 sim≥50 lin,1.46153846153846,5.128205128205128
תפ_13365-08-13,v1 sim≥50 lin,3.752808988764045,9.04494382022472
תפ_4415-02-18,v1 sim≥50 lin,17.019718309859158,21.81971830985917
תפ_65763-12-19,v1 sim≥50 lin,2.0,6.0
תפ_59329-02-18,v1 sim≥50 lin,0.0,0.75
תפ_59602-07-15,v1 sim≥50 lin,4.19753086419753,0.543209876543207
תפ_27735-02-21,v1 sim≥50 lin,4.157142857142855,8.228571428571435
עפג_59106-03-14,v1 sim≥50 lin,7.749027237354085,11.015564202334627
תפ_45136-02-13,v1 sim≥50 lin,4.833333333333334,9.400000000000002
תפ_31007-07-16,v1 sim≥50 lin,5.081730769230769,12.201923076923077
תפ_46497-09-16,v1 sim≥50 lin,10.539682539682545,13.42857142857143
תפ_37454-03-20,v1 sim≥50 lin,0.5651408450704238,0.265845070422543
תפ_16952-12-21,v1 sim≥50 lin,0.6770833333333335,6.0000000000000036
תפ_35116-09-24,v1 sim≥50 lin,4.16666666666667,4.15909090909091
תפ_11199-09-21,v1 sim≥50 lin,6.0,18.000000000000014
תפ_36033-05-22,v1 sim≥50 lin,1.9999999999999991,3.0000000000000018
תפ_56285-05-24,v1 sim≥50 lin,22.0,40.0
תפ_47378-06-15,v1 sim≥50 lin,0.0,0.0
תפ_59586-01-14,v1 sim≥50 lin,1.8888888888888875,9.659259259259258
תפ_4702-01-22,v1 sim≥50 lin,10.625000000000002,9.083333333333336
תפ_36797-07-23,v1 sim≥50 lin,5.0,12.0
תפ_19469-12-19,v1 sim≥50 lin,0.0,0.0
תפ_44449-10-19,v1 sim≥50 lin,12.0,6.0
תפ_44540-10-20,v1 sim≥50 lin,1.8795180722891622,6.602409638554221
תפ_38910-11-23,v1 sim≥50 lin,0.5,4.0
תפ_39333-05-22,v1 sim≥50 lin,2.0,2.0
תפ_68645-11-20,v1 sim≥50 lin,2.057522123893804,0.7477876106194614
תפ_57939-01-21,v1 sim≥50 lin,4.046511627906978,1.8139534883720962
תפ_61258-11-21,v1 sim≥50 lin,20.107692307692307,27.01538461538462
תפ_15747-08-22,v1 sim≥50 lin,13.285714285714292,4.488095238095241
תפ_8900-11-22,v1 sim≥50 lin,24.499999999999996,53.499999999999986
תפ_27295-12-17,v1 sim≥50 lin,0.967741935483871,4.06451612903226
תפ_11220-12-18,v1 sim≥50 lin,11.855855855855857,10.864864864864856
תפ_20796-10-23,v1 sim≥50 lin,0.13533834586466043,2.796992481203006
תפ_60183-03-21,v1 sim≥50 lin,3.622137404580151,7.86641221374046
תפ_46700-07-22,v1 sim≥50 lin,18.0,20.0
תפ_28315-05-23,v1 sim≥50 lin,0.0,0.0
תפ_29457-07-16,v1 sim≥50 lin,6.222222222222218,5.999999999999993
תפ_58021-11-17,v1 sim≥50 lin,4.085106382978722,8.276595744680847
תפ_21503-07-23,v1 sim≥50 lin,8.689655172413794,11.689655172413794
תפ_54351-11-21,v1 sim≥50 lin,6.0,8.0
תפ_12469-10-16,v1 sim≥50 lin,6.0,18.0
תפ_5072-11-21,v1 sim≥50 lin,12.957055214723926,24.699386503067487
תפ_49305-06-16,v1 sim≥50 lin,8.27027027027027,11.027027027027025
תפ_51797-01-21,v1 sim≥50 lin,7.955645161290324,6.633064516129032
תפ_29013-01-17,v1 sim≥50 lin,6.0,6.0
תפ_3745-09-16,v1 sim≥50 lin,0.0,18.0
תפ_29550-06-13,v1 sim≥50 lin,2.5986038394415356,10.190226876090748
תפ_43875-08-17,v1 sim≥50 lin,7.3589743589743595,8.935897435897438
תפ_6944-03-22,v1 sim≥50 lin,11.0625,13.375
תפ_3491-09-16,v1 sim≥50 lin,3.166666666666666,8.393939393939394
תפ_35074-05-17,v1 sim≥50 lin,3.6891891891891895,1.810810810810814
תפ_54179-08-22,v1 sim≥50 lin,5.423357664233577,3.795620437956206
תפ_8440-07-20,v1 sim≥50 lin,2.0,2.0
תפ_69899-11-20,v1 sim≥50 lin,4.0,10.0
תפ_64772-05-22,v1 sim≥50 lin,8.976377952755907,22.83464566929134
תפ_39880-12-20,v1 sim≥50 lin,4.484939759036144,7.725903614457835
תפ_15457-09-18,v1 sim≥50 lin,3.153846153846157,12.0
תפ_34866-09-22,v1 sim≥50 lin,3.5416666666666643,3.0
תפ_24431-04-20,v1 sim≥50 lin,18.0,12.0
תפ_19408-11-14,v1 sim≥50 lin,4.108753315649867,2.251989389920423
עפ_4592-15,v1 sim≥50 lin,6.043185642176102,13.462703309029727
תפ_26856-05-16,v1 sim≥50 lin,5.319502074688797,9.763485477178424
תפ_8917-06-22,v1 sim≥50 lin,2.5324074074074083,3.0625
תפ_56726-02-23,v1 sim≥50 lin,1.2992125984251972,4.866141732283467
תפ_66922-03-22,v1 sim≥50 lin,0.7317073170731714,1.0975609756097562
תפ_7430-02-18,v1 sim≥50 lin,1.0,4.999999999999998
תפ_15023-05-20,v1 sim≥50 lin,1.6483253588516753,4.593301435406701
תפ_43525-01-21,v1 sim≥50 lin,1.0,9.0
תפ_42164-10-19,v1 sim≥50 lin,16.0,19.999999999999993
תפ_68958-01-19,v1 sim≥50 lin,3.552713678800501e-15,7.105427357601002e-15
תפ_37783-11-13,v1 sim≥50 lin,5.0,8.0
תפ_22426-12-15,v1 sim≥50 lin,2.0,12.0
תפ_41339-06-20,v1 sim≥50 lin,8.408695652173915,25.75652173913044
תפ_17316-10-16,v1 sim≥50 lin,12.26086956521739,12.000000000000007
תפ_332-10-16,v1 sim≥50 lin,3.552713678800501e-15,11.999999999999993
תפ_14998-08-16,v1 sim≥50 lin,4.181347150259067,0.24870466321243434
תפ_45232-07-18,v1 sim≥50 lin,4.0,0.0
תפ_28451-09-17,v1 sim≥50 lin,7.0,14.0
תפ_16595-03-21,v1 sim≥50 lin,4.5140186915887845,7.046728971962619
תפ_30558-12-21,v1 sim≥50 lin,0.9574468085106389,0.6261398176291841
תפ_5188-10-21,v1 sim≥50 lin,2.0,12.0
תפ_60385-08-16,v1 sim≥50 lin,6.0,2.0000000000000018
תפ_34108-01-23,v1 sim≥50 lin,3.251450676982593,5.555125725338495
תפ_21284-10-19,v1 sim≥50 lin,3.5,4.73076923076923
תפ_17677-04-17,v1 sim≥50 lin,0.43328748280604756,1.9336313617606464
תפ_56624-12-19,v1 sim≥50 lin,5.428571428571431,9.542857142857137
תפ_1969-02-17,v1 sim≥50 lin,1.4656488549618318,2.106870229007633
תפ_28931-09-20,v1 sim≥50 lin,2.097744360902256,2.353383458646615
תפ_64660-01-22,v1 sim≥50 lin,25.350931677018632,37.95652173913043
תפ_22715-06-17,v1 sim≥50 lin,0.5044091710758369,1.2592592592592595
תפ_29401-11-12,v1 sim≥50 lin,0.17460317460317398,0.22222222222221788
תפ_44694-10-18,v1 sim≥50 lin,0.0,0.0
תפ_1788-06-17,v1 sim≥50 lin,2.048780487804878,3.707317073170735
