verdict,variant,err_low,err_high
תפ_52416-06-20,v3 sim≥60 + k≥3,0.26540865350553844,1.5238685532119405
תפ_58626-07-22,v3 sim≥60 + k≥3,9.345147439365903,9.238087548362707
תפ_11362-10-15,v3 sim≥60 + k≥3,10.909554104755909,7.907142590751803
תפ_50551-03-18,v3 sim≥60 + k≥3,18.353042782521136,22.589174248802927
עפ_2283-22,v3 sim≥60 + k≥3,1.0891491609892512,0.04437706337448333
תפ_48069-09-23,v3 sim≥60 + k≥3 + σ≤Q50,0.9525452453941696,5.278754778186993
תפ_6875-02-22,v3 sim≥60 + k≥3 + σ≤Q50,8.534606924762205,2.0
תפ_9264-02-21,v3 sim≥60 + k≥3 + σ≤Q50,0.09343175635839884,0.7896351372414614
תפ_7074-11-23,v3 sim≥60 + k≥3 + σ≤Q50,2.7211318041740515,0.8250664486256127
תפ_17856-06-17,v3 sim≥60 + k≥3 + σ≤Q50,12.349755409054218,24.0
תפ_54418-06-19,v3 sim≥60 + k≥3 + σ≤Q50,1.9942106183501327,7.04622892584198
תפ_11042-06-20,v3 sim≥60 + k≥3 + σ≤Q50,0.7640134909873542,1.2256163799050555
תפ_47766-07-12,v3 sim≥60 + k≥3 + σ≤Q50,2.7234033281502015,7.90029848575335
תפ_66310-07-17,v3 sim≥60 + k≥3 + σ≤Q50,0.6553488268524976,1.1346744440658227
תפ_189-01-16,v3 sim≥60 + k≥3 + σ≤Q50,5.898108279277064,14.505442971859033
תפ_19130-12-21,v3 sim≥60 + k≥3 + σ≤Q50,1.9071881667124124,0.22976501533111815
תפ_28100-07-20,v3 sim≥60 + k≥3 + σ≤Q50,2.67115984347819,3.2863150830536085
תפ_4133-01-20,v3 sim≥60 + k≥3 + σ≤Q50,1.4002795865132658,1.930936072802659
תפ_29898-02-14,v3 sim≥60 + k≥3 + σ≤Q50,0.6652409557748218,2.9789138842191925
תפ_7053-03-21,v3 sim≥60 + k≥3 + σ≤Q50,3.484924088327036,1.686257071101572
תפ_44380-08-16,v3 sim≥60 + k≥3 + σ≤Q50,5.30844382956845,14.93479320815771
תפ_30327-02-21,v3 sim≥60 + k≥3 + σ≤Q50,8.022765888177897,10.938112091127834
תפ_18833-05-13,v3 sim≥60 + k≥3 + σ≤Q50,0.30856154596377205,0.1542807729818847
תפ_45432-11-15,v3 sim≥60 + k≥3 + σ≤Q50,1.7951766070841266,7.088829651795436
תפ_3214-11-12,v3 sim≥60 + k≥3 + σ≤Q50,0.5316894691665182,18.190136814999114
תפ_66893-12-21,v3 sim≥60 + k≥3 + σ≤Q50,12.905647551162964,1.0609287263187923
תפ_37900-06-22,v3 sim≥60 + k≥3 + σ≤Q50,27.620613810503073,25.18910586883451
תפ_3197-06-22,v3 sim≥60 + k≥3 + σ≤Q50,4.1718465140629775,13.35740407128936
תפ_27294-04-19,v3 sim≥60 + k≥3 + σ≤Q50,1.1974793811136735,0.5783921909241911
תפ_26552-06-23,v3 sim≥60 + k≥3 + σ≤Q50,3.0161381933022113,0.26105685570592385
תפ_49203-01-22,v3 sim≥60 + k≥3 + σ≤Q50,1.8305677279581474,3.0076336681960427
תפ_51473-05-20,v3 sim≥60 + k≥3 + σ≤Q50,6.874294730954471,7.802604824135209
תפ_17618-11-13,v3 sim≥60 + k≥3 + σ≤Q50,2.523188311911529,9.62916639674565
תפ_16420-10-16,v3 sim≥60 + k≥3 + σ≤Q50,42.94001484880638,54.35991090716173
תפ_18210-05-23,v3 sim≥60 + k≥3 + σ≤Q50,9.166969499417831,8.23648779278821
תפ_32585-03-21,v3 sim≥60 + k≥3 + σ≤Q50,15.276414462055467,28.340552346634944
תפ_46108-06-20,v3 sim≥60 + k≥3 + σ≤Q50,3.977636139641241,0.6914167900472208
תפ_61118-07-23,v3 sim≥60 + k≥3 + σ≤Q50,2.181959028912118,0.0
תפ_71333-10-21,v3 sim≥60 + k≥3 + σ≤Q50,0.8676610436054837,9.038682197360309
תפ_9632-08-23,v3 sim≥60 + k≥3 + σ≤Q50,6.844637596503036,15.378550386012144
עפ_2482-22,v3 sim≥60 + k≥3 + σ≤Q50,9.02262849413464,0.1691073575605131
תפ_18510-10-14,v3 sim≥60 + k≥3 + σ≤Q50,4.849044806428349,10.465393075237802
תפ_7735-04-19,v3 sim≥60 + k≥3 + σ≤Q50,2.1274372824409813,1.8161455617095328
תפ_70345-03-23,v3 sim≥60 + k≥3 + σ≤Q50,12.769044471798441,33.50253248642649
תפ_10875-12-21,v3 sim≥60 + k≥3 + σ≤Q50,2.384632686699499,1.8235691047812068
תפ_45561-07-21,v3 sim≥60 + k≥3 + σ≤Q50,4.819488508943113,3.356997896053187
תפ_49294-07-20,v3 sim≥60 + k≥3 + σ≤Q50,7.648431972669547,14.919633121955435
תפ_50809-07-17,v3 sim≥60 + k≥3 + σ≤Q50,0.8781853966795818,2.5615962041714937
תפ_10552-11-21,v3 sim≥60 + k≥3 + σ≤Q50,13.079965410873204,2.777053913673946
תפ_63303-06-22,v3 sim≥60 + k≥3 + σ≤Q50,0.7053845126982417,0.0
תפ_10347-10-23,v3 sim≥60 + k≥3 + σ≤Q50,6.295888337292787,7.360958126484796
תפ_63000-01-18,v3 sim≥60 + k≥3 + σ≤Q50,5.8990706967339595,12.193978628920341
תפ_17860-01-19,v3 sim≥60 + k≥3 + σ≤Q50,3.0347490981923517,3.30473756247045
תפ_15710-09-21,v3 sim≥60 + k≥3 + σ≤Q50,6.6637988824396555,11.51859116171589
תפ_27625-02-21,v3 sim≥60 + k≥3 + σ≤Q50,2.23424618385509,0.011300097529044706
תפ_1589-02-16,v3 sim≥60 + k≥3 + σ≤Q50,2.6420712080641433,10.272652614591095
תפ_13481-02-13,v3 sim≥60 + k≥3 + σ≤Q50,4.666666666666664,11.333333333333329
תפ_12376-04-20,v3 sim≥60 + k≥3 + σ≤Q50,2.1715314354853597,3.6458265120111477
תפ_14836-08-12,v3 sim≥60 + k≥3 + σ≤Q50,0.9466595066570642,0.8149919449891971
תפ_52515-03-20,v3 sim≥60 + k≥3 + σ≤Q50,4.050728221957947,7.622509695561291
תפ_46550-12-16,v3 sim≥60 + k≥3 + σ≤Q50,2.4410248466023585,2.1191590505748863
תפ_41599-03-22,v3 sim≥60 + k≥3 + σ≤Q50,4.425875222688708,0.26473527187616597
תפ_44381-05-20,v3 sim≥60 + k≥3 + σ≤Q50,2.527745634046333,0.5200029925756553
תפ_37083-11-14,v3 sim≥60 + k≥3 + σ≤Q50,6.005866801994355,2.5031086583930175
תפ_50986-12-16,v3 sim≥60 + k≥3 + σ≤Q50,9.404519669984456,4.81749065829878
תפ_61087-12-18,v3 sim≥60 + k≥3 + σ≤Q50,8.904657891073189,6.0
תפ_38687-04-20,v3 sim≥60 + k≥3 + σ≤Q50,0.8937907607066844,1.2403201622628188
תפ_20770-11-22,v3 sim≥60 + k≥3 + σ≤Q50,8.500417047830608,6.112246291649836
תפ_25546-11-23,v3 sim≥60 + k≥3 + σ≤Q50,1.6721780434360909,2.614361557237487
תפ_67387-08-23,v3 sim≥60 + k≥3 + σ≤Q50,3.648545505331878,4.378254606398251
תפ_3884-10-23,v3 sim≥60 + k≥3 + σ≤Q50,11.573692256798429,14.861770457078677
תפ_45226-12-22,v3 sim≥60 + k≥3 + σ≤Q50,1.7611688476582934,4.913402617189945
תפ_51170-10-23,v3 sim≥60 + k≥3 + σ≤Q50,4.666666666666668,6.666666666666671
תפ_63505-01-17,v3 sim≥60 + k≥3 + σ≤Q50,1.570933249928907,6.008554265351069
תפ_33342-01-14,v3 sim≥60 + k≥3 + σ≤Q50,5.0,2.6666666666666643
תפ_14411-11-21,v3 sim≥60 + k≥3 + σ≤Q50,2.5107081279506307,3.012849753540756
עפ_5681-23,v3 sim≥60 + k≥3 + σ≤Q50,0.04303547312450462,5.5936701118187315
תפ_3622-10-13,v3 sim≥60 + k≥3 + σ≤Q50,1.7326788042061665,3.9803641261849734
תפ_14115-07-19,v3 sim≥60 + k≥3 + σ≤Q50,3.5671269680058586,2.6939520646418558
תפ_59260-03-16,v3 sim≥60 + k≥3 + σ≤Q50,7.401592917737631,13.379042560933229
תפ_7942-05-18,v3 sim≥60 + k≥3 + σ≤Q50,8.813059181002775,8.25217123516451
תפ_12791-05-20,v3 sim≥60 + k≥3 + σ≤Q50,1.7062241740824646,1.1848816627624572
תפ_26654-06-14,v3 sim≥60 + k≥3 + σ≤Q50,2.0,6.0
תפ_17776-11-21,v3 sim≥60 + k≥3 + σ≤Q50,4.085563143064647,2.546131778731599
תפ_59004-08-23,v3 sim≥60 + k≥3 + σ≤Q50,4.113223198629857,0.8976089345300551
תפ_42223-07-16,v3 sim≥60 + k≥3 + σ≤Q50,1.0597077880854258,1.2716493457025138
עפ_5613-20,v3 sim≥60 + k≥3 + σ≤Q50,2.067318594898053,0.4375345957128829
תפ_9355-10-19,v3 sim≥60 + k≥3 + σ≤Q50,0.746648431850879,0.5289528795988971
תפ_30433-06-22,v3 sim≥60 + k≥3 + σ≤Q50,1.635600574642945,4.493734074785131
תפ_9211-05-21,v3 sim≥60 + k≥3 + σ≤Q50,0.1775929624546606,6.580205679423944
תפ_17655-10-22,v3 sim≥60 + k≥3 + σ≤Q50,7.26014684464376,9.911987719482276
תפ_43597-08-21,v3 sim≥60 + k≥3 + σ≤Q50,4.282770653314195,3.6129788292154643
תפ_40256-11-14,v3 sim≥60 + k≥3 + σ≤Q50,4.728350654297486,4.662714267575886
תפ_26549-09-21,v3 sim≥60 + k≥3 + σ≤Q50,4.831637680967372,3.192427991449179
תפ_8684-06-16,v3 sim≥60 + k≥3 + σ≤Q50,13.606202672059908,20.961683046794782
תפ_44620-01-22,v3 sim≥60 + k≥3 + σ≤Q50,0.3625222053167221,3.661387208519905
תפ_7165-06-15,v3 sim≥60 + k≥3 + σ≤Q50,8.000000000000004,18.652503149252787
תפ_9983-05-16,v3 sim≥60 + k≥3 + σ≤Q50,1.2500580606113392,10.81889387310612
תפ_44962-08-23,v3 sim≥60 + k≥3 + σ≤Q50,2.333333333333334,0.3333333333333357
תפ_22588-03-22,v3 sim≥60 + k≥3 + σ≤Q50,0.19875961394190078,1.1086338793366757
תפ_23992-11-21,v3 sim≥60 + k≥3 + σ≤Q50,1.9997284860304791,2.4633957389421113
עפג_2024-04-21,v3 sim≥60 + k≥3 + σ≤Q50,1.0694324367924608,3.669967817288537
תפ_11134-01-19,v3 sim≥60 + k≥3 + σ≤Q50,7.791375798748888,12.644591283477823
תפ_14684-07-24,v3 sim≥60 + k≥3 + σ≤Q50,3.582240532902741,8.417759467097255
תפ_40536-10-20,v3 sim≥60 + k≥3 + σ≤Q50,1.3582056200143438,1.4847302473646309
עפ_1505-14,v3 sim≥60 + k≥3 + σ≤Q50,2.053478243544582,0.29260853641005724
תפ_39193-12-15,v3 sim≥60 + k≥3 + σ≤Q50,3.8149480371075377,7.761168847658297
עפ_3877-16,v3 sim≥60 + k≥3 + σ≤Q50,3.383946526912897,6.987763375683706
תפ_26036-08-21,v3 sim≥60 + k≥3 + σ≤Q50,2.627088676198891,10.253307483357112
תפ_9384-04-20,v3 sim≥60 + k≥3 + σ≤Q50,1.342488898388421,0.7801337015849121
תפ_9785-12-15,v3 sim≥60 + k≥3 + σ≤Q50,6.260443954217612,17.94676464074775
תפ_31034-06-17,v3 sim≥60 + k≥3 + σ≤Q50,0.9893224525680413,2.802263751535655
תפ_14802-02-23,v3 sim≥60 + k≥3 + σ≤Q50,0.573899340743985,8.502445909457812
תפ_62062-06-20,v3 sim≥60 + k≥3 + σ≤Q50,0.2697014329298071,0.8091042987894284
תפ_20451-09-20,v3 sim≥60 + k≥3 + σ≤Q50,2.419634687240327,0.6030502692517317
תפ_1203-08-19,v3 sim≥60 + k≥3 + σ≤Q50,14.815733450302709,17.822943413739466
תפ_26164-01-21,v3 sim≥60 + k≥3 + σ≤Q50,0.408642386132966,1.335556295039332
תפ_12615-11-21,v3 sim≥60 + k≥3 + σ≤Q50,6.519581767081231,8.697501342501798
תפ_61106-05-20,v3 sim≥60 + k≥3 + σ≤Q50,3.024080504479606,1.4917232881699718
תפ_32659-05-18,v3 sim≥60 + k≥3 + σ≤Q50,0.2768218299745193,7.669665068327326
תפ_33552-09-16,v3 sim≥60 + k≥3 + σ≤Q50,0.25904485374537245,5.653574118182142
תפ_52964-03-22,v3 sim≥60 + k≥3 + σ≤Q50,13.15442753171061,4.645104475147782
תפ_20307-05-20,v3 sim≥60 + k≥3 + σ≤Q50,0.7283506542974845,3.217870156253266
תפ_36111-05-22,v3 sim≥60 + k≥3 + σ≤Q50,4.377990294430582,3.89242745639163
תפ_15744-02-20,v3 sim≥60 + k≥3 + σ≤Q50,14.33135713378794,14.543298691405028
תפ_3772-01-16,v3 sim≥60 + k≥3 + σ≤Q50,1.1366239311200594,4.254600933371883
תפ_29529-07-20,v3 sim≥60 + k≥3 + σ≤Q50,0.4783895563367402,0.4979796268189105
תפ_23872-02-19,v3 sim≥60 + k≥3 + σ≤Q50,6.0,6.138427699048805
תפ_5779-09-21,v3 sim≥60 + k≥3 + σ≤Q50,2.6532769146426354,4.805609025239512
תפ_54202-12-21,v3 sim≥60 + k≥3 + σ≤Q50,7.223679289463014,11.64143875656027
תפ_40313-09-15,v3 sim≥60 + k≥3 + σ≤Q50,2.683242165675832,0.7114834276227882
תפ_19610-08-21,v3 sim≥60 + k≥3 + σ≤Q50,6.421790850378741,9.85313649776959
תפ_56328-06-22,v3 sim≥60 + k≥3 + σ≤Q50,6.433822015019896,16.68547552680004
תפ_3295-04-18,v3 sim≥60 + k≥3 + σ≤Q50,0.17777798558327973,6.229443235803529
תפ_42197-05-22,v3 sim≥60 + k≥3 + σ≤Q50,0.3388007094049801,0.7186794960528502
תפ_3451-02-14,v3 sim≥60 + k≥3 + σ≤Q50,2.7212733936982847,1.84970593513615
תפ_42697-05-18,v3 sim≥60 + k≥3 + σ≤Q50,1.1261458194157115,14.375381939805237
תפ_12109-06-15,v3 sim≥60 + k≥3 + σ≤Q50,6.716917316228498,3.099439264505591
תפ_9179-04-16,v3 sim≥60 + k≥3 + σ≤Q50,3.4895195019557796,5.086597382810055
תפ_59464-09-23,v3 sim≥60 + k≥3 + σ≤Q50,8.558119745127943,2.164172912070292
תפ_17935-01-20,v3 sim≥60 + k≥3 + σ≤Q50,3.994747073024442,0.5659196959957313
תפ_13154-01-18,v3 sim≥60 + k≥3 + σ≤Q50,4.472094220673522,0.7951092180966199
תפ_17057-08-20,v3 sim≥60 + k≥3 + σ≤Q50,2.3313571337879395,2.1850519628924587
תפ_14824-12-13,v3 sim≥60 + k≥3 + σ≤Q50,0.4982868018444595,1.4948604055333767
תפ_1516-10-16,v3 sim≥60 + k≥3 + σ≤Q50,1.0,1.7209033482868215
תפ_26069-10-19,v3 sim≥60 + k≥3 + σ≤Q50,0.8577367063829975,1.0614783875020066
תפ_1178-06-21,v3 sim≥60 + k≥3 + σ≤Q50,3.542807729818861,2.617123091927539
תפ_19272-12-19,v3 sim≥60 + k≥3 + σ≤Q50,4.41307418743798,4.596392696490714
תפ_21813-09-16,v3 sim≥60 + k≥3 + σ≤Q50,1.775501756915837,3.420325139386769
תפ_21108-02-24,v3 sim≥60 + k≥3 + σ≤Q50,0.42388311523417244,2.9671818066391964
תפ_12466-10-21,v3 sim≥60 + k≥3 + σ≤Q50,3.548137238122397,2.2593138093880327
תפ_68763-07-20,v3 sim≥60 + k≥3 + σ≤Q50,9.500605658732795,9.843816034827992
עפ_2933-19,v3 sim≥60 + k≥3 + σ≤Q50,8.990781459083173,10.124348800830141
תפ_41830-12-21,v3 sim≥60 + k≥3 + σ≤Q50,2.7512621637940846,7.929971132392595
תפ_55185-02-20,v3 sim≥60 + k≥3 + σ≤Q50,2.614929386933049,3.108448720453808
תפ_26565-12-20,v3 sim≥60 + k≥3 + σ≤Q50,7.094880431969399,2.041973747993808
תפ_15627-03-19,v3 sim≥60 + k≥3 + σ≤Q50,1.056690659518683,2.3588072963781244
תפ_8290-04-15,v3 sim≥60 + k≥3 + σ≤Q50,15.323765604942107,29.97307234726042
תפ_23533-01-24,v3 sim≥60 + k≥3 + σ≤Q50,4.297695162404157,0.6792564616374008
תפ_61299-12-19,v3 sim≥60 + k≥3 + σ≤Q50,3.5148409496161506,6.111679664971014
תפ_61158-05-20,v3 sim≥60 + k≥3 + σ≤Q50,0.24324497070692708,0.831178479472193
תפ_62597-10-17,v3 sim≥60 + k≥3 + σ≤Q50,1.0181021699406427,5.756977161474261
תפ_10180-01-24,v3 sim≥60 + k≥3 + σ≤Q50,9.490589785806783,0.876198014369777
תפ_18912-06-23,v3 sim≥60 + k≥3 + σ≤Q50,2.645305667619585,2.5306079828346597
תפ_35552-12-11,v3 sim≥60 + k≥3 + σ≤Q50,5.301910387143304,3.8365173119055065
תפ_31811-03-21,v3 sim≥60 + k≥3 + σ≤Q50,5.999999999999998,1.6955324609366897
תפ_69980-11-20,v3 sim≥60 + k≥3 + σ≤Q50,2.3019103871433035,0.0
תפ_7133-07-20,v3 sim≥60 + k≥3 + σ≤Q50,1.7968481260685465,11.876420254272105
תפ_28991-04-22,v3 sim≥60 + k≥3 + σ≤Q50,16.307437353543424,7.221370270136539
תפ_62238-06-20,v3 sim≥60 + k≥3 + σ≤Q50,7.911754909374611,9.694253859623679
תפ_28744-03-21,v3 sim≥60 + k≥3 + σ≤Q50,1.0041732673604677,3.7870702717200473
תפ_35979-08-19,v3 sim≥60 + k≥3 + σ≤Q50,4.385097904979151,4.385097904979155
תפ_66542-05-20,v3 sim≥60 + k≥3 + σ≤Q50,11.159388875941712,15.499883878777311
תפ_25009-02-23,v3 sim≥60 + k≥3 + σ≤Q50,2.8847439182083647,5.367113091452197
תפ_28787-04-22,v3 sim≥60 + k≥3 + σ≤Q50,0.1384392251508597,3.2117984175883407
תפ_35227-05-17,v3 sim≥60 + k≥3 + σ≤Q50,3.101256716089278,1.420650923585569
תפ_41216-03-22,v3 sim≥60 + k≥3 + σ≤Q50,1.9107554326975897,9.910755432697584
תפ_52455-07-12,v3 sim≥60 + k≥3 + σ≤Q50,1.3333333333333321,6.333333333333332
תפ_49990-03-13,v3 sim≥60 + k≥3 + σ≤Q50,30.949021611949192,47.45525395845777
תפ_18327-09-22,v3 sim≥60 + k≥3 + σ≤Q50,0.8591611971060438,7.105427357601002e-15
תפ_2077-10-23,v3 sim≥60 + k≥3 + σ≤Q50,10.781744207176292,11.652409557748214
תפ_39800-09-18,v3 sim≥60 + k≥3 + σ≤Q50,8.496012265815999,10.986555101578958
תפ_34027-04-18,v3 sim≥60 + k≥3 + σ≤Q50,1.195483776747821,7.105427357601002e-15
תפ_54230-03-21,v3 sim≥60 + k≥3 + σ≤Q50,8.306952927735974,5.775233367188946
תפ_26478-04-22,v3 sim≥60 + k≥3 + σ≤Q50,4.137034309530597,7.888970714082042
תפ_24896-04-20,v3 sim≥60 + k≥3 + σ≤Q50,0.733211323745083,2.832345090544692
תפ_28659-02-14,v3 sim≥60 + k≥3 + σ≤Q50,2.527051145409919,2.9346867146489863
תפ_7626-04-20,v3 sim≥60 + k≥3 + σ≤Q50,3.174981160766148,5.618316608709691
תפ_29671-12-13,v3 sim≥60 + k≥3 + σ≤Q50,8.0,5.861572300951181
תפ_39500-07-20,v3 sim≥60 + k≥3 + σ≤Q50,0.3916092614810083,0.9363455787977841
תפ_24822-01-21,v3 sim≥60 + k≥3 + σ≤Q50,2.184371159762428,0.29581234748945917
תפ_18449-04-23,v3 sim≥60 + k≥3 + σ≤Q50,3.8365173119055065,1.6730346238110094
תפ_8310-10-18,v3 sim≥60 + k≥3 + σ≤Q50,4.510740496594739,3.5910541487163314
תפ_10938-11-23,v3 sim≥60 + k≥3 + σ≤Q50,0.31273508551554663,4.8782429627532125
תפ_14044-03-20,v3 sim≥60 + k≥3 + σ≤Q50,0.3112236770581944,2.3505052807132927
תפ_9111-02-15,v3 sim≥60 + k≥3 + σ≤Q50,6.7946156431792275,7.105427357601002e-15
תפ_32560-12-16,v3 sim≥60 + k≥3 + σ≤Q50,0.34429577646043086,6.705660505878136
תפ_63328-04-21,v3 sim≥60 + k≥3 + σ≤Q50,4.511958034305001,0.4366481300822471
תפ_28624-07-24,v3 sim≥60 + k≥3 + σ≤Q50,0.9664824575195912,8.925394199152372
תפ_65958-12-15,v3 sim≥60 + k≥3 + σ≤Q50,0.7782690029211636,2.2943254426397672
תפ_18557-10-21,v3 sim≥60 + k≥3 + σ≤Q50,12.20392054602373,13.50158336720488
תפ_46939-09-23,v3 sim≥60 + k≥3 + σ≤Q50,0.7106171073795373,4.3269653761889835
תפ_54807-01-21,v3 sim≥60 + k≥3 + σ≤Q50,0.88641671102455,1.5851874667315897
תפ_69158-11-16,v3 sim≥60 + k≥3 + σ≤Q50,0.8991313882645002,1.4807766093757806
תפ_43752-01-19,v3 sim≥60 + k≥3 + σ≤Q50,7.7283370118933,4.229391621190096
תפ_1641-04-19,v3 sim≥60 + k≥3 + σ≤Q50,1.7395719756146715,1.4404891707260887
תפ_8868-12-21,v3 sim≥60 + k≥3 + σ≤Q50,10.301910387143305,22.698089612856705
תפ_42106-01-22,v3 sim≥60 + k≥3 + σ≤Q50,0.504659260521116,0.7209418007444519
תפ_6832-11-23,v3 sim≥60 + k≥3 + σ≤Q50,6.415950304986172,3.7156608492677208
תפ_12761-11-15,v3 sim≥60 + k≥3 + σ≤Q50,4.075241852158012,0.7538341062198128
תפ_41522-05-18,v3 sim≥60 + k≥3 + σ≤Q50,1.247144837629353,1.548369887732811
תפ_3068-11-15,v3 sim≥60 + k≥3 + σ≤Q50,3.491097704868812,8.485269695666375
תפ_1390-04-22,v3 sim≥60 + k≥3 + σ≤Q50,6.232496940155649,15.225571314120224
תפ_630-02-18,v3 sim≥60 + k≥3 + σ≤Q50,1.1509551935716527,0.0
תפ_18300-11-18,v3 sim≥60 + k≥3 + σ≤Q50,2.9198356717610032,0.4172021550668248
תפ_741-01-16,v3 sim≥60 + k≥3 + σ≤Q50,8.985200444085617,13.164481065805482
תפ_41952-02-22,v3 sim≥60 + k≥3 + σ≤Q50,7.849791180977196,4.150208819022801
תפ_15423-12-19,v3 sim≥60 + k≥3 + σ≤Q50,2.7943361771587405,13.984770744600553
תפ_12325-09-15,v3 sim≥60 + k≥3 + σ≤Q50,0.025355348312508852,3.5644570897816905
תפ_63642-12-18,v3 sim≥60 + k≥3 + σ≤Q50,5.168175656036425,1.209144314351029
תפ_65630-05-23,v3 sim≥60 + k≥3 + σ≤Q50,22.97785047624244,35.785185393384154
תפ_44169-08-22,v3 sim≥60 + k≥3 + σ≤Q50,0.379699115772663,4.771546305520779
תפ_37104-06-22,v3 sim≥60 + k≥3 + σ≤Q50,12.688461725012132,0.6716884043892293
תפ_28889-07-14,v3 sim≥60 + k≥3 + σ≤Q50,0.8899799720683568,0.24150996570787697
תפ_13785-04-15,v3 sim≥60 + k≥3 + σ≤Q50,7.952199734034153,3.2290294326098206
תפ_63360-04-21,v3 sim≥60 + k≥3 + σ≤Q50,0.32334195806790333,4.415520850078359
תפ_42991-05-16,v3 sim≥60 + k≥3 + σ≤Q50,2.7108044206044797,0.8111380368482557
תפ_45228-07-16,v3 sim≥60 + k≥3 + σ≤Q50,6.811739549205541,10.735333772030188
תפ_41754-05-22,v3 sim≥60 + k≥3 + σ≤Q50,5.787121568921002,1.3011645988813427
תפ_6968-01-24,v3 sim≥60 + k≥3 + σ≤Q50,12.582355670583905,0.40229452424314616
תפ_40082-02-22,v3 sim≥60 + k≥3 + σ≤Q50,3.4518627618776048,0.3555882856328161
תפ_30669-04-15,v3 sim≥60 + k≥3 + σ≤Q50,3.026459280703996,15.917162036260194
תפ_57687-05-22,v3 sim≥60 + k≥3 + σ≤Q50,10.904906320606187,2.3291493784635477
תפ_58511-01-20,v3 sim≥60 + k≥3 + σ≤Q50,2.68064568858596,1.2381581027693542
תפ_395-05-17,v3 sim≥60 + k≥3 + σ≤Q50,21.27052390825198,30.919824498665896
תפ_45713-07-17,v3 sim≥60 + k≥3 + σ≤Q50,2.7234488355234063,6.426109977548592
תפ_59812-02-16,v3 sim≥60 + k≥3 + σ≤Q50,8.054207706346926,12.101327967324124
עפ_2892-13,v3 sim≥60 + k≥3 + σ≤Q50,4.303071701144216,1.8181924119288126
תפ_16753-02-22,v3 sim≥60 + k≥3 + σ≤Q50,12.166182774713604,6.355036503255228
תפ_27780-05-15,v3 sim≥60 + k≥3 + σ≤Q50,1.6386383670851048,4.0
תפ_8008-07-19,v3 sim≥60 + k≥3 + σ≤Q50,0.5393362042669807,3.8992777505644085
תפ_49416-04-18,v3 sim≥60 + k≥3 + σ≤Q50,2.2254396607160665,1.5378556802188825
תפ_3384-12-23,v3 sim≥60 + k≥3 + σ≤Q50,4.427371202710624,5.64798664319089
תפ_33928-09-12,v3 sim≥60 + k≥3 + σ≤Q50,3.5813550224302277,6.83728995513955
תפ_12540-12-18,v3 sim≥60 + k≥3 + σ≤Q50,5.013594320874212,12.629272258205678
תפ_12233-08-12,v3 sim≥60 + k≥3 + σ≤Q50,1.3474546730434147,5.703917678915449
תפ_18397-02-16,v3 sim≥60 + k≥3 + σ≤Q50,1.7763568394002505e-15,5.626876194665208
תפ_29194-12-12,v3 sim≥60 + k≥3 + σ≤Q50,6.756033108288541,7.7989972081674175
תפ_25852-11-10,v3 sim≥60 + k≥3 + σ≤Q50,1.1999999999999997,2.5999999999999996
תפ_51523-10-17,v3 sim≥60 + k≥3 + σ≤Q50,9.69894573548569,17.653189272842503
תפ_7317-01-15,v3 sim≥60 + k≥3 + σ≤Q50,5.765712299956519,4.717256876081919
תפ_54607-07-19,v3 sim≥60 + k≥3 + σ≤Q50,2.6000000000000014,6.399999999999999
תפ_21594-06-16,v3 sim≥60 + k≥3 + σ≤Q50,6.694675718836587,18.623280172235894
תפ_28148-07-20,v3 sim≥60 + k≥3 + σ≤Q50,8.533912789509102,16.135651158036424
תפ_41855-07-16,v3 sim≥60 + k≥3 + σ≤Q50,4.752125667688112,6.563903382023618
תפ_10205-08-21,v3 sim≥60 + k≥3 + σ≤Q50,0.6202024274906783,0.21865331970039392
תפ_29305-05-23,v3 sim≥60 + k≥3 + σ≤Q50,8.354421659970551,15.909826103480476
תפ_10686-05-20,v3 sim≥60 + k≥3 + σ≤Q50,7.556848049164781,16.42198179923564
תפ_613-04-17,v3 sim≥60 + k≥3 + σ≤Q50,0.6915191109798151,2.496718150612395
תפ_31218-10-14,v3 sim≥60 + k≥3 + σ≤Q50,9.351492622104725,17.11682537447996
תפ_44579-08-15,v3 sim≥60 + k≥3 + σ≤Q50,4.289959082844362,4.0932800514924566
תפ_1647-05-15,v3 sim≥60 + k≥3 + σ≤Q50,6.82279554856018,5.619509183548935
תפ_33726-11-21,v3 sim≥60 + k≥3 + σ≤Q50,6.308020367375702,5.841017125945793
תפ_54432-02-17,v3 sim≥60 + k≥3 + σ≤Q50,3.2050997341729914,5.223797317526959
תפ_3910-02-23,v3 sim≥60 + k≥3 + σ≤Q50,12.000000000000004,2.0
תפ_5151-10-19,v3 sim≥60 + k≥3 + σ≤Q50,3.150892481598728,4.352497891415048
תפ_52416-06-20,v3 sim≥60 + k≥3 + σ≤Q50,0.26540865350553844,1.5238685532119405
עפ_2283-22,v3 sim≥60 + k≥3 + σ≤Q50,1.0891491609892512,0.04437706337448333
תפ_1847-05-14,v3 sim≥50 + k≥2 + σ≤Q50,5.848468629040038,22.386351471780024
תפ_48069-09-23,v3 sim≥50 + k≥2 + σ≤Q50,1.009430022551662,5.422123116248528
תפ_41967-08-17,v3 sim≥50 + k≥2 + σ≤Q50,0.78281698415622,13.390682349148882
תפ_13632-08-17,v3 sim≥50 + k≥2 + σ≤Q50,3.0,18.0
