src,tgt,src_domain,tgt_domain,src_in_set,tgt_in_set
תפ_57185-01-24,תפ_59017-02-21,drugs,drugs,True,True
תפ_57185-01-24,תפ_39391-05-23,drugs,drugs,True,True
תפ_46039-04-17,תפ_49401-08-15,drugs,drugs,True,True
תפ_46039-04-17,תפ_17822-05-15,drugs,drugs,True,True
תפ_49910-06-21,תפ_44501-11-16,drugs,drugs,True,True
תפ_46221-08-23,תפ_73652-01-18,drugs,drugs,True,True
תפ_46221-08-23,תפ_35274-02-19,drugs,drugs,True,True
תפ_46221-08-23,תפ_45055-01-22,drugs,drugs,True,True
תפ_46221-08-23,תפ_46267-08-23,drugs,weapon,True,True
תפ_46173-08-15,עפ_6029-03,drugs,drugs,True,True
תפ_65310-11-21,תפ_29052-11-20,drugs,weapon,True,True
תפ_52204-12-21,תפ_16312-10-12,drugs,drugs,True,True
תפ_52204-12-21,תפ_50474-02-21,drugs,drugs,True,True
תפ_41088-05-20,תפ_21679-04-15,drugs,drugs,True,True
תפ_42653-08-23,עפ_6029-03,drugs,drugs,True,True
תפ_42653-08-23,תפ_26963-10-18,drugs,drugs,True,True
תפ_42653-08-23,תפ_55035-10-18,drugs,drugs,True,True
תפ_15596-04-19,תפ_54487-02-16,drugs,drugs,True,True
תפ_45048-06-14,תפ_20928-07-12,drugs,drugs,True,True
תפ_46978-01-22,תפ_37958-02-19,drugs,drugs,True,True
תפ_46978-01-22,תפ_11720-07-16,drugs,drugs,True,True
תפ_46978-01-22,תפ_46786-04-18,drugs,drugs,True,True
תפ_46978-01-22,תפ_58966-01-18,drugs,drugs,True,True
תפ_63287-04-21,תפ_43383-07-21,drugs,drugs,True,True
תפ_63287-04-21,תפ_28397-10-19,drugs,drugs,True,True
תפ_63287-04-21,תפ_28847-09-20,drugs,drugs,True,True
תפ_63287-04-21,תפ_33439-01-21,drugs,drugs,True,True
תפ_27470-02-18,תפ_26709-06-14,drugs,drugs,True,True
תפ_55287-10-23,עפ_6029-03,drugs,drugs,True,True
תפ_55287-10-23,תפ_21280-11-18,drugs,drugs,True,True
תפ_55287-10-23,תפ_65985-03-17,drugs,drugs,True,True
תפ_55287-10-23,תפ_50520-12-17,drugs,drugs,True,True
תפ_55287-10-23,תפ_40146-05-21,drugs,drugs,True,True
תפ_16800-01-24,תפ_46722-01-23,drugs,drugs,True,True
תפ_36120-12-15,תפ_28420-12-14,drugs,drugs,True,True
תפ_36120-12-15,תפ_47319-07-15,drugs,drugs,True,True
תפ_27340-04-18,תפ_65985-03-17,drugs,drugs,True,True
תפ_62278-03-24,תפ_59017-02-21,drugs,drugs,True,True
תפ_62278-03-24,תפ_39391-05-23,drugs,drugs,True,True
תפ_37454-03-20,תפ_22679-09-16,drugs,drugs,True,True
תפ_37454-03-20,תפ_620-01-17,drugs,drugs,True,True
תפ_55185-05-20,תפ_50774-11-15,drugs,drugs,True,True
תפ_75514-07-24,תפ_41833-08-23,drugs,drugs,True,True
תפ_75514-07-24,תפ_63413-01-22,drugs,drugs,True,True
תפ_75514-07-24,תפ_37958-02-19,drugs,drugs,True,True
תפ_75514-07-24,תפ_46786-04-18,drugs,drugs,True,True
תפ_75514-07-24,תפ_58966-01-18,drugs,drugs,True,True
תפ_18327-03-24,תפ_4712-02-24,drugs,drugs,True,True
תפ_18327-03-24,תפ_59017-02-21,drugs,drugs,True,True
תפ_18327-03-24,תפ_39391-05-23,drugs,drugs,True,True
תפ_12672-11-21,תפ_9210-02-20,drugs,drugs,True,True
תפ_12672-11-21,תפ_51352-12-21,drugs,drugs,True,True
תפ_12672-11-21,תפ_3593-09-21,drugs,drugs,True,True
תפ_12672-11-21,תפ_3503-09-20,drugs,drugs,True,True
תפ_12672-11-21,תפ_14751-12-20,drugs,drugs,True,True
תפ_44658-09-22,תפ_60835-04-21,drugs,drugs,True,True
תפ_44658-09-22,תפ_44279-06-21,drugs,drugs,True,True
תפ_44658-09-22,תפ_7420-05-19,drugs,drugs,True,True
תפ_49244-01-22,עפ_6029-03,drugs,drugs,True,True
תפ_49244-01-22,תפ_56059-07-17,drugs,drugs,True,True
תפ_60340-02-17,תפ_6399-03-17,drugs,drugs,True,True
תפ_47113-02-22,תפ_43983-05-19,drugs,drugs,True,True
תפ_47113-02-22,תפ_22611-02-17,drugs,drugs,True,True
תפ_54421-06-15,תפ_6800-09-13,drugs,drugs,True,True
תפ_2717-07-16,תפ_19408-11-14,drugs,drugs,True,True
תפ_2717-07-16,תפ_36827-11-15,drugs,drugs,True,True
תפ_2717-07-16,תפ_11608-07-16,drugs,drugs,True,True
תפ_21322-10-19,תפ_40639-10-17,drugs,drugs,True,True
תפ_11090-07-23,תפ_37153-03-20,drugs,drugs,True,True
תפ_11090-07-23,תפ_43983-05-19,drugs,drugs,True,True
תפ_25150-08-23,תפ_44015-11-21,drugs,drugs,True,True
תפ_24302-08-20,תפ_21503-07-23,drugs,drugs,True,True
תפ_24302-08-20,תפ_47780-11-21,drugs,drugs,True,True
תפ_24302-08-20,תפ_34823-01-23,drugs,drugs,True,True
תפ_60444-08-19,תפ_24514-09-15,drugs,drugs,True,True
תפ_22160-02-14,תפ_22464-07-12,drugs,drugs,True,True
תפ_35342-09-23,תפ_4730-11-21,drugs,drugs,True,True
תפ_35342-09-23,תפ_8917-06-22,drugs,drugs,True,True
תפ_56754-10-20,תפ_51123-01-12,drugs,drugs,True,True
תפ_56754-10-20,תפ_51933-05-12,drugs,drugs,True,True
תפ_7926-07-18,תפ_44091-11-15,drugs,drugs,True,True
תפ_7926-07-18,תפ_16969-03-15,drugs,drugs,True,True
תפ_76327-07-19,תפ_7786-05-16,drugs,drugs,True,True
תפ_76327-07-19,תפ_48512-04-15,drugs,drugs,True,True
תפ_27743-10-21,תפ_5486-09-21,drugs,drugs,True,True
תפ_27743-10-21,תפ_28615-01-22,drugs,drugs,True,True
תפ_27743-10-21,תפ_61099-12-18,drugs,drugs,True,True
תפ_28397-10-19,תפ_25458-11-18,drugs,drugs,True,True
תפ_19639-05-19,תפ_37634-03-15,drugs,drugs,True,True
תפ_19639-05-19,תפ_43875-08-17,drugs,drugs,True,True
תפ_19639-05-19,תפ_25835-05-18,drugs,drugs,True,True
תפ_34706-09-19,תפ_4460-04-18,drugs,drugs,True,True
תפ_34706-09-19,תפ_3001-08-12,drugs,drugs,True,True
תפ_9773-05-19,תפ_17369-06-15,drugs,drugs,True,True
תפ_42032-10-17,תפ_15564-04-14,drugs,drugs,True,True
תפ_80761-01-19,תפ_54134-05-18,drugs,drugs,True,True
תפ_80761-01-19,תפ_1062-06-18,drugs,drugs,True,True
תפ_80761-01-19,תפ_41189-09-15,drugs,drugs,True,True
תפ_80761-01-19,תפ_42456-02-18,drugs,drugs,True,True
תפ_80761-01-19,תפ_29899-12-18,drugs,drugs,True,True
תפ_8588-09-18,תפ_7994-06-21,drugs,drugs,True,True
תפ_8588-09-18,תפ_3518-11-18,drugs,drugs,True,True
תפ_8588-09-18,תפ_7833-06-21,drugs,drugs,True,True
תפ_8588-09-18,תפ_5072-11-21,drugs,drugs,True,True
תפ_24748-08-22,תפ_63029-12-20,drugs,drugs,True,True
תפ_7053-12-20,תפ_3001-08-12,drugs,drugs,True,True
תפ_7053-12-20,תפ_50330-07-18,drugs,weapon,True,True
תפ_56678-03-17,תפ_6399-03-17,drugs,drugs,True,True
תפ_7221-08-22,תפ_68386-11-20,drugs,drugs,True,True
תפ_116-07-16,תפ_35940-05-14,drugs,drugs,True,True
תפ_116-07-16,תפ_54487-02-16,drugs,drugs,True,True
תפ_116-07-16,תפ_6660-07-15,drugs,drugs,True,True
תפ_29707-03-22,תפ_73652-01-18,drugs,drugs,True,True
תפ_29707-03-22,תפ_35274-02-19,drugs,drugs,True,True
תפ_59541-10-18,תפ_54134-05-18,drugs,drugs,True,True
תפ_59541-10-18,תפ_40639-10-17,drugs,drugs,True,True
תפ_14615-05-21,תפ_59067-03-21,drugs,drugs,True,True
תפ_14615-05-21,תפ_34668-04-22,drugs,drugs,True,True
תפ_14615-05-21,תפ_16690-05-19,drugs,drugs,True,True
תפ_14615-05-21,תפ_15023-05-20,drugs,drugs,True,True
תפ_5787-10-14,תפ_37340-06-12,drugs,drugs,True,True
תפ_802-01-20,תפ_45048-06-14,drugs,drugs,True,True
תפ_21056-10-19,תפ_28032-06-19,drugs,drugs,True,True
תפ_39568-06-21,עפ_6029-03,drugs,drugs,True,True
תפ_39568-06-21,תפ_19218-01-16,drugs,drugs,True,True
תפ_39568-06-21,תפ_54179-09-14,drugs,drugs,True,True
תפ_39568-06-21,תפ_45759-12-17,drugs,drugs,True,True
תפ_39568-06-21,תפ_57599-11-15,drugs,drugs,True,True
תפ_39568-06-21,תפ_23454-02-17,drugs,drugs,True,True
תפ_55104-12-15,תפ_8483-03-16,drugs,drugs,True,True
תפ_55104-12-15,תפ_35202-05-15,drugs,drugs,True,True
תפ_40327-10-19,תפ_8843-02-15,drugs,drugs,True,True
תפ_40327-10-19,תפ_2211-11-19,drugs,drugs,True,True
תפ_60760-03-22,תפ_20685-11-16,drugs,drugs,True,True
תפ_36849-09-20,תפ_34839-10-20,drugs,drugs,True,True
תפ_32704-10-14,תפ_46018-03-14,drugs,drugs,True,True
תפ_4760-10-18,עפ_6029-03,drugs,drugs,True,True
תפ_4760-10-18,תפ_33745-01-13,drugs,drugs,True,True
תפ_56588-03-21,תפ_44279-06-21,drugs,drugs,True,True
תפ_56588-03-21,תפ_7420-05-19,drugs,drugs,True,True
תפ_56588-03-21,תפ_44314-05-16,drugs,drugs,True,True
תפ_37265-02-20,תפ_864-02-17,drugs,drugs,True,True
תפ_37265-02-20,תפ_1788-06-17,drugs,drugs,True,True
תפ_37265-02-20,תפ_1969-02-17,drugs,drugs,True,True
תפ_17501-07-17,תפ_42276-07-17,drugs,drugs,True,True
תפ_14751-12-20,תפ_9532-10-18,drugs,drugs,True,True
תפ_14751-12-20,תפ_9210-02-20,drugs,drugs,True,True
תפ_14751-12-20,תפ_51352-12-21,drugs,drugs,True,True
תפ_14751-12-20,תפ_3593-09-21,drugs,drugs,True,True
תפ_14751-12-20,תפ_3503-09-20,drugs,drugs,True,True
תפ_5775-02-18,עפ_6029-03,drugs,drugs,True,True
תפ_36831-09-13,עפ_6029-03,drugs,drugs,True,True
תפ_36831-09-13,תפ_36422-07-13,drugs,drugs,True,True
תפ_55366-02-17,תפ_58966-01-18,drugs,drugs,True,True
תפ_55366-02-17,תפ_55287-02-17,drugs,drugs,True,True
תפ_34866-09-22,תפ_59067-03-21,drugs,drugs,True,True
תפ_28288-11-15,תפ_54179-09-14,drugs,drugs,True,True
תפ_28288-11-15,תפ_17543-02-13,drugs,drugs,True,True
תפ_16595-03-21,תפ_14829-07-16,drugs,drugs,True,True
תפ_16595-03-21,תפ_59087-01-18,drugs,drugs,True,True
תפ_40567-08-16,תפ_49401-08-15,drugs,drugs,True,True
תפ_40567-08-16,תפ_26709-06-14,drugs,drugs,True,True
תפ_40567-08-16,תפ_47301-07-16,drugs,drugs,True,True
תפ_54723-06-22,תפ_48938-01-15,drugs,drugs,True,True
תפ_54723-06-22,תפ_21806-01-19,drugs,drugs,True,True
תפ_56159-05-13,תפ_43167-10-12,drugs,drugs,True,True
תפ_71059-03-19,תפ_28736-03-20,drugs,drugs,True,True
תפ_71059-03-19,תפ_21806-01-19,drugs,drugs,True,True
תפ_71059-03-19,תפ_10901-10-17,drugs,drugs,True,True
תפ_71059-03-19,תפ_37340-06-12,drugs,drugs,True,True
תפ_54272-11-23,תפ_64772-05-22,drugs,drugs,True,True
תפ_54272-11-23,תפ_5072-11-21,drugs,drugs,True,True
תפ_27864-06-19,תפ_44427-10-18,drugs,drugs,True,True
תפ_6047-11-19,תפ_56059-07-17,drugs,drugs,True,True
תפ_6047-11-19,תפ_46914-06-18,drugs,drugs,True,True
תפ_6047-11-19,תפ_34271-10-18,drugs,drugs,True,True
תפ_6047-11-19,תפ_21679-04-15,drugs,drugs,True,True
תפ_16209-03-13,תפ_39936-04-12,drugs,drugs,True,True
תפ_58530-05-18,תפ_51123-01-12,drugs,drugs,True,True
תפ_16332-07-21,תפ_15023-05-20,drugs,drugs,True,True
תפ_16332-07-21,תפ_16690-05-19,drugs,drugs,True,True
תפ_70546-07-17,תפ_59586-01-14,drugs,drugs,True,True
תפ_12320-10-17,תפ_33125-01-14,drugs,drugs,True,True
תפ_12320-10-17,תפ_55830-11-18,drugs,drugs,True,True
תפ_37551-01-16,עפ_6029-03,drugs,drugs,True,True
תפ_1062-06-18,תפ_53788-02-16,drugs,drugs,True,True
תפ_1062-06-18,תפ_3781-11-11,drugs,drugs,True,True
תפ_1062-06-18,תפ_54134-05-18,drugs,drugs,True,True
תפ_5072-11-21,תפ_7994-06-21,drugs,drugs,True,True
תפ_5072-11-21,תפ_3518-11-18,drugs,drugs,True,True
תפ_5072-11-21,תפ_7833-06-21,drugs,drugs,True,True
תפ_32945-06-20,תפ_8843-02-15,drugs,drugs,True,True
תפ_3006-01-14,תפ_21113-08-12,drugs,weapon,True,True
תפ_27021-01-14,עפ_6029-03,drugs,drugs,True,True
תפ_67105-12-14,תפ_6800-09-13,drugs,drugs,True,True
תפ_26032-04-14,עפ_6029-03,drugs,drugs,True,True
תפ_42361-08-23,תפ_29707-03-22,drugs,drugs,True,True
תפ_58617-01-20,תפ_63029-12-20,drugs,drugs,True,True
תפ_69899-11-20,תפ_48281-08-18,drugs,drugs,True,True
תפ_69899-11-20,תפ_25474-11-15,drugs,drugs,True,True
תפ_2482-05-20,תפ_54134-05-18,drugs,drugs,True,True
תפ_2482-05-20,תפ_41189-09-15,drugs,drugs,True,True
תפ_2482-05-20,תפ_3781-11-11,drugs,drugs,True,True
תפ_56668-06-17,תפ_1418-12-17,drugs,drugs,True,True
תפ_56668-06-17,תפ_21678-03-18,drugs,drugs,True,True
תפ_56668-06-17,תפ_34792-10-18,drugs,drugs,True,True
תפ_56668-06-17,תפ_53788-02-16,drugs,drugs,True,True
תפ_6336-02-15,תפ_33691-04-12,drugs,drugs,True,True
תפ_27952-06-19,תפ_23864-07-18,drugs,drugs,True,True
תפ_65985-03-17,תפ_27340-04-18,drugs,drugs,True,True
תפ_45537-07-17,תפ_3781-11-11,drugs,drugs,True,True
תפ_3867-05-14,עפ_6029-03,drugs,drugs,True,True
תפ_29269-02-14,תפ_30278-05-12,drugs,drugs,True,True
תפ_29269-02-14,תפ_44882-08-13,drugs,drugs,True,True
תפ_189-01-16,תפ_34055-07-13,drugs,drugs,True,True
תפ_189-01-16,תפ_6136-07-14,drugs,weapon,True,True
תפ_189-01-16,תפ_6904-12-14,drugs,drugs,True,True
תפ_1838-02-16,תפ_26709-06-14,drugs,drugs,True,True
תפ_60476-05-13,תפ_29550-06-13,drugs,drugs,True,True
תפ_35904-07-14,תפ_3759-02-14,drugs,drugs,True,True
תפ_35904-07-14,תפ_44877-06-13,drugs,drugs,True,True
תפ_16058-02-19,תפ_4460-04-18,drugs,drugs,True,True
תפ_16058-02-19,תפ_3001-08-12,drugs,drugs,True,True
תפ_54327-08-20,תפ_38574-12-18,drugs,drugs,True,True
תפ_54327-08-20,תפ_4435-07-19,drugs,drugs,True,True
תפ_54327-08-20,תפ_25458-11-18,drugs,drugs,True,True
תפ_37634-03-15,תפ_17410-08-13,drugs,drugs,True,True
תפ_43875-08-17,עפ_6029-03,drugs,drugs,True,True
תפ_43875-08-17,תפ_29550-06-13,drugs,drugs,True,True
תפ_60842-12-14,עפ_6029-03,drugs,drugs,True,True
תפ_11145-05-20,תפ_11314-11-16,drugs,drugs,True,True
תפ_18593-06-21,תפ_59087-01-18,drugs,drugs,True,True
תפ_18593-06-21,תפ_51352-12-21,drugs,drugs,True,True
תפ_24379-12-20,תפ_31236-09-14,drugs,drugs,True,True
תפ_24379-12-20,תפ_1062-06-18,drugs,drugs,True,True
תפ_18846-06-20,עפ_6029-03,drugs,drugs,True,True
תפ_18846-06-20,תפ_19218-01-16,drugs,drugs,True,True
תפ_18846-06-20,תפ_54179-09-14,drugs,drugs,True,True
תפ_18846-06-20,תפ_45759-12-17,drugs,drugs,True,True
תפ_18846-06-20,תפ_57599-11-15,drugs,drugs,True,True
תפ_18846-06-20,תפ_23454-02-17,drugs,drugs,True,True
תפ_53948-11-14,תפ_51933-05-12,drugs,drugs,True,True
תפ_23142-09-14,עפ_6029-03,drugs,drugs,True,True
תפ_23142-09-14,תפ_26524-10-14,drugs,drugs,True,True
תפ_23142-09-14,תפ_46018-03-14,drugs,drugs,True,True
תפ_55163-03-15,תפ_48731-11-14,drugs,drugs,True,True
תפ_55163-03-15,תפ_17410-08-13,drugs,drugs,True,True
תפ_55163-03-15,תפ_16980-01-14,drugs,drugs,True,True
תפ_35441-01-20,תפ_42543-06-14,drugs,drugs,True,True
תפ_32156-02-19,תפ_51036-08-15,drugs,drugs,True,True
תפ_32156-02-19,תפ_26856-05-16,drugs,drugs,True,True
תפ_32156-02-19,תפ_2791-06-18,drugs,drugs,True,True
תפ_38910-11-23,תפ_5672-11-18,drugs,drugs,True,True
תפ_46700-07-22,תפ_39924-02-16,drugs,drugs,True,True
תפ_11370-07-16,עפ_6029-03,drugs,drugs,True,True
תפ_11370-07-16,תפ_3001-08-12,drugs,drugs,True,True
תפ_25146-11-12,עפ_6029-03,drugs,drugs,True,True
תפ_16690-05-19,תפ_7420-05-19,drugs,drugs,True,True
תפ_16690-05-19,תפ_67029-11-18,drugs,drugs,True,True
תפ_16690-05-19,תפ_48224-08-18,drugs,drugs,True,True
תפ_16690-05-19,תפ_49401-08-15,drugs,drugs,True,True
תפ_16690-05-19,תפ_26709-06-14,drugs,drugs,True,True
תפ_65963-10-21,תפ_15059-08-20,drugs,drugs,True,True
תפ_24053-04-20,תפ_12672-11-21,drugs,drugs,True,True
תפ_30310-09-19,תפ_51176-10-17,drugs,drugs,True,True
תפ_30310-09-19,תפ_17321-06-18,drugs,drugs,True,True
תפ_30310-09-19,תפ_56355-07-20,drugs,drugs,True,True
תפ_35202-05-15,תפ_29790-07-15,drugs,drugs,True,True
תפ_35202-05-15,תפ_59572-07-15,drugs,drugs,True,True
תפ_10901-10-17,תפ_33125-01-14,drugs,drugs,True,True
תפ_31602-06-20,תפ_13861-04-17,drugs,drugs,True,True
תפ_31602-06-20,תפ_49055-02-18,drugs,drugs,True,True
תפ_30717-01-19,עפ_6029-03,drugs,drugs,True,True
תפ_30717-01-19,תפ_40639-10-17,drugs,drugs,True,True
תפ_54205-05-15,תפ_43195-09-15,drugs,drugs,True,True
תפ_54205-05-15,תפ_43167-10-12,drugs,drugs,True,True
תפ_66547-03-23,תפ_65068-11-22,drugs,drugs,True,True
תפ_42253-12-23,תפ_11199-09-21,drugs,drugs,True,True
תפ_42253-12-23,תפ_17642-11-20,drugs,drugs,True,True
תפ_42253-12-23,תפ_43983-05-19,drugs,drugs,True,True
תפ_42253-12-23,תפ_24514-09-15,drugs,drugs,True,True
תפ_4415-02-18,תפ_58966-01-18,drugs,drugs,True,True
תפ_12819-08-15,תפ_46051-06-15,drugs,drugs,True,True
תפ_12819-08-15,תפ_22722-05-13,drugs,drugs,True,True
תפ_59619-10-20,תפ_48938-01-15,drugs,drugs,True,True
תפ_59619-10-20,תפ_53788-02-16,drugs,drugs,True,True
תפ_48568-10-15,תפ_7414-01-15,drugs,drugs,True,True
תפ_60914-01-14,עפ_6029-03,drugs,drugs,True,True
תפ_43982-06-17,עפ_6029-03,drugs,drugs,True,True
תפ_30506-01-22,תפ_64772-05-22,drugs,drugs,True,True
תפ_30506-01-22,תפ_5072-11-21,drugs,drugs,True,True
תפ_30506-01-22,תפ_54272-11-23,drugs,drugs,True,True
תפ_24771-06-21,תפ_7994-06-21,drugs,drugs,True,True
תפ_24771-06-21,תפ_3518-11-18,drugs,drugs,True,True
תפ_24771-06-21,תפ_7833-06-21,drugs,drugs,True,True
תפ_1047-02-24,תפ_61720-01-23,drugs,drugs,True,True
תפ_1047-02-24,תפ_44503-01-23,drugs,drugs,True,True
תפ_1047-02-24,תפ_51953-01-23,drugs,drugs,True,True
תפ_1047-02-24,תפ_34105-06-20,drugs,drugs,True,True
תפ_13223-02-22,תפ_54036-06-19,drugs,drugs,True,True
תפ_58562-06-21,תפ_44914-01-17,drugs,drugs,True,True
תפ_4677-02-14,תפ_9056-06-12,drugs,drugs,True,True
תפ_7906-06-15,תפ_59586-01-14,drugs,drugs,True,True
תפ_7906-06-15,תפ_26709-06-14,drugs,drugs,True,True
תפ_50864-05-23,תפ_51953-01-23,drugs,drugs,True,True
תפ_11720-07-16,תפ_5775-02-18,drugs,drugs,True,True
תפ_16952-12-21,תפ_7325-10-16,drugs,drugs,True,True
תפ_16952-12-21,תפ_57599-11-15,drugs,drugs,True,True
תפ_16952-12-21,תפ_44091-11-15,drugs,drugs,True,True
תפ_16952-12-21,תפ_16969-03-15,drugs,drugs,True,True
תפ_27405-05-22,תפ_19908-10-21,drugs,drugs,True,True
תפ_27405-05-22,תפ_57202-06-19,drugs,drugs,True,True
תפ_27405-05-22,תפ_61820-08-21,drugs,drugs,True,True
תפ_54072-05-16,עפ_6029-03,drugs,drugs,True,True
תפ_54072-05-16,תפ_8633-04-15,drugs,drugs,True,True
תפ_1873-07-21,תפ_516-03-20,drugs,drugs,True,True
תפ_1873-07-21,תפ_1788-06-17,drugs,drugs,True,True
תפ_34829-07-15,תפ_21059-03-16,drugs,drugs,True,True
תפ_691-09-19,תפ_701-12-16,drugs,drugs,True,True
תפ_691-09-19,תפ_11608-07-16,drugs,drugs,True,True
תפ_691-09-19,תפ_24514-09-15,drugs,drugs,True,True
תפ_691-09-19,תפ_63255-11-16,drugs,drugs,True,True
תפ_4413-05-13,תפ_16723-07-14,drugs,drugs,True,True
תפ_4413-05-13,תפ_34974-01-12,drugs,drugs,True,True
תפ_4413-05-13,תפ_33125-01-14,drugs,drugs,True,True
תפ_53195-10-19,תפ_2802-11-19,drugs,drugs,True,True
תפ_4702-01-22,תפ_15059-08-20,drugs,drugs,True,True
תפ_4702-01-22,תפ_39924-02-16,drugs,drugs,True,True
תפ_54408-10-19,תפ_24514-09-15,drugs,drugs,True,True
תפ_31387-10-18,תפ_10603-12-18,drugs,drugs,True,True
תפ_31387-10-18,תפ_30050-06-10,drugs,drugs,True,True
תפ_36782-07-17,תפ_37634-03-15,drugs,drugs,True,True
תפ_36782-07-17,תפ_43875-08-17,drugs,drugs,True,True
תפ_10810-11-20,תפ_6678-12-20,drugs,drugs,True,True
תפ_10810-11-20,תפ_44129-09-19,drugs,drugs,True,True
תפ_10810-11-20,תפ_37062-10-20,drugs,drugs,True,True
תפ_6660-07-15,תפ_9346-07-12,drugs,drugs,True,True
תפ_6660-07-15,תפ_29504-09-13,drugs,drugs,True,True
תפ_59337-11-23,תפ_37495-01-20,drugs,drugs,True,True
תפ_59337-11-23,תפ_35389-01-21,drugs,drugs,True,True
תפ_36543-01-14,תפ_16723-07-14,drugs,drugs,True,True
תפ_36543-01-14,תפ_34974-01-12,drugs,drugs,True,True
תפ_36543-01-14,תפ_33125-01-14,drugs,drugs,True,True
תפ_36543-01-14,תפ_4413-05-13,drugs,drugs,True,True
תפ_26596-01-24,תפ_64772-05-22,drugs,drugs,True,True
תפ_26596-01-24,תפ_5072-11-21,drugs,drugs,True,True
תפ_72132-02-19,תפ_39308-05-15,drugs,drugs,True,True
תפ_2816-11-22,תפ_51006-11-21,drugs,drugs,True,True
תפ_15486-01-18,תפ_37825-05-15,drugs,drugs,True,True
תפ_15486-01-18,תפ_37002-02-16,drugs,drugs,True,True
תפ_15486-01-18,תפ_58372-12-14,drugs,drugs,True,True
תפ_15486-01-18,תפ_2744-09-14,drugs,drugs,True,True
תפ_26839-11-16,עפ_6029-03,drugs,drugs,True,True
תפ_42712-02-12,עפ_6029-03,drugs,drugs,True,True
תפ_42712-02-12,תפ_20534-02-12,drugs,drugs,True,True
תפ_6270-11-19,תפ_44501-11-16,drugs,drugs,True,True
תפ_6270-11-19,תפ_15458-12-19,drugs,drugs,True,True
תפ_6270-11-19,תפ_1515-12-18,drugs,drugs,True,True
תפ_69400-07-20,תפ_17715-07-18,drugs,drugs,True,True
תפ_52569-05-16,תפ_47627-07-15,drugs,drugs,True,True
תפ_52569-05-16,תפ_8843-02-15,drugs,drugs,True,True
תפ_58193-03-23,תפ_20638-04-22,drugs,drugs,True,True
תפ_58193-03-23,תפ_36475-04-22,drugs,drugs,True,True
תפ_58193-03-23,תפ_36724-02-20,drugs,drugs,True,True
תפ_58193-03-23,תפ_3750-08-20,drugs,drugs,True,True
תפ_58193-03-23,תפ_8988-11-22,drugs,drugs,True,True
תפ_62092-06-16,תפ_60476-05-13,drugs,drugs,True,True
תפ_62092-06-16,תפ_26709-06-14,drugs,drugs,True,True
תפ_3503-09-20,תפ_9532-10-18,drugs,drugs,True,True
תפ_3503-09-20,תפ_9210-02-20,drugs,drugs,True,True
תפ_3503-09-20,תפ_51352-12-21,drugs,drugs,True,True
תפ_1870-04-16,תפ_16958-01-14,drugs,drugs,True,True
תפ_1870-04-16,תפ_30278-05-12,drugs,drugs,True,True
תפ_57912-07-14,עפ_6029-03,drugs,drugs,True,True
תפ_49156-08-15,תפ_16273-02-16,drugs,drugs,True,True
תפ_49156-08-15,תפ_10316-06-13,drugs,drugs,True,True
תפ_9407-10-23,תפ_50969-06-22,drugs,drugs,True,True
תפ_28544-01-21,תפ_45480-02-19,drugs,drugs,True,True
תפ_10996-05-16,תפ_8483-03-16,drugs,drugs,True,True
תפ_28162-11-16,תפ_56842-06-15,drugs,drugs,True,True
תפ_26357-10-15,עפ_6029-03,drugs,drugs,True,True
תפ_34960-10-19,תפ_809-09-18,drugs,drugs,True,True
תפ_9216-06-20,תפ_43875-08-17,drugs,drugs,True,True
תפ_9216-06-20,תפ_40639-10-17,drugs,drugs,True,True
תפ_52402-08-19,תפ_59541-10-18,drugs,drugs,True,True
תפ_52402-08-19,תפ_58928-03-15,drugs,drugs,True,True
תפ_52402-08-19,תפ_15172-01-16,drugs,drugs,True,True
תפ_22639-07-22,תפ_57043-06-16,drugs,drugs,True,True
תפ_46548-03-17,תפ_8843-02-15,drugs,drugs,True,True
תפ_9860-10-15,תפ_6929-10-15,drugs,drugs,True,True
תפ_68700-11-18,תפ_8843-02-15,drugs,drugs,True,True
תפ_56878-01-14,תפ_16723-07-14,drugs,drugs,True,True
תפ_56878-01-14,תפ_34974-01-12,drugs,drugs,True,True
תפ_56878-01-14,תפ_33125-01-14,drugs,drugs,True,True
תפ_56878-01-14,תפ_4413-05-13,drugs,drugs,True,True
תפ_46662-04-15,תפ_30278-05-12,drugs,drugs,True,True
תפ_46662-04-15,תפ_16958-01-14,drugs,drugs,True,True
תפ_7833-06-21,תפ_7994-06-21,drugs,drugs,True,True
תפ_7833-06-21,תפ_3518-11-18,drugs,drugs,True,True
תפ_3673-04-18,תפ_40639-10-17,drugs,drugs,True,True
תפ_3673-04-18,תפ_50774-11-15,drugs,drugs,True,True
תפ_3673-04-18,תפ_49401-08-15,drugs,drugs,True,True
תפ_3673-04-18,תפ_9787-04-14,drugs,drugs,True,True
תפ_3673-04-18,תפ_31236-09-14,drugs,drugs,True,True
תפ_62794-11-21,עפ_6029-03,drugs,drugs,True,True
תפ_62794-11-21,תפ_11608-07-16,drugs,drugs,True,True
תפ_62794-11-21,תפ_19469-12-19,drugs,drugs,True,True
תפ_15059-08-20,תפ_39924-02-16,drugs,drugs,True,True
תפ_4258-07-15,תפ_43167-10-12,drugs,drugs,True,True
תפ_56355-07-20,תפ_51176-10-17,drugs,drugs,True,True
תפ_56355-07-20,תפ_17321-06-18,drugs,drugs,True,True
תפ_19965-05-12,עפ_6029-03,drugs,drugs,True,True
