src,tgt,domain
תפ_4488-05-22,תפ_5775-02-18,drugs
תפ_4488-05-22,תפ_15059-08-20,drugs
תפ_2444-01-21,תפ_34210-08-18,drugs
תפ_3688-07-15,תפ_30494-12-11,drugs
תפ_3688-07-15,תפ_27542-11-14,drugs
תפ_33916-02-22,תפ_45480-02-19,drugs
תפ_33916-02-22,תפ_25458-11-18,drugs
תפ_33916-02-22,תפ_17677-04-17,drugs
תפ_69325-10-21,תפ_13939-07-18,drugs
תפ_47304-02-18,עפ_6029-03,drugs
תפ_47304-02-18,תפ_59572-07-15,drugs
תפ_47304-02-18,תפ_33848-05-14,drugs
תפ_47304-02-18,תפ_46090-03-14,drugs
תפ_47396-07-19,תפ_57043-06-16,drugs
תפ_47396-07-19,תפ_44091-11-15,drugs
תפ_33839-04-18,תפ_1969-02-17,drugs
תפ_19391-11-24,תפ_13861-04-17,drugs
תפ_32835-09-21,תפ_21806-01-19,drugs
תפ_31419-11-20,תפ_8843-02-15,drugs
תפ_31419-11-20,תפ_4460-04-18,drugs
תפ_31419-11-20,תפ_43394-11-19,drugs
תפ_31419-11-20,תפ_17677-04-17,drugs
תפ_61158-05-20,תפ_22160-02-14,drugs
תפ_13598-05-23,תפ_8066-09-21,drugs
תפ_13598-05-23,תפ_20638-04-22,drugs
תפ_13598-05-23,תפ_25458-11-18,drugs
תפ_13598-05-23,תפ_14553-12-23,drugs
תפ_48479-07-22,עפ_6029-03,drugs
תפ_28496-07-14,תפ_60476-05-13,drugs
תפ_28496-07-14,תפ_30494-12-11,drugs
תפ_28496-07-14,תפ_16209-03-13,drugs
תפ_28496-07-14,תפ_33125-01-14,drugs
תפ_28496-07-14,תפ_59586-01-14,drugs
תפ_28496-07-14,תפ_13289-03-15,drugs
תפ_28496-07-14,תפ_29090-08-15,drugs
תפ_28496-07-14,תפ_25379-05-14,drugs
תפ_28496-07-14,תפ_47378-06-15,drugs
תפ_28496-07-14,תפ_61235-05-13,drugs
תפ_28496-07-14,תפ_58167-11-10,drugs
תפ_26126-03-22,תפ_25859-10-19,drugs
תפ_26126-03-22,תפ_15059-08-20,drugs
תפ_26298-07-23,תפ_14474-03-20,drugs
תפ_10812-12-21,תפ_13048-04-21,drugs
תפ_10812-12-21,תפ_49625-04-17,drugs
תפ_10812-12-21,תפ_51797-01-21,drugs
תפ_10812-12-21,תפ_39513-02-21,drugs
תפ_10812-12-21,תפ_40327-10-19,drugs
תפ_54732-03-18,תפ_18510-10-14,drugs
תפ_54732-03-18,תפ_54826-08-16,drugs
תפ_9460-10-19,תפ_24689-03-15,drugs
תפ_39953-08-24,תפ_51811-03-21,drugs
תפ_39953-08-24,תפ_41687-01-22,drugs
תפ_38435-11-17,תפ_40484-05-16,drugs
תפ_38435-11-17,תפ_1969-02-17,drugs
תפ_38435-11-17,תפ_50497-04-17,drugs
תפ_16540-08-21,עפ_6029-03,drugs
תפ_28371-03-17,תפ_1788-06-17,drugs
תפ_28371-03-17,תפ_1969-02-17,drugs
תפ_40082-02-22,תפ_21806-01-19,drugs
תפ_36827-11-15,תפ_23322-02-16,drugs
תפ_36827-11-15,תפ_8633-04-15,drugs
תפ_36827-11-15,תפ_16980-01-14,drugs
תפ_36827-11-15,תפ_48938-01-15,drugs
תפ_36827-11-15,תפ_55163-03-15,drugs
תפ_15787-01-17,תפ_607-10-13,drugs
תפ_15787-01-17,תפ_737-10-13,drugs
תפ_15787-01-17,תפ_19902-12-16,drugs
תפ_15787-01-17,תפ_33745-01-13,drugs
תפ_15787-01-17,תפ_620-01-17,drugs
תפ_13373-10-23,עפ_6029-03,drugs
תפ_13373-10-23,תפ_10139-03-21,drugs
תפ_39513-02-21,תפ_49625-04-17,drugs
תפ_52145-01-20,עפ_6029-03,drugs
תפ_52145-01-20,תפ_40639-10-17,drugs
תפ_52145-01-20,תפ_43875-08-17,drugs
תפ_8330-12-21,תפ_34271-10-18,drugs
תפ_4658-07-22,תפ_37495-01-20,drugs
תפ_4658-07-22,תפ_13048-04-21,drugs
תפ_4658-07-22,תפ_686-05-21,drugs
תפ_4658-07-22,תפ_51797-01-21,drugs
תפ_4658-07-22,תפ_10812-12-21,drugs
תפ_63652-05-24,תפ_53833-03-23,drugs
תפ_63652-05-24,תפ_34898-10-21,drugs
תפ_49510-11-23,תפ_76171-01-23,drugs
תפ_49510-11-23,תפ_28315-05-23,drugs
תפ_49510-11-23,תפ_59541-10-18,drugs
תפ_49510-11-23,תפ_9763-11-19,drugs
תפ_26685-11-18,תפ_43875-08-17,drugs
תפ_26685-11-18,עפ_6029-03,drugs
תפ_26685-11-18,תפ_48135-05-14,drugs
תפ_26685-11-18,תפ_30717-01-19,drugs
תפ_26685-11-18,תפ_36431-04-15,drugs
תפ_41833-08-23,תפ_38450-09-20,drugs
תפ_41833-08-23,תפ_1352-08-22,drugs
תפ_41833-08-23,תפ_47987-12-22,drugs
תפ_16603-06-16,תפ_3001-08-12,drugs
תפ_16603-06-16,תפ_21059-03-16,drugs
תפ_16603-06-16,תפ_16958-01-14,drugs
תפ_16603-06-16,תפ_63025-03-15,drugs
תפ_16603-06-16,תפ_15425-02-14,drugs
תפ_64660-01-22,תפ_16690-05-19,drugs
תפ_61181-02-19,תפ_20767-09-16,drugs
תפ_61181-02-19,תפ_41968-09-17,drugs
תפ_22537-01-18,תפ_737-10-13,drugs
תפ_22537-01-18,תפ_41280-09-16,drugs
תפ_22537-01-18,תפ_4435-11-17,drugs
תפ_22537-01-18,תפ_22433-05-18,drugs
תפ_22537-01-18,תפ_33745-01-13,drugs
תפ_22537-01-18,תפ_620-01-17,drugs
תפ_53373-04-13,עפ_6029-03,drugs
תפ_53373-04-13,תפ_37340-06-12,drugs
תפ_53373-04-13,תפ_51123-01-12,drugs
תפ_13956-08-14,תפ_4001-11-12,drugs
תפ_16826-04-18,תפ_22140-04-18,drugs
תפ_16826-04-18,תפ_19902-12-16,drugs
תפ_16826-04-18,תפ_4435-11-17,drugs
תפ_16826-04-18,תפ_22433-05-18,drugs
תפ_16826-04-18,תפ_42761-01-18,drugs
תפ_63696-02-18,עפ_6029-03,drugs
תפ_63696-02-18,תפ_19218-01-16,drugs
תפ_63696-02-18,תפ_68051-09-16,drugs
תפ_17642-11-20,תפ_44129-09-19,drugs
תפ_17642-11-20,תפ_43983-05-19,drugs
תפ_17642-11-20,תפ_6322-04-16,drugs
תפ_17642-11-20,תפ_45195-11-20,drugs
תפ_17642-11-20,תפ_44540-10-20,drugs
תפ_29520-01-21,עפ_6029-03,drugs
תפ_29520-01-21,תפ_59971-01-17,drugs
תפ_15208-11-20,תפ_48568-10-15,drugs
תפ_57910-06-24,תפ_28397-10-19,drugs
תפ_57910-06-24,תפ_28847-09-20,drugs
תפ_57910-06-24,תפ_17677-04-17,drugs
תפ_60394-12-12,עפ_6029-03,drugs
תפ_19412-05-18,תפ_56059-07-17,drugs
תפ_19412-05-18,תפ_39589-07-13,drugs
תפ_19412-05-18,תפ_40639-10-17,drugs
תפ_19412-05-18,תפ_21605-07-13,drugs
תפ_34210-08-18,תפ_63584-03-18,drugs
תפ_34210-08-18,תפ_19591-11-15,drugs
תפ_25133-03-17,תפ_51933-05-12,drugs
תפ_25133-03-17,תפ_43195-09-15,drugs
תפ_25133-03-17,תפ_24156-11-12,drugs
תפ_25133-03-17,תפ_53219-03-14,drugs
תפ_25133-03-17,תפ_12111-12-12,drugs
תפ_25133-03-17,תפ_42543-06-14,drugs
תפ_25133-03-17,תפ_37340-06-12,drugs
תפ_39308-05-15,עפ_6029-03,drugs
תפ_47589-10-22,תפ_71968-02-19,drugs
תפ_47589-10-22,תפ_50520-12-17,drugs
תפ_47589-10-22,תפ_74740-06-20,drugs
תפ_47589-10-22,תפ_44181-01-17,drugs
תפ_14786-03-20,תפ_44279-06-21,drugs
תפ_13748-03-15,תפ_29504-09-13,drugs
תפ_51797-01-21,תפ_4460-04-18,drugs
תפ_51797-01-21,תפ_30039-04-20,drugs
תפ_51797-01-21,תפ_8843-02-15,drugs
תפ_51797-01-21,תפ_43394-11-19,drugs
תפ_51797-01-21,תפ_17677-04-17,drugs
תפ_3024-03-24,תפ_809-09-18,drugs
תפ_3024-03-24,תפ_8633-04-15,drugs
תפ_3024-03-24,תפ_53961-10-19,drugs
תפ_19988-08-19,תפ_13053-08-19,drugs
תפ_19988-08-19,תפ_39829-08-21,drugs
תפ_429-03-17,עפ_6029-03,drugs
תפ_44427-10-18,תפ_1276-05-15,drugs
תפ_44427-10-18,תפ_63255-11-16,drugs
תפ_57425-01-22,עפ_6029-03,drugs
תפ_57425-01-22,תפ_11220-12-18,drugs
תפ_57425-01-22,תפ_19468-03-18,drugs
תפ_34197-11-21,תפ_52504-10-20,drugs
תפ_34197-11-21,תפ_19005-11-20,drugs
תפ_34197-11-21,תפ_9532-10-18,drugs
תפ_34197-11-21,תפ_30876-03-17,drugs
תפ_33947-10-15,תפ_5119-09-13,drugs
תפ_33947-10-15,תפ_44091-11-15,drugs
תפ_27085-10-15,תפ_18510-10-14,drugs
תפ_27085-10-15,תפ_9460-10-19,drugs
תפ_27085-10-15,תפ_5778-09-20,drugs
תפ_60101-01-17,תפ_26709-06-14,drugs
תפ_60101-01-17,תפ_21873-05-14,drugs
תפ_4460-04-18,תפ_16958-01-14,drugs
תפ_4460-04-18,תפ_46662-04-15,drugs
תפ_4460-04-18,תפ_30876-03-17,drugs
תפ_4460-04-18,תפ_17677-04-17,drugs
תפ_4460-04-18,תפ_2679-03-18,drugs
תפ_1338-12-20,תפ_47987-12-22,drugs
תפ_54208-06-22,תפ_30408-02-19,drugs
תפ_54208-06-22,תפ_35274-02-19,drugs
תפ_32243-08-21,תפ_27735-02-21,drugs
תפ_61370-10-20,תפ_25474-11-15,drugs
תפ_61370-10-20,תפ_17610-09-15,drugs
תפ_61370-10-20,תפ_44914-01-17,drugs
תפ_59009-05-21,עפ_6029-03,drugs
תפ_59009-05-21,תפ_43983-05-19,drugs
תפ_59009-05-21,תפ_12194-06-23,drugs
תפ_30964-11-18,תפ_40238-09-19,drugs
תפ_30964-11-18,תפ_2908-05-17,drugs
תפ_39019-05-15,עפ_6029-03,drugs
תפ_39019-05-15,תפ_17822-05-15,drugs
תפ_39019-05-15,תפ_48167-02-13,drugs
תפ_39019-05-15,תפ_39308-05-15,drugs
תפ_20197-01-22,תפ_45480-02-19,drugs
תפ_20197-01-22,תפ_25458-11-18,drugs
תפ_20197-01-22,תפ_17677-04-17,drugs
תפ_17667-07-19,תפ_17404-07-18,drugs
תפ_17667-07-19,תפ_11608-07-16,drugs
תפ_17667-07-19,תפ_54648-02-17,drugs
תפ_12265-09-24,תפ_27961-04-18,drugs
תפ_12265-09-24,תפ_66114-01-23,drugs
תפ_49875-05-23,עפ_6029-03,drugs
תפ_49875-05-23,תפ_318-01-21,drugs
תפ_49875-05-23,תפ_38450-09-20,drugs
תפ_40331-03-18,תפ_56059-07-17,drugs
תפ_40331-03-18,תפ_39589-07-13,drugs
תפ_40331-03-18,תפ_40639-10-17,drugs
תפ_40331-03-18,תפ_21605-07-13,drugs
תפ_26943-07-17,תפ_49401-08-15,drugs
תפ_26943-07-17,תפ_33125-01-14,drugs
תפ_39034-01-18,תפ_37551-01-16,drugs
תפ_39034-01-18,עפ_6029-03,drugs
תפ_39034-01-18,תפ_59602-07-15,drugs
תפ_39034-01-18,תפ_1969-02-17,drugs
תפ_39034-01-18,תפ_33382-01-16,drugs
תפ_39034-01-18,תפ_17781-08-14,drugs
תפ_69281-11-20,תפ_16958-01-14,drugs
תפ_69281-11-20,תפ_49034-02-19,drugs
תפ_69281-11-20,תפ_14488-04-19,drugs
תפ_69281-11-20,תפ_53517-08-15,drugs
תפ_7800-05-21,תפ_47627-07-15,drugs
תפ_7800-05-21,תפ_2008-09-16,drugs
תפ_7800-05-21,תפ_8843-02-15,drugs
תפק_70755-06-20,תפ_64206-07-21,drugs
תפק_70755-06-20,תפ_48281-08-18,drugs
תפ_34353-03-17,תפ_26709-06-14,drugs
תפ_34353-03-17,תפ_21873-05-14,drugs
תפ_15172-01-16,תפ_13065-08-15,drugs
תפ_15172-01-16,תפ_15425-02-14,drugs
תפ_15172-01-16,תפ_17043-07-13,drugs
תפ_16389-10-13,עפ_6029-03,drugs
תפ_16389-10-13,תפ_39589-07-13,drugs
תפ_61202-03-22,תפ_65963-10-21,drugs
תפ_61202-03-22,תפ_58605-05-19,drugs
תפ_61202-03-22,תפ_716-05-22,drugs
תפ_61202-03-22,תפ_68942-01-19,drugs
תפ_61202-03-22,תפ_40440-10-12,drugs
תפ_46967-02-21,עפ_6029-03,drugs
תפ_6918-02-19,תפ_27890-10-18,drugs
תפ_6918-02-19,תפ_19965-12-18,drugs
תפ_24895-03-20,תפ_21280-11-18,drugs
תפ_24895-03-20,תפ_31993-05-22,drugs
תפ_24895-03-20,תפ_65985-03-17,drugs
תפ_24895-03-20,תפ_49156-08-15,drugs
תפ_20513-06-20,עפ_6029-03,drugs
תפ_20513-06-20,תפ_809-09-18,drugs
תפ_20513-06-20,תפ_39299-11-18,drugs
תפ_20513-06-20,תפ_13236-03-18,drugs
תפ_9270-02-21,תפ_6322-04-16,drugs
תפ_9270-02-21,תפ_60444-08-19,drugs
תפ_46903-02-13,תפ_60476-05-13,drugs
תפ_46903-02-13,תפ_30494-12-11,drugs
תפ_46903-02-13,תפ_16209-03-13,drugs
תפ_46903-02-13,תפ_33125-01-14,drugs
תפ_46903-02-13,תפ_59586-01-14,drugs
תפ_46903-02-13,תפ_13289-03-15,drugs
תפ_46903-02-13,תפ_29090-08-15,drugs
תפ_46903-02-13,תפ_25379-05-14,drugs
תפ_46903-02-13,תפ_47378-06-15,drugs
תפ_46903-02-13,תפ_61235-05-13,drugs
תפ_46903-02-13,תפ_58167-11-10,drugs
תפ_4559-10-21,תפ_52751-10-22,drugs
תפ_34232-05-24,תפ_28451-09-17,drugs
תפ_34232-05-24,תפ_35299-09-23,drugs
תפ_34232-05-24,תפ_28565-05-24,drugs
תפ_34232-05-24,תפ_27864-06-19,drugs
תפ_50729-04-21,תפ_31276-05-19,drugs
תפ_50729-04-21,תפ_39829-08-21,drugs
תפ_50729-04-21,תפ_20767-09-16,drugs
תפ_50729-04-21,תפ_58530-05-18,drugs
תפ_62222-12-16,תפ_47378-06-15,drugs
תפ_62222-12-16,תפ_8123-04-14,drugs
תפ_62222-12-16,תפ_29090-08-15,drugs
תפ_26792-04-16,עפ_6029-03,drugs
תפ_40898-11-19,תפ_5787-10-14,drugs
תפ_68905-01-24,תפ_716-05-22,drugs
תפ_68905-01-24,תפ_61202-03-22,drugs
תפ_68905-01-24,תפ_58605-05-19,drugs
תפ_62573-05-18,עפ_6029-03,drugs
תפ_62573-05-18,תפ_21679-04-15,drugs
תפ_62573-05-18,תפ_34271-10-18,drugs
תפ_62573-05-18,תפ_46914-06-18,drugs
תפ_31007-07-16,תפ_3688-07-15,drugs
תפ_31007-07-16,תפ_21557-06-16,drugs
תפ_4867-04-18,תפ_48512-04-15,drugs
תפ_4867-04-18,תפ_41968-09-17,drugs
תפ_39297-02-18,תפ_53910-06-12,drugs
תפ_59329-02-18,עפ_6029-03,drugs
תפ_59329-02-18,תפ_59602-07-15,drugs
תפ_59329-02-18,תפ_44601-05-14,drugs
תפ_59329-02-18,תפ_40677-02-16,drugs
תפ_59329-02-18,תפ_37340-06-12,drugs
תפ_43884-01-23,תפ_33240-05-23,drugs
תפ_43884-01-23,תפ_5778-09-20,drugs
תפ_8988-11-22,עפ_6029-03,drugs
תפ_8988-11-22,תפ_14313-09-19,drugs
תפ_8988-11-22,תפ_30876-03-17,drugs
תפ_34271-10-18,תפ_40639-10-17,drugs
תפ_45195-11-20,תפ_44129-09-19,drugs
תפ_2211-11-19,תפ_58021-11-17,drugs
תפ_2211-11-19,תפ_28811-02-18,drugs
תפ_2211-11-19,תפ_3256-16,drugs
תפ_2211-11-19,תפ_45480-02-19,drugs
תפ_2211-11-19,תפ_38574-12-18,drugs
תפ_2211-11-19,תפ_69202-11-18,drugs
תפ_34753-10-20,תפ_3759-02-14,drugs
תפ_4435-11-17,תפ_607-10-13,drugs
תפ_4435-11-17,תפ_737-10-13,drugs
תפ_4435-11-17,תפ_9160-02-15,drugs
תפ_4435-11-17,תפ_41280-09-16,drugs
תפ_4435-11-17,תפ_13718-09-16,drugs
תפ_4435-11-17,תפ_8843-02-15,drugs
תפ_4435-11-17,תפ_620-01-17,drugs
תפ_47474-01-14,עפ_6029-03,drugs
תפ_41950-02-19,תפ_40639-10-17,drugs
תפ_36775-09-19,תפ_65386-09-19,drugs
תפ_9649-10-22,תפ_63029-12-20,drugs
תפ_58524-11-19,תפ_1108-05-15,drugs
תפ_40063-03-18,עפ_6029-03,drugs
תפ_40063-03-18,תפ_54205-05-15,drugs
תפ_11608-07-16,תפ_55366-02-17,drugs
תפ_11608-07-16,תפ_58966-01-18,drugs
תפ_38631-06-20,תפ_30039-04-20,drugs
תפ_38631-06-20,תפ_12469-10-16,drugs
תפ_14944-08-18,תפ_54205-05-15,drugs
תפ_14944-08-18,תפ_36933-03-17,drugs
תפ_14944-08-18,תפ_30643-03-18,drugs
תפ_14944-08-18,תפ_4258-07-15,drugs
תפ_14944-08-18,תפ_34974-01-12,drugs
תפ_33439-01-21,עפ_6029-03,drugs
תפ_33439-01-21,תפ_49034-02-19,drugs
תפ_33439-01-21,תפ_17677-04-17,drugs
תפ_17153-07-18,תפ_45539-04-17,drugs
תפ_41830-12-21,תפ_71333-10-21,drugs
תפ_41830-12-21,תפ_7626-04-20,drugs
תפ_38735-11-23,תפ_51149-02-22,drugs
תפ_38735-11-23,תפ_30678-02-22,drugs
תפ_38735-11-23,תפ_54838-11-22,drugs
תפ_38735-11-23,תפ_55287-10-23,drugs
תפ_14578-04-19,תפ_25458-11-18,drugs
תפ_14578-04-19,תפ_30876-03-17,drugs
תפ_14578-04-19,תפ_17677-04-17,drugs
תפ_14578-04-19,תפ_46662-04-15,drugs
תפ_46366-09-19,תפ_33131-05-20,drugs
תפ_44604-11-22,תפ_45270-01-22,drugs
תפ_44604-11-22,תפ_27743-10-21,drugs
תפ_44604-11-22,תפ_23338-07-20,drugs
תפ_1276-05-15,תפ_48731-11-14,drugs
תפ_39259-05-22,תפ_40639-10-17,drugs
תפ_43394-11-19,תפ_4460-04-18,drugs
תפ_43394-11-19,תפ_17677-04-17,drugs
תפ_38700-04-24,תפ_3526-04-21,drugs
תפ_23190-04-21,תפ_28397-10-19,drugs
תפ_23190-04-21,תפ_49034-02-19,drugs
תפ_23190-04-21,תפ_28847-09-20,drugs
תפ_44250-12-15,תפ_54487-02-16,drugs
תפ_44250-12-15,תפ_50219-07-15,drugs
תפ_13774-03-21,תפ_67472-09-19,drugs
תפ_67234-06-20,תפ_43983-05-19,drugs
תפ_67234-06-20,תפ_24514-09-15,drugs
תפ_67234-06-20,תפ_63255-11-16,drugs
תפ_67234-06-20,תפ_30039-04-20,drugs
תפ_67234-06-20,תפ_57043-06-16,drugs
תפ_67234-06-20,תפ_58591-08-18,drugs
תפ_65068-11-22,תפק_6666-09-19,drugs
תפ_65068-11-22,תפ_9369-01-13,drugs
תפ_65068-11-22,תפ_2908-05-17,drugs
תפ_54826-08-16,תפ_3781-11-11,drugs
תפ_54826-08-16,תפ_18510-10-14,drugs
תפ_54826-08-16,תפ_43941-10-14,drugs
תפ_54826-08-16,תפ_12111-12-12,drugs
תפ_54826-08-16,תפ_37340-06-12,drugs
תפ_17268-12-15,תפ_5119-09-13,drugs
תפ_17268-12-15,תפ_44091-11-15,drugs
תפ_17268-12-15,תפ_13365-08-13,drugs
תפ_67029-11-18,עפ_6029-03,drugs
תפ_67029-11-18,תפ_7420-05-19,drugs
תפ_67029-11-18,תפ_40639-10-17,drugs
תפ_28473-08-23,תפ_31993-05-22,drugs
תפ_28473-08-23,תפ_4712-02-24,drugs
תפ_6944-03-22,תפ_716-05-22,drugs
תפ_6944-03-22,תפ_65963-10-21,drugs
תפ_6944-03-22,תפ_58605-05-19,drugs
תפ_45480-02-19,תפ_25458-11-18,drugs
תפ_45480-02-19,תפ_4460-04-18,drugs
תפ_45480-02-19,תפ_46662-04-15,drugs
תפ_45480-02-19,תפ_30876-03-17,drugs
תפ_45480-02-19,תפ_17677-04-17,drugs
תפ_45480-02-19,תפ_14578-04-19,drugs
תפ_60606-10-20,תפ_44601-05-14,drugs
תפ_60606-10-20,תפ_7629-11-17,drugs
תפ_60606-10-20,תפ_59602-07-15,drugs
תפ_16097-08-21,תפ_27735-02-21,drugs
תפ_41597-11-23,תפ_21280-11-18,drugs
תפ_41597-11-23,תפ_40146-05-21,drugs
תפ_41597-11-23,תפ_50520-12-17,drugs
תפ_41597-11-23,תפ_65985-03-17,drugs
תפ_41597-11-23,תפ_56394-02-23,drugs
תפ_64711-01-19,תפ_51933-05-12,drugs
תפ_64711-01-19,תפ_26762-06-14,drugs
תפ_64711-01-19,תפ_39699-03-13,drugs
תפ_64711-01-19,תפ_67029-11-18,drugs
תפ_64711-01-19,תפ_49401-08-15,drugs
תפ_64711-01-19,תפ_37340-06-12,drugs
תפ_64711-01-19,תפ_51123-01-12,drugs
תפ_23408-05-15,עפ_6029-03,drugs
תפ_23408-05-15,תפ_23142-09-14,drugs
תפ_23408-05-15,תפ_46018-03-14,drugs
תפ_34108-01-23,תפ_51006-11-21,drugs
תפ_34108-01-23,תפ_61820-08-21,drugs
תפ_34108-01-23,תפ_51943-05-20,drugs
תפ_34108-01-23,תפ_32793-08-18,drugs
תפ_34108-01-23,תפ_47640-06-18,drugs
תפ_44422-01-17,תפ_26709-06-14,drugs
תפ_16969-03-15,תפ_21679-04-15,drugs
תפ_16969-03-15,תפ_5119-09-13,drugs
תפ_16969-03-15,תפ_44091-11-15,drugs
תפ_16969-03-15,תפ_13365-08-13,drugs
תפ_49087-01-17,תפ_20928-07-12,drugs
תפ_49087-01-17,תפ_8843-02-15,drugs
תפ_4719-02-23,תפ_64206-07-21,drugs
תפ_4719-02-23,תפ_6434-08-19,drugs
תפ_4719-02-23,תפ_9369-01-13,drugs
תפ_4719-02-23,תפ_51149-02-22,drugs
תפ_4719-02-23,תפ_12708-04-14,drugs
תפ_4719-02-23,תפ_44914-01-17,drugs
תפ_542-12-12,עפ_6029-03,drugs
תפ_542-12-12,תפ_39936-04-12,drugs
תפ_46735-02-20,עפ_6029-03,drugs
תפ_15023-05-20,תפ_22715-06-17,drugs
תפ_15023-05-20,תפ_16723-07-14,drugs
תפ_61258-11-21,תפ_52569-05-16,drugs
תפ_19691-03-18,תפ_7430-02-18,drugs
תפ_19691-03-18,תפ_40331-03-18,drugs
תפ_19691-03-18,תפ_25332-01-18,drugs
תפ_19691-03-18,תפ_56059-07-17,drugs
תפ_19691-03-18,תפ_40639-10-17,drugs
תפ_61248-02-24,תפ_51953-01-23,drugs
תפ_45199-01-22,תפ_11739-03-21,drugs
תפ_45199-01-22,תפ_10139-03-21,drugs
תפ_3618-03-23,עפ_6029-03,drugs
תפ_3618-03-23,תפ_43983-05-19,drugs
תפ_7430-02-18,תפ_56059-07-17,drugs
תפ_7430-02-18,תפ_39589-07-13,drugs
תפ_7430-02-18,תפ_40639-10-17,drugs
תפ_7430-02-18,תפ_21605-07-13,drugs
תפ_48071-01-23,תפ_16800-01-24,drugs
תפ_48071-01-23,תפ_5775-02-18,drugs
תפ_48071-01-23,תפ_12194-06-23,drugs
תפ_48071-01-23,תפ_51953-01-23,drugs
תפ_48071-01-23,תפ_44503-01-23,drugs
תפ_7086-04-23,תפ_16690-05-19,drugs
תפ_7086-04-23,תפ_38257-03-21,drugs
תפ_59971-01-17,עפ_6029-03,drugs
תפ_59971-01-17,תפ_37551-01-16,drugs
תפ_67911-11-22,תפ_37932-05-20,drugs
תפ_67911-11-22,תפ_59017-02-21,drugs
תפ_1491-03-23,עפ_6029-03,drugs
תפ_8066-09-21,תפ_25458-11-18,drugs
תפ_8066-09-21,תפ_17677-04-17,drugs
תפ_37495-01-20,תפ_35389-01-21,drugs
תפ_37495-01-20,תפ_25458-11-18,drugs
תפ_37495-01-20,תפ_49034-02-19,drugs
תפ_37495-01-20,תפ_34787-05-20,drugs
תפ_38069-12-20,תפ_43195-09-15,drugs
תפ_38069-12-20,תפ_21873-05-14,drugs
תפ_34079-05-20,תפ_3001-08-12,drugs
תפ_33024-01-18,עפ_6029-03,drugs
תפ_33024-01-18,תפ_809-09-18,drugs
תפ_7154-12-16,תפ_33848-05-14,drugs
תפ_7154-12-16,תפ_52676-03-16,drugs
תפ_7154-12-16,עפ_6029-03,drugs
תפ_7154-12-16,תפ_61865-12-16,drugs
תפ_7154-12-16,תפ_19408-11-14,drugs
תפ_7154-12-16,תפ_7414-01-15,drugs
תפ_7154-12-16,תפ_59258-01-16,drugs
תפ_33475-10-17,עפ_6029-03,drugs
תפ_33475-10-17,תפ_37850-05-17,drugs
תפ_33475-10-17,תפ_37694-03-15,drugs
תפ_2599-09-17,עפ_6029-03,drugs
תפ_51899-07-21,תפ_27735-02-21,drugs
תפ_40677-02-16,תפ_51933-05-12,drugs
תפ_40677-02-16,תפ_3781-11-11,drugs
תפ_40677-02-16,תפ_53948-11-14,drugs
תפ_40677-02-16,תפ_34607-03-17,drugs
תפ_40677-02-16,תפ_42543-06-14,drugs
תפ_40677-02-16,תפ_37340-06-12,drugs
תפ_40677-02-16,תפ_51123-01-12,drugs
תפ_26274-11-16,תפ_23322-02-16,drugs
תפ_26274-11-16,תפ_16980-01-14,drugs
תפ_26274-11-16,תפ_37002-02-16,drugs
תפ_52165-12-17,עפ_6029-03,drugs
תפ_52165-12-17,תפ_54373-08-16,drugs
תפ_52165-12-17,תפ_17462-06-14,drugs
תפ_13236-03-18,עפ_6029-03,drugs
תפ_42164-10-19,עפ_6029-03,drugs
תפ_42164-10-19,תפ_809-09-18,drugs
תפ_51886-02-24,תפ_11090-07-23,drugs
תפ_51886-02-24,תפ_41833-08-23,drugs
תפ_51886-02-24,תפ_1352-08-22,drugs
תפ_51886-02-24,תפ_47987-12-22,drugs
תפ_54472-09-22,תפ_3781-11-11,drugs
תפ_35202-10-15,עפ_6029-03,drugs
תפ_42006-10-16,תפ_21605-07-13,drugs
תפ_42006-10-16,תפ_39589-07-13,drugs
תפ_42006-10-16,תפ_54179-09-14,drugs
תפ_25085-02-19,תפ_37634-03-15,drugs
תפ_25085-02-19,תפ_54134-05-18,drugs
תפ_25085-02-19,תפ_25835-05-18,drugs
תפ_25085-02-19,תפ_43875-08-17,drugs
תפ_45937-12-18,תפ_60914-01-14,drugs
תפ_45937-12-18,תפ_39924-02-16,drugs
תפ_45937-12-18,תפ_45048-06-14,drugs
תפ_48938-01-15,תפ_49441-09-11,drugs
תפ_42761-01-18,תפ_15787-01-17,drugs
תפ_42761-01-18,תפ_737-10-13,drugs
תפ_42761-01-18,תפ_19902-12-16,drugs
תפ_42761-01-18,תפ_58966-01-18,drugs
תפ_42761-01-18,תפ_620-01-17,drugs
תפ_16599-08-18,תפ_22160-02-14,drugs
תפ_54543-06-21,תפ_43983-05-19,drugs
תפ_54543-06-21,תפ_5778-09-20,drugs
תפ_54543-06-21,תפ_22611-02-17,drugs
תפ_54543-06-21,תפ_10810-11-20,drugs
תפ_54543-06-21,תפ_44540-10-20,drugs
תפ_40055-10-18,תפ_33125-01-14,drugs
תפ_40055-10-18,תפ_43978-02-21,drugs
תפ_47640-06-18,תפ_44501-11-16,drugs
תפ_19902-12-16,תפ_13718-09-16,drugs
תפ_19902-12-16,תפ_33745-01-13,drugs
תפ_19902-12-16,תפ_737-10-13,drugs
תפ_70401-02-19,תפ_4460-04-18,drugs
תפ_70401-02-19,תפ_25458-11-18,drugs
תפ_70401-02-19,תפ_45012-03-20,drugs
