canonical_id,domain,csv_path,docx_path,csv_source,docx_source,csv_size,docx_size,verdict,sentencing_range_low,sentencing_range_high,sentencing_classification,sentencing_confidence,citations_count,domain_unified
SH-12-02-33690-888,unknown,csv/SH-12-02-33690-888.csv,,downloaded_pipeline,,4016.0,,,,,,,,
תפ_4530-05,unknown,csv/תפ_4530-05.csv,docx/תפ_4530-05.docx,data_master_csv,data_master_docx,3900.0,13563.0,,,,,,,
עפ_6299-20,unknown,csv/עפ_6299-20.csv,,downloaded_pipeline,,3820.0,,,,,,,,
SH-11-02-1940-350,unknown,csv/SH-11-02-1940-350.csv,,downloaded_pipeline,,3774.0,,,,,,,,
ME-13-11-20785-323,unknown,csv/ME-13-11-20785-323.csv,,downloaded_pipeline,,2755.0,,,,,,,,
SH-15-02-56718-554,unknown,csv/SH-15-02-56718-554.csv,,downloaded_pipeline,,2612.0,,,,,,,,
SH-12-05-26513-516,unknown,csv/SH-12-05-26513-516.csv,,downloaded_pipeline,,2497.0,,,,,,,,
SH-13-03-11185-132,unknown,csv/SH-13-03-11185-132.csv,,downloaded_pipeline,,2428.0,,,,,,,,
SH-10-12-10325-724,unknown,csv/SH-10-12-10325-724.csv,,downloaded_pipeline,,1866.0,,,,,,,,
עא_1784-06,unknown,csv/עא_1784-06.csv,,downloaded_pipeline,,1430.0,,,,,,,,
שא_4242-06,unknown,csv/שא_4242-06.csv,,downloaded_pipeline,,1340.0,,,,,,,,
SH-14-02-15725-849,unknown,csv/SH-14-02-15725-849.csv,,downloaded_pipeline,,1276.0,,,,,,,,
ME-20-01-24923-824,unknown,csv/ME-20-01-24923-824.csv,,downloaded_pipeline,,1207.0,,,,,,,,
SH-10-02-38236-314,unknown,csv/SH-10-02-38236-314.csv,,downloaded_pipeline,,1206.0,,,,,,,,
SH-10-01-13663-686,unknown,csv/SH-10-01-13663-686.csv,,downloaded_pipeline,,1082.0,,,,,,,,
SH-20-03-37644-303,unknown,csv/SH-20-03-37644-303.csv,,downloaded_pipeline,,1068.0,,,,,,,,
SH-23-12-62441-64,unknown,csv/SH-23-12-62441-64.csv,,downloaded_pipeline,,986.0,,,,,,,,
ST-18-06-344-913,unknown,csv/ST-18-06-344-913.csv,,downloaded_pipeline,,957.0,,,,,,,,
SH-11-02-23484-88,unknown,csv/SH-11-02-23484-88.csv,,downloaded_pipeline,,941.0,,,,,,,,
SH-17-10-26011-795,unknown,csv/SH-17-10-26011-795.csv,,downloaded_pipeline,,917.0,,,,,,,,
SH-16-06-18436-622,unknown,csv/SH-16-06-18436-622.csv,,downloaded_pipeline,,903.0,,,,,,,,
SH-18-03-3965-968,unknown,csv/SH-18-03-3965-968.csv,,downloaded_pipeline,,886.0,,,,,,,,
ST-18-03-1109-909,unknown,csv/ST-18-03-1109-909.csv,,downloaded_pipeline,,844.0,,,,,,,,
ME-12-05-60471-637,unknown,csv/ME-12-05-60471-637.csv,,downloaded_pipeline,,818.0,,,,,,,,
SH-11-05-2368-458,unknown,csv/SH-11-05-2368-458.csv,,downloaded_pipeline,,818.0,,,,,,,,
SH-10-12-50810-836,unknown,csv/SH-10-12-50810-836.csv,,downloaded_pipeline,,713.0,,,,,,,,
SH-10-10-43128-464,unknown,csv/SH-10-10-43128-464.csv,,downloaded_pipeline,,595.0,,,,,,,,
SH-18-08-4000-11,unknown,,docx/SH-18-08-4000-11.pdf,,5k_archive,,1010923.0,,,,,,,
SH-11-01-24143-22,unknown,,docx/SH-11-01-24143-22.pdf,,5k_root,,1008878.0,,,,,,,
ME-20-06-14479-33,unknown,,docx/ME-20-06-14479-33.pdf,,5k_root,,884469.0,,,,,,,
ME-13-05-27782-555,unknown,,docx/ME-13-05-27782-555.pdf,,data_5k,,819033.0,,,,,,,
ME-03-174,unknown,,docx/ME-03-174.pdf,,5k_root,,712683.0,,,,,,,
SH-12-09-33928-22,unknown,,docx/SH-12-09-33928-22.pdf,,5k_archive,,604170.0,,,,,,,
ME-17-10-55188-33,unknown,,docx/ME-17-10-55188-33.pdf,,5k_root,,592701.0,,,,,,,
ME-17-04-34989-44,unknown,,docx/ME-17-04-34989-44.pdf,,5k_archive,,588916.0,,,,,,,
ME-13-09-1307-11,unknown,,docx/ME-13-09-1307-11.pdf,,data_5k,,569303.0,,,,,,,
ME-20-02-5511-33,unknown,,docx/ME-20-02-5511-33.pdf,,data_5k,,563575.0,,,,,,,
SH-18-10-7447-444,unknown,,docx/SH-18-10-7447-444.pdf,,data_5k,,534182.0,,,,,,,
ME-11-08-47694-22,unknown,,docx/ME-11-08-47694-22.pdf,,innovation_task_5k,,505179.0,,,,,,,
SH-12-01-61700-22,unknown,,docx/SH-12-01-61700-22.pdf,,innovation_task_5k,,490530.0,,,,,,,
ME-12-06-35192-22,unknown,,docx/ME-12-06-35192-22.pdf,,5k_archive,,429542.0,,,,,,,
SH-13-05-43406-445,unknown,,docx/SH-13-05-43406-445.pdf,,data_5k,,423617.0,,,,,,,
SH-13-05-401-11,unknown,,docx/SH-13-05-401-11.pdf,,5k_archive,,420533.0,,,,,,,
ME-12-05-60494-44,unknown,,docx/ME-12-05-60494-44.pdf,,innovation_task_5k,,414652.0,,,,,,,
ME-11-11-48367-22,unknown,,docx/ME-11-11-48367-22.pdf,,innovation_task_5k,,408732.0,,,,,,,
ME-16-12-59812-55,unknown,,docx/ME-16-12-59812-55.pdf,,innovation_task_5k,,406445.0,,,,,,,
ME-11-05-52251-33,unknown,,docx/ME-11-05-52251-33.pdf,,5k_root,,394898.0,,,,,,,
ME-12-11-15198-11,unknown,,docx/ME-12-11-15198-11.pdf,,5k_root,,375504.0,,,,,,,
ME-10-05-2985-3,unknown,,docx/ME-10-05-2985-3.pdf,,innovation_task_5k,,335541.0,,,,,,,
ME-10-12-29077-112,unknown,,docx/ME-10-12-29077-112.pdf,,5k_root,,309021.0,,,,,,,
ME-11-01-45507-33,unknown,,docx/ME-11-01-45507-33.pdf,,innovation_task_5k,,296280.0,,,,,,,
me-10-11-54232-18,unknown,,docx/me-10-11-54232-18.pdf,,5k_archive,,295439.0,,,,,,,
ME-11-05-34337-55,unknown,,docx/ME-11-05-34337-55.pdf,,data_5k,,287893.0,,,,,,,
SH-13-06-47643-22,unknown,,docx/SH-13-06-47643-22.pdf,,5k_root,,284624.0,,,,,,,
ME-12-04-14480-44,unknown,,docx/ME-12-04-14480-44.pdf,,5k_root,,282484.0,,,,,,,
ME-12-09-40240-22,unknown,,docx/ME-12-09-40240-22.pdf,,innovation_task_5k,,275107.0,,,,,,,
ME-12-07-42731-33,unknown,,docx/ME-12-07-42731-33.pdf,,innovation_task_5k,,270215.0,,,,,,,
SH-13-11-24038-11,unknown,,docx/SH-13-11-24038-11.pdf,,data_5k,,268455.0,,,,,,,
ME-11-07-51829-33,unknown,,docx/ME-11-07-51829-33.pdf,,innovation_task_5k,,267705.0,,,,,,,
ME-11-05-34058-3,unknown,,docx/ME-11-05-34058-3.pdf,,innovation_task_5k,,264220.0,,,,,,,
SH-10-02-31164-55,unknown,,docx/SH-10-02-31164-55.pdf,,innovation_task_5k,,259370.0,,,,,,,
ME-13-08-18402-55,unknown,,docx/ME-13-08-18402-55.pdf,,innovation_task_5k,,254592.0,,,,,,,
ME-11-04-26158-11,unknown,,docx/ME-11-04-26158-11.pdf,,5k_root,,243436.0,,,,,,,
ME-11-05-48539-33,unknown,,docx/ME-11-05-48539-33.pdf,,5k_archive,,236165.0,,,,,,,
ME-12-11-185-33,unknown,,docx/ME-12-11-185-33.pdf,,innovation_task_5k,,234225.0,,,,,,,
ME-11-04-27988-3,unknown,,docx/ME-11-04-27988-3.pdf,,5k_root,,233568.0,,,,,,,
ME-10-05-11982-11,unknown,,docx/ME-10-05-11982-11.pdf,,5k_archive,,229055.0,,,,,,,
SH-11-06-47874-22,unknown,,docx/SH-11-06-47874-22.pdf,,5k_root,,199712.0,,,,,,,
ME-11-03-32694-112,unknown,,docx/ME-11-03-32694-112.pdf,,5k_root,,169511.0,,,,,,,
ח_עק_41290-05-10,unknown,,docx/ח_עק_41290-05-10.docx,,data_5k,,21801.0,,,,,,,
ח_עק_55393-01-11,unknown,,docx/ח_עק_55393-01-11.docx,,innovation_task_5k,,20897.0,,,,,,,
ח_עק_34749-04-11,unknown,,docx/ח_עק_34749-04-11.docx,,data_5k,,20634.0,,,,,,,
ח_עק_33296-06-11,unknown,,docx/ח_עק_33296-06-11.docx,,5k_root,,19763.0,,,,,,,
ח_עק_27756-02-11,unknown,,docx/ח_עק_27756-02-11.docx,,innovation_task_5k,,19729.0,,,,,,,
