canonical_id,domain,csv_path,docx_path,csv_source,docx_source,csv_size,docx_size,verdict,sentencing_range_low,sentencing_range_high,sentencing_classification,sentencing_confidence,citations_count,domain_unified
עפ_2906-19,appeals,,docx/עפ_2906-19.docx,,new_try_unified_appeals,,53506.0,,,,,,,
עפ_2079-22,appeals,,docx/עפ_2079-22.docx,,new_try_unified_appeals,,53393.0,,,,,,,
עפ_6819-20,appeals,,docx/עפ_6819-20.docx,,new_try_unified_appeals,,53358.0,,,,,,,
עפ_2626-13,appeals,,docx/עפ_2626-13.docx,,new_try_unified_appeals,,53052.0,,,,,,,
עפ_5736-22,appeals,,docx/עפ_5736-22.docx,,new_try_unified_appeals,,52987.0,,,,,,,
עפ_9728-16,appeals,,docx/עפ_9728-16.docx,,new_try_unified_appeals,,52916.0,,,,,,,
עפ_1442-22,appeals,,docx/עפ_1442-22.docx,,new_try_unified_appeals,,52835.0,,,,,,,
עפ_2859-18,appeals,,docx/עפ_2859-18.docx,,new_try_unified_appeals,,52811.0,,,,,,,
עפ_5626-19,appeals,,docx/עפ_5626-19.docx,,new_try_unified_appeals,,52800.0,,,,,,,
עפ_2204-22,appeals,,docx/עפ_2204-22.docx,,new_try_unified_appeals,,52761.0,,,,,,,
עפ_8503-14,appeals,,docx/עפ_8503-14.docx,,new_try_unified_appeals,,52697.0,,,,,,,
עפ_5778-22,appeals,,docx/עפ_5778-22.docx,,new_try_unified_appeals,,52634.0,,,,,,,
עפ_3572-16,appeals,,docx/עפ_3572-16.docx,,new_try_unified_appeals,,52591.0,,,,,,,
עפ_8265-22,appeals,,docx/עפ_8265-22.docx,,new_try_unified_appeals,,52502.0,,,,,,,
עפ_8304-17,appeals,,docx/עפ_8304-17.docx,,new_try_unified_appeals,,52464.0,,,,,,,
תפ_12109-06-15,appeals,,docx/תפ_12109-06-15.docx,,new_try_unified_appeals,,52443.0,"ת""פ 12109-06-15",8.0,30.0,POSITIVE,גבוהה,31.0,weapon
עפ_604-16,appeals,,docx/עפ_604-16.docx,,new_try_unified_appeals,,52362.0,,,,,,,
עפ_8415-16,appeals,,docx/עפ_8415-16.docx,,new_try_unified_appeals,,52129.0,,,,,,,
עפ_2649-21,appeals,,docx/עפ_2649-21.docx,,new_try_unified_appeals,,52123.0,,,,,,,
עפג_36558-08-21,appeals,,docx/עפג_36558-08-21.docx,,new_try_unified_appeals,,52101.0,,,,,,,
עפ_5832-20,appeals,,docx/עפ_5832-20.docx,,new_try_unified_appeals,,52095.0,,,,,,,
עפ_3545-18,appeals,,docx/עפ_3545-18.docx,,new_try_unified_appeals,,52067.0,,,,,,,
עפ_6538-16,appeals,,docx/עפ_6538-16.docx,,new_try_unified_appeals,,51970.0,,,,,,,
עפ_5851-19,appeals,,docx/עפ_5851-19.docx,,new_try_unified_appeals,,51918.0,,,,,,,
עפ_8724-23,appeals,,docx/עפ_8724-23.docx,,new_try_unified_appeals,,51805.0,,,,,,,
עפ_2243-23,appeals,,docx/עפ_2243-23.docx,,new_try_unified_appeals,,51744.0,,,,,,,
עפ_5806-22,appeals,,docx/עפ_5806-22.docx,,new_try_unified_appeals,,51623.0,,,,,,,
עפ_2336-16,appeals,,docx/עפ_2336-16.docx,,new_try_unified_appeals,,51610.0,,,,,,,
עפ_2196-22,appeals,,docx/עפ_2196-22.docx,,new_try_unified_appeals,,51597.0,,,,,,,
עפ_4678-18,appeals,,docx/עפ_4678-18.docx,,new_try_unified_appeals,,51334.0,,,,,,,
עפ_8267-22,appeals,,docx/עפ_8267-22.docx,,new_try_unified_appeals,,51327.0,,,,,,,
עפ_8810-15,appeals,,docx/עפ_8810-15.docx,,new_try_unified_appeals,,51218.0,,,,,,,
עפ_5634-16,appeals,,docx/עפ_5634-16.docx,,new_try_unified_appeals,,51179.0,,,,,,,
עפ_9741-16,appeals,,docx/עפ_9741-16.docx,,new_try_unified_appeals,,51121.0,,,,,,,
עפ_319-17,appeals,,docx/עפ_319-17.docx,,new_try_unified_appeals,,51093.0,,,,,,,
עפ_4907-23,appeals,,docx/עפ_4907-23.docx,,new_try_unified_appeals,,51090.0,,,,,,,
עפ_3498-19,appeals,,docx/עפ_3498-19.docx,,new_try_unified_appeals,,51037.0,,,,,,,
עפ_6894-22,appeals,,docx/עפ_6894-22.docx,,new_try_unified_appeals,,51035.0,,,,,,,
עפ_7722-19,appeals,,docx/עפ_7722-19.docx,,new_try_unified_appeals,,51026.0,,,,,,,
עפ_2729-22,appeals,,docx/עפ_2729-22.docx,,new_try_unified_appeals,,50935.0,,,,,,,
עפ_1964-16,appeals,,docx/עפ_1964-16.docx,,new_try_unified_appeals,,50925.0,,,,,,,
עפ_6807-17,appeals,,docx/עפ_6807-17.docx,,new_try_unified_appeals,,50881.0,,,,,,,
עפ_6029-03,appeals,,docx/עפ_6029-03.docx,,new_try_unified_appeals,,50877.0,SH-16-11-29821-653,10.0,20.0,POSITIVE,גבוהה,5.0,drugs
עפ_1810-22,appeals,,docx/עפ_1810-22.docx,,new_try_unified_appeals,,50861.0,,,,,,,
עפ_8579-20,appeals,,docx/עפ_8579-20.docx,,new_try_unified_appeals,,50831.0,,,,,,,
עפ_3450-16,appeals,,docx/עפ_3450-16.docx,,new_try_unified_appeals,,50689.0,,,,,,,
עפ_1925-23,appeals,,docx/עפ_1925-23.docx,,new_try_unified_appeals,,50624.0,,,,,,,
עפ_32-14,appeals,,docx/עפ_32-14.docx,,new_try_unified_appeals,,50611.0,,,,,,,
עפ_1557-20,appeals,,docx/עפ_1557-20.docx,,new_try_unified_appeals,,50589.0,,,,,,,
עפ_9284-17,appeals,,docx/עפ_9284-17.docx,,new_try_unified_appeals,,50564.0,,,,,,,
עפ_8915-18,appeals,,docx/עפ_8915-18.docx,,new_try_unified_appeals,,50547.0,,,,,,,
עפ_6931-16,appeals,,docx/עפ_6931-16.docx,,new_try_unified_appeals,,50369.0,,,,,,,
עפ_1077-22,appeals,,docx/עפ_1077-22.docx,,new_try_unified_appeals,,50357.0,,,,,,,
עפ_1059-21,appeals,,docx/עפ_1059-21.docx,,new_try_unified_appeals,,50350.0,,,,,,,
עפ_5611-16,appeals,,docx/עפ_5611-16.docx,,new_try_unified_appeals,,50327.0,,,,,,,
עפ_7039-21,appeals,,docx/עפ_7039-21.docx,,new_try_unified_appeals,,50270.0,,,,,,,
עפ_2978-18,appeals,,docx/עפ_2978-18.docx,,new_try_unified_appeals,,50219.0,,,,,,,
עפ_9147-17,appeals,,docx/עפ_9147-17.docx,,new_try_unified_appeals,,50170.0,,,,,,,
עפ_8290-16,appeals,,docx/עפ_8290-16.docx,,new_try_unified_appeals,,50103.0,,,,,,,
