domain,query,pick,category,sources,n_sources
drugs,תפ_43841-11-19,תפ_32991-05-19,sup100_only,5fold_v2|current_union|supervised_baseline,3
drugs,תפ_43841-11-19,תפ_16240-11-11,both,hist:extended,1
drugs,תפ_43841-11-19,תפ_30408-02-19,NEITHER,simcse,1
drugs,תפ_43841-11-19,תפ_40512-02-20,both,hist:extended,1
drugs,תפ_43841-11-19,תפ_12699-03-18,NEITHER,current_union|filtered|supervised_baseline,3
drugs,תפ_43841-11-19,תפ_43084-09-20,NEITHER,simcse,1
drugs,תפ_43841-11-19,תפ_35204-09-21,NEITHER,simcse,1
drugs,תפ_43841-11-19,תפ_9851-11-21,NEITHER,current_union|supervised_baseline,2
drugs,תפ_43841-11-19,תפ_48394-03-21,NEITHER,current_union|filtered|supervised_baseline,3
drugs,תפ_40770-01-16,תפ_17822-05-15,NEITHER,simcse,1
drugs,תפ_40770-01-16,תפ_542-12-12,NEITHER,5fold_v2,1
drugs,תפ_40770-01-16,תפ_15390-11-15,NEITHER,simcse,1
drugs,תפ_40770-01-16,תפ_2008-03-14,NEITHER,5fold,1
drugs,תפ_40770-01-16,תפ_60454-06-16,cit_only,5fold|current_union|supervised_baseline,3
drugs,תפ_40770-01-16,תפ_61004-06-17,NEITHER,current_union|supervised_baseline,2
drugs,תפ_40770-01-16,תפ_20825-08-14,NEITHER,5fold_v2,1
drugs,תפ_40770-01-16,תפ_53127-06-16,both,current_union|supervised_baseline,2
drugs,תפ_40770-01-16,תפ_375-02-19,NEITHER,simcse,1
drugs,תפ_40770-01-16,תפ_7871-06-14,NEITHER,5fold_v2,1
drugs,תפ_34105-06-20,תפ_24514-09-15,sup100_only,current_union|supervised_baseline,2
drugs,תפ_34105-06-20,תפ_63997-02-19,sup100_only,current_union|simcse|supervised_baseline,3
drugs,תפ_34105-06-20,תפ_42253-12-23,sup100_only,current_union|supervised_baseline,2
drugs,תפ_34105-06-20,תפ_10810-11-20,NEITHER,filtered,1
drugs,תפ_34105-06-20,תפ_56726-02-23,NEITHER,5fold,1
drugs,תפ_34105-06-20,תפ_3618-03-23,NEITHER,5fold_v2,1
drugs,תפ_34105-06-20,תפ_48316-03-20,NEITHER,simcse,1
drugs,תפ_34105-06-20,תפ_45644-11-22,both,current_union|supervised_baseline,2
drugs,תפ_34105-06-20,תפ_6678-12-20,sup100_only,current_union|supervised_baseline,2
drugs,תפ_34105-06-20,תפ_2802-11-19,NEITHER,filtered,1
drugs,תפ_9696-09-13,תפ_57031-01-14,NEITHER,5fold_v2,1
drugs,תפ_9696-09-13,תפ_25852-02-20,cit_only,hist:retry2,1
drugs,תפ_9696-09-13,תפ_56059-07-17,NEITHER,5fold_v2,1
drugs,תפ_9696-09-13,תפ_67359-02-24,NEITHER,5fold,1
drugs,תפ_9696-09-13,תפ_27952-06-19,NEITHER,5fold_v2,1
drugs,תפ_9696-09-13,תפ_43884-01-23,NEITHER,5fold_v2,1
drugs,תפ_9696-09-13,תפ_30618-02-18,NEITHER,5fold_v2,1
drugs,תפ_9696-09-13,תפ_7086-04-23,sup100_only,5fold_v2,1
drugs,תפ_9696-09-13,תפ_18320-05-19,cit_only,hist:main,1
drugs,תפ_9696-09-13,תפ_44314-05-16,NEITHER,5fold,1
drugs,תפ_18484-08-19,תפ_48974-11-20,NEITHER,filtered,1
drugs,תפ_18484-08-19,תפ_29523-10-15,sup100_only,5fold_v2,1
drugs,תפ_18484-08-19,תפ_38435-11-17,sup100_only,current_union|supervised_baseline,2
drugs,תפ_18484-08-19,תפ_36602-08-20,both,current_union|supervised_baseline,2
drugs,תפ_18484-08-19,תפ_48512-04-15,NEITHER,filtered,1
drugs,תפ_18484-08-19,תפ_3576-03-18,NEITHER,5fold_v2,1
drugs,תפ_18484-08-19,תפ_60869-07-13,sup100_only,current_union|supervised_baseline,2
drugs,תפ_18484-08-19,תפ_13249-10-22,cit_only,hist:extended,1
drugs,תפ_18484-08-19,תפ_6800-09-13,sup100_only,filtered,1
drugs,תפ_18484-08-19,תפ_39058-09-18,sup100_only,current_union|supervised_baseline,2
drugs,תפ_19965-12-18,תפ_56456-03-19,sup100_only,current_union|supervised_baseline,2
drugs,תפ_19965-12-18,תפ_73620-12-18,sup100_only,current_union|supervised_baseline,2
drugs,תפ_19965-12-18,תפ_19830-10-20,NEITHER,5fold_v2|current_union|supervised_baseline,3
drugs,תפ_19965-12-18,תפ_2730-11-15,sup100_only,filtered,1
drugs,תפ_19965-12-18,תפ_11597-06-19,NEITHER,5fold|current_union|supervised_baseline,3
drugs,תפ_19965-12-18,תפ_51933-05-12,NEITHER,filtered,1
drugs,תפ_19965-12-18,תפ_14642-11-20,sup100_only,5fold,1
drugs,תפ_19965-12-18,תפ_72418-01-20,NEITHER,current_union|simcse|supervised_baseline,3
drugs,תפ_19965-12-18,תפ_21175-01-19,NEITHER,current_union|simcse|supervised_baseline,3
drugs,תפ_19965-12-18,תפ_67133-03-19,NEITHER,simcse,1
drugs,תפ_19883-06-19,תפ_72418-01-20,sup100_only,5fold,1
drugs,תפ_19883-06-19,תפ_67133-03-19,NEITHER,filtered,1
drugs,תפ_19883-06-19,תפ_31701-07-21,NEITHER,5fold,1
drugs,תפ_19883-06-19,תפ_37803-08-20,both,hist:extended,1
drugs,תפ_19883-06-19,תפ_56456-03-19,both,hist:main,1
drugs,תפ_19883-06-19,תפ_56566-08-20,NEITHER,filtered,1
drugs,תפ_19883-06-19,תפ_14642-11-20,sup100_only,5fold,1
drugs,תפ_19883-06-19,תפ_59602-07-15,NEITHER,5fold_v2,1
drugs,תפ_19883-06-19,תפ_48460-03-21,sup100_only,5fold_v2|current_union|supervised_baseline,3
drugs,תפ_19883-06-19,תפ_57409-11-18,cit_only,hist:extended,1
drugs,תפ_21355-08-18,תפ_44964-02-14,sup100_only,current_union|filtered|supervised_baseline,3
drugs,תפ_21355-08-18,תפ_42779-07-18,both,hist:main,1
drugs,תפ_21355-08-18,תפ_42790-07-18,sup100_only,current_union|supervised_baseline,2
drugs,תפ_21355-08-18,תפ_69400-07-20,sup100_only,current_union|supervised_baseline,2
drugs,תפ_21355-08-18,תפ_116-07-16,NEITHER,5fold_v2,1
drugs,תפ_21355-08-18,תפ_8468-10-15,sup100_only,filtered,1
drugs,תפ_21355-08-18,תפ_327-04-17,cit_only,hist:extended,1
drugs,תפ_21355-08-18,תפ_24516-06-21,NEITHER,simcse,1
drugs,תפ_21355-08-18,תפ_14829-07-16,sup100_only,5fold,1
drugs,תפ_21355-08-18,תפ_5672-11-18,NEITHER,filtered,1
drugs,תפ_9056-06-12,תפ_45070-04-17,NEITHER,5fold,1
drugs,תפ_9056-06-12,תפ_23282-05-17,NEITHER,filtered,1
drugs,תפ_9056-06-12,תפ_4677-02-14,cit_only,hist:retry2,1
drugs,תפ_9056-06-12,תפ_51165-08-19,NEITHER,5fold_v2,1
drugs,תפ_9056-06-12,תפ_9675-11-17,both,current_union|supervised_baseline,2
drugs,תפ_9056-06-12,תפ_53375-08-15,sup100_only,current_union|supervised_baseline,2
drugs,תפ_9056-06-12,תפ_36414-03-16,NEITHER,5fold_v2,1
drugs,תפ_9056-06-12,תפ_61865-12-16,NEITHER,5fold_v2,1
drugs,תפ_9056-06-12,תפ_60057-12-19,NEITHER,5fold,1
drugs,תפ_9056-06-12,תפ_51778-06-24,NEITHER,5fold_v2,1
drugs,תפ_49441-09-11,תפ_11220-12-18,cit_only,hist:extended,1
drugs,תפ_49441-09-11,תפ_701-12-16,NEITHER,5fold,1
drugs,תפ_49441-09-11,תפ_19408-11-14,sup100_only,filtered,1
drugs,תפ_49441-09-11,תפ_21052-05-20,sup100_only,5fold,1
drugs,תפ_49441-09-11,תפ_30169-09-16,sup100_only,simcse,1
drugs,תפ_49441-09-11,תפ_36827-11-15,cit_only,hist:extended,1
drugs,תפ_49441-09-11,תפ_2717-07-16,NEITHER,current_union|supervised_baseline,2
drugs,תפ_49441-09-11,תפ_17410-08-13,NEITHER,simcse,1
drugs,תפ_49441-09-11,תפ_65884-10-13,NEITHER,filtered,1
drugs,תפ_49441-09-11,תפ_54723-06-22,cit_only,hist:extended,1
drugs,תפ_49008-09-14,תפ_60454-06-16,both,current_union|supervised_baseline,2
drugs,תפ_49008-09-14,תפ_59017-02-21,NEITHER,simcse,1
drugs,תפ_49008-09-14,תפ_23864-07-18,NEITHER,5fold_v2|current_union|supervised_baseline,3
drugs,תפ_49008-09-14,תפ_50263-01-13,NEITHER,simcse,1
drugs,תפ_49008-09-14,תפ_40908-02-21,NEITHER,current_union|supervised_baseline,2
drugs,תפ_49008-09-14,תפ_33658-01-18,NEITHER,simcse,1
drugs,תפ_49008-09-14,תפ_66547-03-23,NEITHER,5fold_v2,1
drugs,תפ_49008-09-14,תפ_59572-07-15,sup100_only,current_union|supervised_baseline,2
drugs,תפ_49008-09-14,תפ_9860-10-15,NEITHER,simcse,1
drugs,תפ_49008-09-14,תפ_55217-12-19,NEITHER,current_union|supervised_baseline,2
drugs,תפ_57614-05-23,תפ_15091-06-21,sup100_only,current_union|supervised_baseline,2
drugs,תפ_57614-05-23,תפ_48695-03-20,NEITHER,simcse,1
drugs,תפ_57614-05-23,תפ_21806-01-19,sup100_only,simcse,1
drugs,תפ_57614-05-23,תפ_19856-07-22,NEITHER,simcse,1
drugs,תפ_57614-05-23,תפ_24788-12-19,NEITHER,5fold,1
drugs,תפ_57614-05-23,תפ_32302-02-23,NEITHER,simcse,1
drugs,תפ_57614-05-23,תפ_51933-05-12,NEITHER,5fold,1
drugs,תפ_57614-05-23,תפ_28435-02-22,sup100_only,current_union|simcse|supervised_baseline,3
drugs,תפ_57614-05-23,תפ_54723-06-22,sup100_only,current_union|supervised_baseline,2
drugs,תפ_57614-05-23,תפ_15315-06-23,NEITHER,5fold_v2,1
drugs,תפ_58193-03-23,תפ_37495-01-20,cit_only,hist:extended,1
drugs,תפ_58193-03-23,תפ_61258-11-21,sup100_only,current_union|supervised_baseline,2
drugs,תפ_58193-03-23,תפ_51797-01-21,cit_only,hist:extended,1
drugs,תפ_58193-03-23,תפ_13749-03-17,NEITHER,current_union|supervised_baseline,2
drugs,תפ_58193-03-23,תפ_36475-04-22,cit_only,hist:retry2,1
drugs,תפ_58193-03-23,תפ_36724-02-20,cit_only,hist:retry2,1
drugs,תפ_58193-03-23,תפ_10814-01-20,sup100_only,current_union|supervised_baseline,2
drugs,תפ_58193-03-23,תפ_54373-08-16,NEITHER,filtered,1
drugs,תפ_58193-03-23,תפ_45480-02-19,NEITHER,5fold_v2,1
drugs,תפ_58193-03-23,תפ_1277-05-20,NEITHER,5fold_v2,1
drugs,תפ_56648-11-23,תפ_51006-11-21,sup100_only,5fold_v2,1
drugs,תפ_56648-11-23,תפ_59947-08-20,sup100_only,5fold_v2|current_union|supervised_baseline,3
drugs,תפ_56648-11-23,תפ_30013-04-21,NEITHER,filtered,1
drugs,תפ_56648-11-23,תפ_13549-10-21,NEITHER,5fold,1
drugs,תפ_56648-11-23,תפ_29373-12-23,NEITHER,5fold,1
drugs,תפ_56648-11-23,תפ_2482-05-20,cit_only,hist:extended,1
drugs,תפ_56648-11-23,תפ_25537-07-24,sup100_only,5fold|current_union|supervised_baseline,3
drugs,תפ_56648-11-23,תפ_53833-03-23,NEITHER,current_union|supervised_baseline,2
drugs,תפ_56648-11-23,תפ_1062-06-18,cit_only,hist:extended,1
drugs,תפ_56648-11-23,תפ_69708-08-24,sup100_only,current_union|supervised_baseline,2
drugs,תפ_12906-08-16,תפ_21280-11-18,sup100_only,filtered,1
drugs,תפ_12906-08-16,תפ_10316-06-13,sup100_only,5fold,1
drugs,תפ_12906-08-16,תפ_67160-08-21,NEITHER,5fold_v2,1
drugs,תפ_12906-08-16,תפ_12130-05-22,NEITHER,5fold_v2,1
drugs,תפ_12906-08-16,תפ_50520-12-17,NEITHER,current_union|supervised_baseline,2
drugs,תפ_12906-08-16,תפ_65985-03-17,sup100_only,filtered,1
drugs,תפ_12906-08-16,תפ_57185-01-24,sup100_only,filtered,1
drugs,תפ_12906-08-16,תפ_47357-06-16,NEITHER,filtered,1
drugs,תפ_12906-08-16,תפ_2802-11-19,NEITHER,simcse,1
drugs,תפ_12906-08-16,תפ_61720-01-23,sup100_only,5fold,1
drugs,תפ_15481-02-22,תפ_51123-01-12,sup100_only,5fold_v2,1
drugs,תפ_15481-02-22,תפ_45345-08-18,NEITHER,current_union|supervised_baseline,2
drugs,תפ_15481-02-22,תפ_10971-03-11,NEITHER,filtered,1
drugs,תפ_15481-02-22,תפ_56456-03-19,sup100_only,current_union|simcse|supervised_baseline,3
drugs,תפ_15481-02-22,תפ_72418-01-20,cit_only,current_union|supervised_baseline,2
drugs,תפ_15481-02-22,תפ_11597-06-19,NEITHER,filtered,1
drugs,תפ_15481-02-22,תפ_68908-02-19,NEITHER,current_union|simcse|supervised_baseline,3
drugs,תפ_15481-02-22,תפ_8624-05-19,NEITHER,current_union|simcse|supervised_baseline,3
drugs,תפ_15481-02-22,תפ_19830-10-20,NEITHER,5fold_v2,1
drugs,תפ_15481-02-22,תפ_2730-11-15,sup100_only,5fold|current_union|supervised_baseline,3
drugs,תפ_10823-06-17,תפ_64678-09-14,NEITHER,simcse,1
drugs,תפ_10823-06-17,תפ_21208-09-13,sup100_only,filtered,1
drugs,תפ_10823-06-17,תפ_18327-03-24,sup100_only,current_union|simcse|supervised_baseline,3
drugs,תפ_10823-06-17,תפ_28804-09-13,NEITHER,simcse,1
drugs,תפ_10823-06-17,תפ_47532-04-14,NEITHER,current_union|filtered|supervised_baseline,3
drugs,תפ_10823-06-17,תפ_46460-12-15,NEITHER,current_union|supervised_baseline,2
drugs,תפ_10823-06-17,תפ_5205-04-25,sup100_only,current_union|supervised_baseline,2
drugs,תפ_10823-06-17,תפ_54068-08-20,sup100_only,filtered,1
drugs,תפ_10823-06-17,תפ_47209-08-15,NEITHER,simcse,1
drugs,תפ_10823-06-17,תפ_76841-01-23,sup100_only,current_union|supervised_baseline,2
drugs,תפ_36953-04-14,תפ_49374-04-14,sup100_only,current_union|supervised_baseline,2
drugs,תפ_36953-04-14,תפ_17822-05-15,cit_only,hist:main,1
drugs,תפ_36953-04-14,תפ_2744-09-14,NEITHER,hist:extended,1
drugs,תפ_36953-04-14,תפ_13793-08-15,NEITHER,hist:extended,1
drugs,תפ_36953-04-14,תפ_5581-02-17,cit_only,hist:extended,1
drugs,תפ_36953-04-14,תפ_20825-08-14,NEITHER,simcse,1
drugs,תפ_36953-04-14,תפ_60454-06-16,sup100_only,5fold_v2|current_union|supervised_baseline,3
drugs,תפ_36953-04-14,תפ_33252-04-17,sup100_only,current_union|supervised_baseline,2
drugs,תפ_36953-04-14,תפ_2047-08-15,sup100_only,current_union|supervised_baseline,2
drugs,תפ_36953-04-14,תפ_12699-05-15,cit_only,hist:main,1
drugs,תפ_20854-11-19,תפ_72418-01-20,sup100_only,current_union|simcse|supervised_baseline,3
drugs,תפ_20854-11-19,תפ_58530-05-18,both,hist:extended,1
drugs,תפ_20854-11-19,תפ_73620-12-18,both,hist:extended,1
drugs,תפ_20854-11-19,תפ_8624-05-19,NEITHER,simcse,1
drugs,תפ_20854-11-19,תפ_2043-04-21,NEITHER,simcse,1
drugs,תפ_20854-11-19,תפ_68908-02-19,sup100_only,simcse,1
drugs,תפ_20854-11-19,תפ_55830-11-18,sup100_only,simcse,1
drugs,תפ_20854-11-19,תפ_34792-10-18,cit_only,hist:extended,1
drugs,תפ_20854-11-19,תפ_56456-03-19,sup100_only,current_union|simcse|supervised_baseline,3
drugs,תפ_20854-11-19,תפ_48695-03-20,sup100_only,current_union|filtered|supervised_baseline,3
drugs,תפ_11680-11-22,תפ_72418-01-20,NEITHER,current_union|simcse|supervised_baseline,3
drugs,תפ_11680-11-22,תפ_56456-03-19,sup100_only,simcse,1
drugs,תפ_11680-11-22,תפ_31701-07-21,NEITHER,5fold_v2,1
drugs,תפ_11680-11-22,תפ_68908-02-19,NEITHER,simcse,1
drugs,תפ_11680-11-22,תפ_2730-11-15,sup100_only,current_union|supervised_baseline,2
drugs,תפ_11680-11-22,תפ_58215-01-19,NEITHER,filtered,1
drugs,תפ_11680-11-22,תפ_10971-03-11,NEITHER,5fold_v2,1
drugs,תפ_11680-11-22,תפ_40055-10-18,NEITHER,5fold_v2,1
drugs,תפ_11680-11-22,תפ_57409-11-18,sup100_only,5fold_v2,1
drugs,תפ_11680-11-22,תפ_21678-03-18,sup100_only,current_union|supervised_baseline,2
drugs,תפ_51810-03-15,תפ_65260-11-15,sup100_only,current_union|filtered|supervised_baseline,3
drugs,תפ_51810-03-15,תפ_35907-11-14,NEITHER,simcse,1
drugs,תפ_51810-03-15,תפ_4867-04-18,sup100_only,current_union|filtered|supervised_baseline,3
drugs,תפ_51810-03-15,תפ_32895-05-22,both,hist:extended,1
drugs,תפ_51810-03-15,תפ_76327-07-19,sup100_only,current_union|simcse|supervised_baseline,3
drugs,תפ_51810-03-15,תפ_44964-02-14,NEITHER,simcse,1
drugs,תפ_51810-03-15,תפ_12480-05-14,sup100_only,5fold_v2,1
drugs,תפ_51810-03-15,תפ_39324-07-17,sup100_only,current_union|supervised_baseline,2
drugs,תפ_51810-03-15,תפ_46173-08-15,both,hist:main,1
drugs,תפ_51810-03-15,תפ_10003-05-16,sup100_only,current_union|supervised_baseline,2
drugs,תפ_24117-05-22,תפ_35798-12-16,cit_only,hist:extended,1
drugs,תפ_24117-05-22,תפ_41730-12-19,NEITHER,current_union|simcse|supervised_baseline,3
drugs,תפ_24117-05-22,תפ_9407-10-23,NEITHER,5fold_v2,1
drugs,תפ_24117-05-22,תפ_10596-12-20,sup100_only,current_union|supervised_baseline,2
drugs,תפ_24117-05-22,תפ_57409-11-18,NEITHER,5fold_v2,1
drugs,תפ_24117-05-22,תפ_49832-11-22,NEITHER,5fold,1
drugs,תפ_24117-05-22,תפ_264-07-22,NEITHER,5fold_v2,1
drugs,תפ_24117-05-22,תפ_36599-04-15,sup100_only,filtered,1
drugs,תפ_24117-05-22,תפ_72418-01-20,NEITHER,5fold_v2,1
drugs,תפ_24117-05-22,תפ_67471-06-18,sup100_only,5fold|current_union|supervised_baseline,3
drugs,תפ_45791-03-13,תפ_380-04-21,sup100_only,5fold_v2,1
drugs,תפ_45791-03-13,תפ_48983-06-18,NEITHER,simcse,1
drugs,תפ_45791-03-13,תפ_40055-10-18,NEITHER,5fold,1
drugs,תפ_45791-03-13,תפ_62580-12-18,NEITHER,current_union|simcse|supervised_baseline,3
drugs,תפ_45791-03-13,תפ_23028-10-13,sup100_only,current_union|filtered|supervised_baseline,3
drugs,תפ_45791-03-13,תפ_12111-12-12,sup100_only,5fold|current_union|supervised_baseline,3
drugs,תפ_45791-03-13,תפ_33125-01-14,sup100_only,current_union|supervised_baseline,2
drugs,תפ_45791-03-13,תפ_34266-09-18,NEITHER,current_union|supervised_baseline,2
drugs,תפ_45791-03-13,תפ_15091-06-21,NEITHER,simcse,1
drugs,תפ_45791-03-13,תפ_16209-03-13,NEITHER,5fold_v2,1
drugs,תפ_29380-02-18,תפ_61181-02-19,sup100_only,current_union|supervised_baseline,2
drugs,תפ_29380-02-18,תפ_30678-02-22,both,current_union|supervised_baseline,2
drugs,תפ_29380-02-18,תפ_59017-02-21,NEITHER,5fold_v2,1
drugs,תפ_29380-02-18,תפ_31701-07-21,NEITHER,simcse,1
drugs,תפ_29380-02-18,תפ_4878-05-23,cit_only,hist:extended,1
drugs,תפ_29380-02-18,תפ_65068-11-22,cit_only,hist:extended,1
drugs,תפ_29380-02-18,תפ_56960-06-22,NEITHER,5fold_v2,1
drugs,תפ_29380-02-18,תפ_49156-08-15,sup100_only,filtered,1
drugs,תפ_29380-02-18,תפ_10316-06-13,NEITHER,simcse,1
drugs,תפ_29380-02-18,תפ_48316-03-20,NEITHER,simcse,1
drugs,תפ_45599-07-14,תפ_4636-12-13,NEITHER,simcse,1
drugs,תפ_45599-07-14,תפ_15707-04-23,NEITHER,simcse,1
drugs,תפ_45599-07-14,תפ_49367-12-10,sup100_only,filtered,1
drugs,תפ_45599-07-14,תפ_5507-11-14,NEITHER,5fold_v2,1
drugs,תפ_45599-07-14,תפ_53910-06-12,NEITHER,current_union|supervised_baseline,2
drugs,תפ_45599-07-14,תפ_62213-02-25,sup100_only,current_union|supervised_baseline,2
drugs,תפ_45599-07-14,תפ_2531-11-18,NEITHER,current_union|filtered|supervised_baseline,3
drugs,תפ_45599-07-14,תפ_16591-12-15,sup100_only,current_union|supervised_baseline,2
drugs,תפ_45599-07-14,תפ_5434-11-18,sup100_only,current_union|filtered|supervised_baseline,3
drugs,תפ_45599-07-14,תפ_71968-02-19,NEITHER,current_union|supervised_baseline,2
drugs,תפ_28785-07-19,תפ_47532-04-14,NEITHER,5fold_v2,1
drugs,תפ_28785-07-19,תפ_34839-10-20,sup100_only,5fold,1
drugs,תפ_28785-07-19,תפ_57360-05-13,NEITHER,5fold_v2,1
drugs,תפ_28785-07-19,תפ_68386-11-20,sup100_only,current_union|simcse|supervised_baseline,3
drugs,תפ_28785-07-19,תפ_9308-12-16,sup100_only,5fold_v2|current_union|supervised_baseline,3
drugs,תפ_28785-07-19,תפ_9773-05-19,sup100_only,5fold,1
drugs,תפ_28785-07-19,תפ_6163-03-19,NEITHER,current_union|supervised_baseline,2
drugs,תפ_28785-07-19,תפ_53481-06-12,NEITHER,current_union|supervised_baseline,2
drugs,תפ_28785-07-19,תפ_62983-12-20,sup100_only,current_union|supervised_baseline,2
drugs,תפ_28785-07-19,תפ_31963-09-22,NEITHER,5fold_v2,1
drugs,תפ_35686-08-21,תפ_13360-03-23,sup100_only,current_union|supervised_baseline,2
drugs,תפ_35686-08-21,תפ_14663-06-22,NEITHER,simcse,1
drugs,תפ_35686-08-21,תפ_11597-06-19,NEITHER,simcse,1
drugs,תפ_35686-08-21,תפ_72418-01-20,cit_only,hist:extended,1
drugs,תפ_35686-08-21,תפ_61181-02-19,NEITHER,filtered,1
drugs,תפ_35686-08-21,תפ_12320-10-17,sup100_only,current_union|supervised_baseline,2
drugs,תפ_35686-08-21,תפ_40055-10-18,NEITHER,filtered,1
drugs,תפ_35686-08-21,תפ_43524-02-20,sup100_only,current_union|filtered|supervised_baseline,3
drugs,תפ_35686-08-21,תפ_32302-02-23,sup100_only,current_union|filtered|supervised_baseline,3
drugs,תפ_35686-08-21,תפ_8202-11-19,sup100_only,5fold_v2,1
drugs,תפ_58928-03-15,תפ_42230-07-18,NEITHER,simcse,1
drugs,תפ_58928-03-15,תפ_35940-05-14,NEITHER,simcse,1
drugs,תפ_58928-03-15,תפ_6399-03-17,cit_only,hist:extended,1
drugs,תפ_58928-03-15,תפ_20615-02-13,NEITHER,5fold|current_union|supervised_baseline,3
drugs,תפ_58928-03-15,תפ_15619-10-16,NEITHER,current_union|supervised_baseline,2
drugs,תפ_58928-03-15,תפ_65260-11-15,NEITHER,5fold,1
drugs,תפ_58928-03-15,תפ_57043-06-16,sup100_only,simcse,1
drugs,תפ_58928-03-15,תפ_8483-03-16,sup100_only,current_union|filtered|supervised_baseline,3
drugs,תפ_58928-03-15,תפ_35907-11-14,NEITHER,simcse,1
drugs,תפ_58928-03-15,תפ_47753-11-14,NEITHER,simcse,1
drugs,תפ_22464-07-12,תפ_31244-04-25,sup100_only,current_union|supervised_baseline,2
drugs,תפ_22464-07-12,תפ_27961-04-18,sup100_only,current_union|supervised_baseline,2
drugs,תפ_22464-07-12,תפ_49156-08-15,sup100_only,5fold,1
drugs,תפ_22464-07-12,תפ_61720-01-23,both,hist:main,1
drugs,תפ_22464-07-12,תפ_16127-05-22,cit_only,hist:extended,1
drugs,תפ_22464-07-12,תפ_22160-02-14,sup100_only,hist:extended,1
drugs,תפ_22464-07-12,תפ_44914-01-17,NEITHER,current_union|supervised_baseline,2
drugs,תפ_22464-07-12,תפ_16599-08-18,cit_only,hist:extended,1
drugs,תפ_22464-07-12,תפ_60855-05-22,cit_only,hist:extended,1
drugs,תפ_22464-07-12,תפ_51526-11-19,cit_only,hist:extended,1
drugs,תפ_52676-03-16,תפ_45156-04-15,cit_only,current_union|filtered|supervised_baseline,3
drugs,תפ_52676-03-16,תפ_21280-11-18,sup100_only,current_union|supervised_baseline,2
drugs,תפ_52676-03-16,תפ_35571-06-24,NEITHER,simcse,1
drugs,תפ_52676-03-16,תפ_27255-08-16,both,current_union|supervised_baseline,2
drugs,תפ_52676-03-16,תפ_35359-03-20,sup100_only,current_union|supervised_baseline,2
drugs,תפ_52676-03-16,תפ_50520-12-17,NEITHER,filtered,1
drugs,תפ_52676-03-16,תפ_52348-08-20,NEITHER,5fold_v2,1
drugs,תפ_52676-03-16,תפ_37166-02-20,NEITHER,filtered,1
drugs,תפ_52676-03-16,תפ_66114-01-23,NEITHER,5fold,1
drugs,תפ_52676-03-16,תפ_61865-12-16,NEITHER,current_union|simcse|supervised_baseline,3
drugs,תפ_30091-09-14,תפ_77038-09-25,cit_only,current_union|supervised_baseline,2
drugs,תפ_30091-09-14,תפ_44460-01-15,NEITHER,current_union|simcse|supervised_baseline,3
drugs,תפ_30091-09-14,תפ_41174-02-18,sup100_only,5fold|current_union|supervised_baseline,3
drugs,תפ_30091-09-14,תפ_20538-12-22,NEITHER,filtered,1
drugs,תפ_30091-09-14,תפ_27432-10-16,NEITHER,simcse,1
drugs,תפ_30091-09-14,תפ_65068-11-22,NEITHER,5fold,1
drugs,תפ_30091-09-14,תפ_1062-08-22,NEITHER,5fold,1
drugs,תפ_30091-09-14,תפ_35274-02-19,NEITHER,5fold,1
drugs,תפ_30091-09-14,תפ_8828-02-22,NEITHER,filtered,1
drugs,תפ_30091-09-14,תפ_15251-11-19,NEITHER,5fold,1
drugs,תפ_63561-01-15,תפ_55809-11-18,NEITHER,5fold_v2,1
drugs,תפ_63561-01-15,תפ_30865-01-14,NEITHER,current_union|simcse|supervised_baseline,3
drugs,תפ_63561-01-15,תפ_36187-12-15,NEITHER,5fold|current_union|supervised_baseline,3
drugs,תפ_63561-01-15,תפ_4413-05-13,NEITHER,filtered,1
