v1,v2,domain,cit_type,d_lo,d_hi
תפ_25458-11-18,תפ_38574-12-18,drugs,cocite,12.0,16.0
תפ_19985-04-14,תפ_48281-08-18,drugs,cocite,6.0,2.0
תפ_14474-03-20,תפ_34079-05-20,drugs,cocite,6.0,8.0
תפ_52882-04-15,תפ_57425-01-22,drugs,cocite,6.0,20.0
תפ_13373-10-23,תפ_9369-01-13,drugs,cocite,21.0,38.0
תפ_1057-05-15,תפ_27475-05-21,drugs,cocite,12.0,24.0
תפ_55496-07-13,תפ_5911-11-16,drugs,cocite,3.0,3.0
תפ_20484-05-16,תפ_66306-03-19,drugs,cocite,10.0,15.0
תפ_27103-01-18,תפ_34974-01-12,drugs,cocite,3.0,6.0
תפ_3618-03-23,תפ_44336-03-19,drugs,cocite,27.0,24.0
תפ_25934-06-19,תפ_429-03-17,drugs,cocite,14.0,8.0
תפ_18163-03-15,תפ_24154-01-12,drugs,cocite,30.0,56.0
תפ_12708-04-14,תפ_15747-08-22,drugs,cocite,6.0,32.0
תפ_21280-11-18,תפ_67029-11-18,drugs,cocite,2.0,3.0
תפ_32174-07-20,תפ_43983-05-19,drugs,cocite,6.0,6.0
תפ_12708-04-14,תפ_55287-10-23,drugs,cocite,12.0,28.0
עפ_6029-03,תפ_28496-07-14,drugs,2hop,10.0,8.0
תפ_3256-16,תפ_54176-01-13,drugs,cocite,18.0,24.0
תפ_30678-02-22,תפ_3867-05-14,drugs,cocite,3.0,4.0
תפ_13935-05-24,תפ_5391-02-20,drugs,cocite,12.0,30.0
תפ_20967-02-14,תפ_5911-11-16,drugs,cocite,6.0,12.0
תפ_33697-12-18,תפ_46735-02-20,drugs,cocite,18.0,20.0
תפ_56059-07-17,תפ_67029-11-18,drugs,"2hop,cocite",3.0,1.0
תפ_25137-02-20,תפ_59117-03-21,drugs,cocite,6.0,9.0
תפ_32895-05-22,תפ_35202-10-15,drugs,cocite,22.0,36.0
תפ_23443-04-21,תפ_30003-03-22,drugs,cocite,14.0,30.0
תפ_1108-05-15,תפ_22679-09-16,drugs,cocite,48.0,62.0
עפ_6029-03,תפ_47941-06-15,drugs,"1hop,2hop,cocite",7.0,8.0
תפ_29216-07-16,תפ_48479-07-22,drugs,cocite,4.0,0.0
תפ_10150-06-13,תפ_39019-05-15,drugs,cocite,15.0,15.0
תפ_32945-06-20,תפ_47627-07-15,drugs,cocite,14.0,24.0
תפ_26620-12-16,תפ_37551-01-16,drugs,cocite,6.0,0.0
תפ_57459-06-20,תפ_6322-04-16,drugs,2hop,15.0,28.0
תפ_34497-06-22,תפ_40567-08-16,drugs,cocite,1.0,0.0
תפ_39259-05-22,תפ_39589-07-13,drugs,"2hop,cocite",4.0,6.0
תפ_47474-01-14,תפ_52882-04-15,drugs,cocite,36.0,32.0
תפ_12708-04-14,תפ_2599-09-17,drugs,cocite,18.0,44.0
תפ_39589-07-13,תפ_60803-01-19,drugs,2hop,2.0,0.0
תפ_16015-05-21,תפ_24278-11-22,drugs,cocite,6.0,6.0
תפ_44279-06-21,תפ_44877-06-13,drugs,cocite,16.0,24.0
תפ_1352-08-22,תפ_46786-04-18,drugs,2hop,6.0,18.0
תפ_13534-04-17,תפ_53788-02-16,drugs,cocite,0.0,0.0
תפ_5649-09-21,תפ_6681-09-21,drugs,cocite,0.0,0.0
תפ_429-03-17,תפ_5775-02-18,drugs,cocite,0.0,12.0
תפ_1463-04-19,תפ_47941-06-15,drugs,cocite,3.0,2.0
תפ_40327-10-19,תפ_47627-07-15,drugs,cocite,4.0,2.0
תפ_52417-01-13,תפ_53127-06-16,drugs,cocite,0.0,8.0
תפ_26792-04-16,תפ_29520-01-21,drugs,cocite,27.0,30.0
תפ_26032-04-14,תפ_48479-07-22,drugs,cocite,10.0,14.0
תפ_15927-07-23,תפ_36422-07-13,drugs,cocite,8.0,25.0
תפ_44279-06-21,תפ_737-10-13,drugs,cocite,52.0,70.0
תפ_39308-05-15,תפ_4911-12-16,drugs,cocite,12.0,16.0
תפ_39424-11-22,תפ_4911-12-16,drugs,cocite,10.0,16.0
תפ_19218-01-16,תפ_63696-02-18,drugs,"1hop,cocite",2.0,4.0
תפ_45480-02-19,תפ_49625-04-17,drugs,"2hop,cocite",8.0,14.0
תפ_18320-05-19,תפ_52882-04-15,drugs,cocite,24.0,58.0
תפ_53373-04-13,תפ_69865-03-18,drugs,cocite,8.0,10.0
תפ_27295-12-17,תפ_52567-05-23,drugs,cocite,23.0,24.0
תפ_58944-08-21,תפ_8633-04-15,drugs,cocite,28.0,36.0
תפ_53373-04-13,תפ_60394-12-12,drugs,cocite,2.0,6.0
תפ_42712-02-12,תפ_5649-09-21,drugs,cocite,0.0,12.0
תפ_13935-05-24,תפ_29216-07-16,drugs,cocite,6.0,12.0
תפ_20513-06-20,תפ_23454-02-17,drugs,cocite,25.0,35.0
תפ_21605-07-13,תפ_39259-05-22,drugs,"2hop,cocite",3.0,6.0
תפ_35074-05-17,תפ_44877-06-13,drugs,cocite,18.0,20.0
תפ_1108-05-15,תפ_39019-05-15,drugs,cocite,3.0,10.0
תפ_4760-10-18,תפ_60295-03-22,drugs,cocite,2.0,24.0
תפ_1788-06-17,תפ_429-03-17,drugs,cocite,24.0,30.0
תפ_14553-12-23,תפ_27475-05-21,drugs,cocite,22.0,30.0
תפ_37850-05-17,תפ_38176-10-14,drugs,cocite,24.0,36.0
תפ_19985-04-14,תפ_2275-06-17,drugs,cocite,18.0,21.0
תפ_1788-06-17,תפ_21339-07-21,drugs,cocite,6.0,10.0
תפ_305-12-12,תפ_49932-08-21,drugs,cocite,6.0,6.0
תפ_17415-10-21,תפ_33475-10-17,drugs,cocite,0.0,0.0
תפ_1788-06-17,תפ_50860-02-20,drugs,cocite,6.0,4.0
תפ_38531-11-18,תפ_46735-02-20,drugs,cocite,0.0,6.0
תפ_3867-05-14,תפ_70374-11-20,drugs,cocite,9.0,4.0
תפ_43525-01-21,תפ_47874-04-19,drugs,cocite,2.0,0.0
תפ_22062-04-13,תפ_54648-02-17,drugs,cocite,12.0,12.0
תפ_1062-08-22,תפ_31579-08-23,drugs,cocite,5.0,7.0
תפ_37764-03-21,תפ_5687-03-23,drugs,cocite,97.0,120.0
תפ_19985-04-14,תפ_57425-01-22,drugs,cocite,24.0,35.0
תפ_33658-01-18,תפ_737-10-13,drugs,cocite,54.0,66.0
תפ_15091-06-21,תפ_51933-05-12,drugs,2hop,4.0,12.0
תפ_1108-05-15,תפ_14963-02-23,drugs,cocite,4.0,12.0
תפ_14553-12-23,תפ_40239-09-17,drugs,cocite,14.0,48.0
תפ_23454-02-17,תפ_5649-09-21,drugs,cocite,36.0,62.0
תפ_50105-10-12,תפ_73367-01-19,drugs,cocite,30.0,54.0
תפ_20778-11-12,תפ_49331-02-16,weapon,2hop,12.0,21.0
תפ_45156-04-15,תפ_49625-04-17,drugs,cocite,6.0,0.0
תפ_22679-09-16,תפ_3618-03-23,drugs,cocite,57.0,78.0
תפ_19965-05-12,תפ_48479-07-22,drugs,cocite,6.0,48.0
תפ_15747-08-22,תפ_21605-07-13,drugs,cocite,18.0,54.0
תפ_23454-02-17,תפ_42974-11-12,drugs,cocite,8.0,8.0
תפ_44877-06-13,תפ_57912-07-14,drugs,cocite,18.0,32.0
תפ_5649-09-21,תפ_58167-11-10,drugs,cocite,35.0,57.0
תפ_1136-11-21,תפ_5726-02-16,drugs,cocite,17.0,24.0
תפ_26928-08-19,תפ_7926-08-19,drugs,cocite,16.0,0.0
תפ_41754-05-22,תפ_48598-11-20,weapon,cocite,2.0,6.0
תפ_10812-12-21,תפ_1484-03-24,drugs,"1hop,cocite",8.0,0.0
תפ_40063-03-18,תפ_49055-02-18,drugs,cocite,2.0,6.0
תפ_15263-09-18,תפ_61158-05-20,drugs,cocite,24.0,32.0
תפ_33658-01-18,תפ_50079-03-13,drugs,cocite,42.0,72.0
תפ_54543-06-21,תפ_64232-11-22,drugs,cocite,17.0,21.0
תפ_45191-09-14,תפ_6961-02-22,weapon,1hop,6.0,0.0
תפ_3618-03-23,תפ_65292-07-23,drugs,cocite,0.0,2.0
תפ_62573-05-18,תפ_6681-09-21,drugs,cocite,35.0,60.0
תפ_47304-02-18,תפ_5687-03-23,drugs,cocite,108.0,138.0
תפ_14398-01-17,תפ_53098-05-17,drugs,cocite,0.0,6.0
תפ_44279-06-21,תפ_5687-03-23,drugs,cocite,112.0,148.0
תפ_28157-02-23,תפ_3867-05-14,drugs,cocite,3.0,2.0
תפ_36422-07-13,תפ_39936-04-12,drugs,cocite,18.0,43.0
תפ_26685-11-18,תפ_58237-07-21,drugs,cocite,7.0,10.0
תפ_4460-04-18,תפ_8843-02-15,drugs,"2hop,cocite",8.0,6.0
עפ_6029-03,תפ_22537-01-18,drugs,2hop,38.0,64.0
תפ_16015-05-21,תפ_809-09-18,drugs,cocite,8.0,6.0
תפ_40239-09-17,תפ_62573-05-18,drugs,cocite,41.0,84.0
תפ_42956-04-22,תפ_46735-02-20,drugs,cocite,2.0,6.0
תפ_39299-11-18,תפ_50079-03-13,drugs,cocite,12.0,36.0
תפ_48224-08-18,תפ_64711-01-19,drugs,cocite,1.0,0.0
תפ_3468-11-23,תפ_7813-06-22,weapon,cocite,9.0,26.0
תפ_21127-08-21,תפ_38257-03-21,drugs,cocite,28.0,36.0
תפ_36422-07-13,תפ_50079-03-13,drugs,cocite,24.0,41.0
תפ_35074-05-17,תפ_73367-01-19,drugs,cocite,0.0,6.0
תפ_39299-11-18,תפ_4911-12-16,drugs,cocite,36.0,52.0
תפ_34792-10-18,תפ_63696-02-18,drugs,cocite,8.0,14.0
תפ_17415-10-21,תפ_58944-08-21,drugs,cocite,1.0,0.0
תפ_33475-10-17,תפ_66306-03-19,drugs,cocite,1.0,0.0
תפ_27683-01-21,תפ_52417-01-13,drugs,cocite,6.0,10.0
תפ_18510-10-14,תפ_24296-05-20,drugs,2hop,6.0,6.0
תפ_2275-06-17,תפ_9369-01-13,drugs,cocite,15.0,26.0
תפ_37364-07-15,תפ_50607-03-19,drugs,2hop,13.0,25.0
תפ_15927-07-23,תפ_19985-04-14,drugs,cocite,16.0,15.0
תפ_20534-02-12,תפ_25835-05-18,drugs,cocite,52.0,78.0
תפ_12143-06-20,תפ_55496-07-13,drugs,cocite,33.0,45.0
תפ_26685-11-18,תפ_54487-02-16,drugs,2hop,8.0,12.0
תפ_20534-02-12,תפ_47474-01-14,drugs,cocite,6.0,6.0
תפ_21384-01-23,תפ_429-03-17,drugs,cocite,12.0,6.0
עפ_6029-03,תפ_33697-12-18,drugs,"1hop,cocite",10.0,4.0
תפ_17415-10-21,תפ_33697-12-18,drugs,cocite,9.0,8.0
תפ_40055-10-18,תפ_46903-02-13,drugs,cocite,4.0,0.0
תפ_31628-07-15,תפ_41783-12-17,drugs,cocite,6.0,6.0
תפ_19610-08-21,תפ_31962-08-23,weapon,cocite,10.0,2.0
תפ_25537-07-24,תפ_5687-03-23,drugs,cocite,109.0,146.0
תפ_26620-12-16,תפ_52165-12-17,drugs,cocite,18.0,24.0
תפ_35299-09-23,תפ_58237-07-21,drugs,cocite,7.0,10.0
תפ_43983-05-19,תפ_60842-12-14,drugs,cocite,30.0,66.0
תפ_11220-12-18,תפ_20484-05-16,drugs,cocite,24.0,51.0
תפ_25146-11-12,תפ_40892-01-24,drugs,cocite,4.0,6.0
תפ_59329-02-18,תפ_9369-01-13,drugs,cocite,3.0,1.0
תפ_27593-03-13,תפ_42653-08-23,drugs,cocite,20.0,36.0
תפ_39936-04-12,תפ_6659-02-21,drugs,cocite,9.0,24.0
תפ_11220-12-18,תפ_54072-05-16,drugs,cocite,18.0,36.0
תפ_13249-10-22,תפ_42225-09-17,drugs,cocite,9.0,12.0
תפ_11220-12-18,תפ_68942-01-19,drugs,cocite,3.0,12.0
תפ_26928-08-19,תפ_4460-04-18,drugs,cocite,4.0,28.0
תפ_371-10-15,תפ_44579-08-15,weapon,cocite,89.0,138.0
תפ_26928-08-19,תפ_37495-01-20,drugs,cocite,6.0,36.0
תפ_21355-08-18,תפ_54487-02-16,drugs,2hop,2.0,2.0
תפ_17610-09-15,תפ_46722-01-23,drugs,2hop,2.0,4.0
תפ_43525-01-21,תפ_47941-06-15,drugs,cocite,7.0,18.0
תפ_429-03-17,תפ_49932-08-21,drugs,cocite,20.0,30.0
תפ_52882-04-15,תפ_5775-02-18,drugs,cocite,0.0,10.0
תפ_30538-02-19,תפ_4760-10-18,drugs,cocite,24.0,30.0
תפ_26620-12-16,תפ_48983-06-18,drugs,cocite,30.0,52.0
תפ_44877-06-13,תפ_8633-04-15,drugs,cocite,12.0,16.0
תפ_11370-07-16,תפ_20484-05-16,drugs,cocite,16.0,21.0
תפ_327-04-17,תפ_62573-05-18,drugs,cocite,9.0,14.0
תפ_22679-09-16,תפ_39936-04-12,drugs,cocite,60.0,90.0
תפ_27593-03-13,תפ_29520-01-21,drugs,cocite,3.0,18.0
תפ_12143-06-20,תפ_64232-11-22,drugs,cocite,1.0,5.0
תפ_27593-03-13,תפ_45433-09-17,drugs,cocite,18.0,18.0
תפ_54068-08-20,תפ_62278-03-24,drugs,cocite,8.0,12.0
תפ_27475-05-21,תפ_29520-01-21,drugs,cocite,3.0,12.0
תפ_20414-08-12,תפ_20513-06-20,drugs,cocite,17.0,27.0
תפ_26685-11-18,תפ_38531-11-18,drugs,cocite,18.0,22.0
תפ_34752-02-21,תפ_34771-07-20,drugs,cocite,3.0,6.0
תפ_10108-11-21,תפ_24278-11-22,drugs,cocite,1.0,12.0
תפ_11597-06-19,תפ_37803-08-20,drugs,cocite,0.0,0.0
תפ_16015-05-21,תפ_69278-05-18,drugs,cocite,2.0,12.0
תפ_53625-07-22,תפ_63287-04-21,drugs,cocite,5.0,15.0
תפ_54036-06-19,תפ_5726-02-16,drugs,cocite,8.0,0.0
תפ_15091-06-21,תפ_23613-02-22,drugs,cocite,0.0,6.0
תפ_21605-07-13,תפ_63696-02-18,drugs,cocite,2.0,2.0
תפ_25332-01-18,תפ_48152-02-20,drugs,"2hop,cocite",3.0,3.0
תפ_42956-04-22,תפ_66306-03-19,drugs,cocite,10.0,18.0
תפ_16015-05-21,תפ_54176-01-13,drugs,cocite,14.0,24.0
תפ_22021-09-22,תפ_305-12-12,drugs,cocite,14.0,18.0
תפ_19985-04-14,תפ_39019-05-15,drugs,cocite,15.0,15.0
תפ_12699-03-18,תפ_58167-11-10,drugs,cocite,23.0,33.0
תפ_19827-06-15,תפ_64232-11-22,drugs,cocite,28.0,47.0
תפ_27103-01-18,תפ_41783-12-17,drugs,cocite,0.0,6.0
תפ_21605-07-13,תפ_34053-04-18,drugs,cocite,2.0,4.0
תפ_21384-01-23,תפ_69865-03-18,drugs,cocite,18.0,34.0
תפ_33666-05-15,תפ_58237-07-21,drugs,cocite,29.0,42.0
תפ_51933-05-12,תפ_70374-11-20,drugs,2hop,10.0,10.0
תפ_32945-06-20,תפ_40327-10-19,drugs,cocite,18.0,26.0
תפ_21291-04-23,תפ_34792-10-18,drugs,cocite,36.0,60.0
תפ_4911-12-16,תפ_69865-03-18,drugs,"1hop,cocite",0.0,0.0
תפ_27475-05-21,תפ_52145-01-20,drugs,cocite,0.0,0.0
תפ_21355-08-18,תפ_69865-03-18,drugs,cocite,6.0,10.0
תפ_60444-08-19,תפ_691-09-19,drugs,cocite,5.0,6.0
תפ_1515-12-18,תפ_8843-02-15,drugs,cocite,10.0,16.0
תפ_30377-04-18,תפ_63672-03-19,drugs,cocite,4.0,9.0
תפ_12143-06-20,תפ_18163-03-15,drugs,cocite,30.0,44.0
תפ_13939-07-18,תפ_53375-03-18,drugs,1hop,1.0,6.0
תפ_4460-04-18,תפ_60154-02-19,drugs,"1hop,cocite",15.0,28.0
תפ_61962-06-20,תפ_6800-09-13,drugs,1hop,2.0,0.0
תפ_55462-06-20,תפ_7926-07-18,drugs,cocite,0.0,0.0
תפ_49591-09-23,תפ_66542-05-20,weapon,cocite,10.0,18.0
תפ_31963-09-22,תפ_4606-08-20,drugs,cocite,6.0,10.0
תפ_42956-04-22,תפ_46896-11-15,drugs,cocite,2.0,6.0
עפ_6029-03,תפ_52282-01-22,drugs,2hop,0.0,4.0
תפ_21162-10-19,תפ_3867-05-14,drugs,cocite,15.0,30.0
תפ_4435-11-17,תפק_11489-02-23,drugs,cocite,48.0,66.0
תפ_19985-04-14,תפ_23282-05-17,drugs,cocite,8.0,5.0
תפ_23142-09-14,תפ_54176-01-13,drugs,cocite,6.0,12.0
תפ_24239-05-17,תפ_48479-07-22,drugs,cocite,7.0,16.0
תפ_15963-02-13,תפ_4730-11-21,drugs,cocite,21.0,30.0
תפ_19821-02-17,תפ_35326-09-23,weapon,2hop,41.0,52.0
תפ_39308-05-15,תפ_60914-01-14,drugs,cocite,12.0,16.0
תפ_10108-11-21,תפ_46735-02-20,drugs,cocite,9.0,18.0
תפ_35202-10-15,תפ_47941-06-15,drugs,cocite,25.0,42.0
תפ_42879-09-21,תפ_7154-12-16,drugs,cocite,5.0,12.0
תפ_62573-05-18,תפ_63696-02-18,drugs,cocite,7.0,8.0
תפ_20414-08-12,תפ_39299-11-18,drugs,cocite,28.0,42.0
תפ_18510-10-14,תפק_70755-06-20,drugs,2hop,1.0,0.0
תפ_29520-01-21,תפ_66982-09-16,drugs,cocite,6.0,25.0
תפ_10150-06-13,תפ_65884-10-13,drugs,cocite,18.0,45.0
תפ_19965-12-18,תפ_20853-12-22,drugs,2hop,6.0,5.0
תפ_20638-04-22,תפ_5486-09-21,drugs,cocite,12.0,25.0
תפ_20534-02-12,תפ_4760-10-18,drugs,cocite,18.0,12.0
תפ_39201-05-18,תפק_11489-02-23,drugs,"1hop,cocite",6.0,2.0
תפ_30343-04-19,תפ_32879-04-19,drugs,2hop,4.0,6.0
תפ_1136-11-21,תפ_57341-02-23,drugs,cocite,17.0,24.0
תפ_11090-07-23,תפ_34668-04-22,drugs,cocite,9.0,13.0
תפ_1491-03-23,תפ_20484-05-16,drugs,cocite,7.0,11.0
תפ_1870-04-16,תפ_46662-04-15,drugs,cocite,16.0,18.0
תפ_38176-10-14,תפ_57425-01-22,drugs,cocite,12.0,22.0
תפ_28315-05-23,תפ_49510-11-23,drugs,"1hop,cocite",14.0,24.0
תפ_41375-05-22,תפ_48537-12-23,weapon,cocite,32.0,50.0
תפ_25537-07-24,תפ_40239-09-17,drugs,cocite,31.0,74.0
תפ_16389-10-13,תפ_21384-01-23,drugs,cocite,12.0,30.0
תפ_34668-04-22,תפ_42253-12-23,drugs,cocite,3.0,9.0
תפ_12708-04-14,תפ_42974-11-12,drugs,cocite,10.0,22.0
תפ_11446-09-21,תפ_27417-07-23,drugs,cocite,4.0,6.0
תפ_34003-04-18,תפ_69852-03-23,weapon,"2hop,cocite",12.0,6.0
תפ_47874-04-19,תפ_8988-11-22,drugs,cocite,18.0,24.0
תפ_14553-12-23,תפ_29520-01-21,drugs,cocite,19.0,18.0
תפ_2275-06-17,תפ_3867-05-14,drugs,cocite,9.0,18.0
תפ_39424-11-22,תפ_43875-08-17,drugs,cocite,10.0,14.0
תפ_33835-10-15,תפ_41783-12-17,drugs,cocite,9.0,6.0
תפ_19827-06-15,תפ_3618-03-23,drugs,cocite,2.0,6.0
תפ_53521-04-24,תפ_63100-02-24,weapon,"1hop,cocite",12.0,4.0
תפ_54176-01-13,תפ_59329-02-18,drugs,cocite,30.0,51.0
תפ_16540-08-21,תפ_52567-05-23,drugs,cocite,19.0,42.0
תפ_27475-05-21,תפ_60394-12-12,drugs,cocite,4.0,6.0
תפ_12130-05-22,תפ_19985-04-14,drugs,cocite,14.0,15.0
תפ_54408-10-19,תפ_67234-06-20,drugs,cocite,14.0,16.0
תפ_27475-05-21,תפ_69865-03-18,drugs,cocite,6.0,10.0
תפ_30003-03-22,תפ_42361-08-23,drugs,cocite,14.0,6.0
תפ_48152-02-20,תפ_49055-02-18,drugs,cocite,1.0,0.0
תפ_34752-02-21,תפ_5649-09-21,drugs,cocite,27.0,48.0
תפ_15963-02-13,תפ_64232-11-22,drugs,cocite,29.0,41.0
תפ_27475-05-21,תפ_51810-03-15,drugs,cocite,3.0,10.0
תפ_25009-02-23,תפ_59003-05-24,weapon,"2hop,cocite",16.0,14.0
תפ_58237-07-21,תפ_7154-12-16,drugs,cocite,5.0,12.0
תפ_26792-04-16,תפ_58167-11-10,drugs,cocite,35.0,45.0
תפ_34752-02-21,תפ_52145-01-20,drugs,cocite,3.0,6.0
תפ_39201-05-18,תפ_44882-08-13,drugs,cocite,2.0,4.0
תפ_1491-03-23,תפ_50860-02-20,drugs,cocite,7.0,6.0
תפ_305-12-12,תפ_60394-12-12,drugs,cocite,6.0,12.0
תפ_4621-02-23,תפ_5775-02-18,drugs,2hop,15.0,30.0
תפ_7154-12-16,תפ_809-09-18,drugs,cocite,12.0,12.0
תפ_15963-02-13,תפ_48152-02-20,drugs,cocite,3.0,6.0
תפ_10150-06-13,תפ_26032-04-14,drugs,cocite,24.0,35.0
תפ_25146-11-12,תפ_25934-06-19,drugs,cocite,8.0,8.0
תפ_29731-05-21,תפ_59811-06-20,drugs,cocite,8.0,24.0
תפ_44336-03-19,תפ_59971-01-17,drugs,cocite,6.0,0.0
תפ_4760-10-18,תפ_59971-01-17,drugs,cocite,12.0,36.0
תפ_21162-10-19,תפ_39936-04-12,drugs,cocite,18.0,36.0
תפ_28847-09-20,תפ_37764-03-21,drugs,"1hop,2hop,cocite",3.0,3.0
תפ_30538-02-19,תפ_42956-04-22,drugs,cocite,2.0,12.0
תפ_45098-05-24,תפ_51607-08-21,weapon,cocite,20.0,24.0
תפ_54487-02-16,תפ_7154-12-16,drugs,2hop,4.0,10.0
עפ_6029-03,תפ_25085-02-19,drugs,2hop,5.0,8.0
תפ_33945-10-21,תפ_41375-05-22,weapon,cocite,16.0,30.0
תפ_49685-01-24,תפ_64119-05-21,weapon,"2hop,cocite",4.0,10.0
תפ_7154-12-16,תפ_9369-01-13,drugs,cocite,9.0,20.0
תפ_31628-07-15,תפ_54072-05-16,drugs,cocite,3.0,12.0
תפ_1136-11-21,תפ_5775-02-18,drugs,cocite,5.0,0.0
תפ_20638-04-22,תפ_7800-05-21,drugs,cocite,17.0,19.0
תפ_49932-08-21,תפ_60914-01-14,drugs,cocite,10.0,10.0
תפ_5911-11-16,תפ_64232-11-22,drugs,cocite,29.0,53.0
תפ_24207-06-13,תפ_45095-04-16,weapon,2hop,14.0,24.0
תפ_34053-04-18,תפ_5391-02-20,drugs,cocite,16.0,40.0
עפ_6029-03,תפ_737-10-13,drugs,"1hop,cocite",50.0,70.0
תפ_26792-04-16,תפ_33475-10-17,drugs,cocite,27.0,36.0
תפ_4730-11-21,תפ_59117-03-21,drugs,cocite,15.0,30.0
תפ_12158-04-23,תפ_54487-02-16,drugs,"2hop,cocite",12.0,28.0
תפ_11370-07-16,תפ_3867-05-14,drugs,cocite,7.0,12.0
תפ_17415-10-21,תפ_45644-11-22,drugs,cocite,7.0,12.0
תפ_10108-11-21,תפ_60914-01-14,drugs,cocite,9.0,10.0
תפ_10150-06-13,תפ_52882-04-15,drugs,cocite,30.0,55.0
תפ_16389-10-13,תפ_35299-09-23,drugs,cocite,8.0,16.0
תפ_39019-05-15,תפ_50607-03-19,drugs,cocite,0.0,0.0
תפ_41339-06-20,תפ_46662-04-15,drugs,2hop,15.0,36.0
תפ_48479-07-22,תפ_52282-01-22,drugs,"1hop,cocite",4.0,12.0
תפ_52165-12-17,תפ_60914-01-14,drugs,cocite,12.0,28.0
תפ_30197-04-17,תפ_47941-06-15,drugs,cocite,5.0,8.0
תפ_31579-08-23,תפ_54036-06-19,drugs,cocite,3.0,19.0
תפ_33666-05-15,תפ_49055-02-18,drugs,cocite,28.0,42.0
תפ_19827-06-15,תפ_40239-09-17,drugs,cocite,35.0,78.0
תפ_26928-08-19,תפ_71830-10-21,drugs,cocite,16.0,2.0
תפ_1463-04-19,תפ_45433-09-17,drugs,cocite,24.0,20.0
תפ_1491-03-23,תפ_54176-01-13,drugs,cocite,23.0,40.0
תפ_30003-03-22,תפ_31425-08-20,drugs,cocite,6.0,12.0
תפ_24278-11-22,תפ_30197-04-17,drugs,cocite,2.0,10.0
תפ_1463-04-19,תפ_29520-01-21,drugs,cocite,9.0,20.0
תפ_3548-09-24,תפ_41599-03-22,weapon,cocite,0.0,2.0
תפ_1352-08-22,תפ_737-10-13,drugs,"2hop,cocite",6.0,6.0
תפ_39345-03-20,תפ_46074-01-24,weapon,cocite,2.0,12.0
תפ_1108-05-15,תפ_3766-09-21,drugs,cocite,9.0,16.0
תפ_34752-02-21,תפ_40892-01-24,drugs,cocite,11.0,18.0
תפ_327-04-17,תפ_59009-05-21,drugs,cocite,1.0,2.0
תפ_15963-02-13,תפ_9369-01-13,drugs,cocite,3.0,14.0
תפ_19639-05-19,תפ_49932-08-21,drugs,cocite,5.0,3.0
תפ_48537-12-23,תפ_950-09-17,weapon,2hop,31.0,34.0
תפ_16020-10-22,תפ_32561-09-13,drugs,2hop,6.0,10.0
תפ_2232-08-15,תפ_33848-05-14,drugs,1hop,6.0,4.0
תפ_23774-03-17,תפ_46662-04-15,drugs,"2hop,cocite",14.0,24.0
תפ_63025-03-15,תפ_7053-12-20,drugs,cocite,4.0,2.0
תפ_4760-10-18,תפ_47874-04-19,drugs,cocite,30.0,54.0
תפ_63696-02-18,תפ_8988-11-22,drugs,cocite,22.0,34.0
תפ_12143-06-20,תפ_37764-03-21,drugs,cocite,13.0,12.0
תפ_26620-12-16,תפ_53373-04-13,drugs,cocite,22.0,42.0
תפ_34792-10-18,תפ_737-10-13,drugs,cocite,60.0,84.0
תפ_40063-03-18,תפ_45644-11-22,drugs,cocite,10.0,12.0
תפ_14553-12-23,תפ_25146-11-12,drugs,cocite,4.0,0.0
תפ_13935-05-24,תפ_4632-02-22,drugs,cocite,18.0,24.0
תפ_2599-09-17,תפ_6681-09-21,drugs,cocite,0.0,12.0
תפ_13373-10-23,תפ_4911-12-16,drugs,cocite,24.0,40.0
תפ_40063-03-18,תפ_59117-03-21,drugs,cocite,6.0,0.0
תפ_37803-08-20,תפ_39589-07-13,drugs,2hop,7.0,10.0
תפ_26357-10-15,תפ_33475-10-17,drugs,cocite,9.0,12.0
תפ_54072-05-16,תפ_66982-09-16,drugs,cocite,3.0,19.0
תפ_53788-02-16,תפ_68578-08-21,drugs,1hop,0.0,4.0
תפ_14615-05-21,תפ_34752-02-21,drugs,cocite,2.0,3.0
תפ_13373-10-23,תפ_46735-02-20,drugs,cocite,6.0,12.0
תפ_29216-07-16,תפ_32895-05-22,drugs,cocite,12.0,18.0
תפ_42879-09-21,תפ_52567-05-23,drugs,cocite,22.0,24.0
תפ_21355-08-18,תפ_305-12-12,drugs,cocite,2.0,6.0
תפ_16015-05-21,תפ_47474-01-14,drugs,cocite,50.0,66.0
תפ_27295-12-17,תפ_33439-01-21,drugs,cocite,14.0,22.0
תפ_17659-07-15,תפ_20161-12-21,drugs,cocite,0.0,10.0
תפ_16015-05-21,תפ_53373-04-13,drugs,cocite,8.0,18.0
תפ_28157-02-23,תפ_58167-11-10,drugs,cocite,5.0,1.0
תפ_29520-01-21,תפ_42164-10-19,drugs,cocite,11.0,10.0
תפ_33658-01-18,תפ_48983-06-18,drugs,cocite,6.0,16.0
תפ_20482-10-16,תפ_30278-05-12,drugs,2hop,6.0,18.0
תפ_29707-03-22,תפ_46221-08-23,drugs,cocite,13.0,10.0
תפ_12708-04-14,תפ_46173-08-15,drugs,cocite,12.0,22.0
תפ_29731-05-21,תפ_69612-01-23,drugs,cocite,2.0,0.0
תפ_5911-11-16,תפ_63696-02-18,drugs,cocite,2.0,8.0
תפ_18510-10-14,תפ_30913-02-21,drugs,2hop,8.0,12.0
